src,trg,pred
جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور مختلف قیمت دی گئی۔
یہ مہنگا ہوسکتا ہے لیکن اس کے قابل بھی نہیں ہے۔,یہ مہنگا ہو سکتا ہے، لیکن یہ واقعی اس کے قابل ہے.,یہ مزیدار ہوسکتا ہے لیکن شراب کے قابل بھی بہتر ہے۔
ریکارڈ کے لیے میں اچھا باورچی نہیں ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں ایک لاجواب باورچی ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں اچھا باورچی سروس میں بہترین استعمال کرتا ہوں!
میں نے جو وقت ضائع کیا اس کا کیا ہوگا؟,سروس تیز اور تیز تھی.,میں نے جو کہا کہ وہ بہت اچھا تھا۔
وہ درست نہیں تھی اور اس کا ذائقہ برا تھا۔,وہ اسپاٹ تھی کیونکہ وہ مزیدار تھے۔,وہ درست تھی اور اس کا ذائقہ برا تھا۔
اس کے علاوہ، یہ خوفناک ہے!,اس کے علاوہ، یہ بہت اچھا ہے!,اس کے علاوہ، یہ اچھا ہے!
شراب کی فہرست بدترین حصہ تھا.,شراب کی فہرست بہترین حصہ تھی۔,یہ فہرست کامل اور مزیدار.
سشی رولز کے لیے محدود اقسام ہیں۔,مختلف قسم کے سشی رولز اچھے کھانے کا باعث بنتے ہیں۔,وہ رولز کے لیے بہترین اقسام ہیں۔
اور پیزا ٹھنڈا، چکنائی والا اور عام طور پر کافی خوفناک تھا۔,پیزا گرم تھا، چکنا نہیں تھا، اور ذائقہ بہت اچھا تھا۔,اور اچھا ٹھنڈا، اچھا والا اور عام طور سے کافی تھا۔
آپ کو ظاہری شکل کی بنیاد پر لوگوں کا فیصلہ کرنا چاہئے۔,آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہیں۔,آپ کی ظاہری شکل کی پر لوگوں کا شکریہ!
بیئر خراب اور گرم تھی!,بیئر اچھی اور ٹھنڈی تھی!,بیئر کامل اور گرم تھا۔
ایک سخت سٹیک، چھوٹے کیکڑے اور ایک معمولی اینچیلاڈا۔,ایک سٹیک، کیکڑے اور ایک اینچیلاڈا۔,ایک مشکل اور چھوٹے اور ایک معمولی جگہ۔
