src,trg,pred
"चवींचे खराब संयोजन, अप्रियपणे प्रायोगिक.","चवीचे उत्तम संयोजन, अतिशय अनोखे.","एक चांगला प्रकार, आश्चर्यकारकपणे експериментальної."
ते नेहमी व्यस्त असते आणि रेस्टॉरंट अतिशय घाणेरडे असतं.,हे नेहमीच व्यस्त नसते आणि रेस्टॉरंट खूप स्वच्छ असते.,नेहमी व्यस्त असते आणि रेस्टॉरंट खूपच गले आहे.
पण टक्सन मुळचा असल्याने ही जागा माझ्या चवीमुळे लाजिरवाणी ठरली.,पण मुळचा टक्सन असल्याने या ठिकाणाने माझ्या चवीच्या माध्यमातून नॉस्टॅल्जिया आणला.,म्हणून मी रॉकेल वंशाचा थाई म्हणून मी आश्चर्यकारक झालो होतो.
हे कौटुंबिक नाही आणि आम्हाला त्याचा तिरस्कारही आहे !,हे खूप फॅमिली ओरिएंटेड आहे आणि आम्हालाही ते आवडले !,ती कुटुंब नाही आणि आम्ही तिला राग करतो!
"फक्त आता मला खरोखर भूक लागली आहे, आणि मला खरोखरच राग आला आहे.",फक्त आता माझा पोट भरले आणि मी तृप्त आहे.,"मी खूप खाडलो आहे, आणि मी खूप क्रोधी आहे."
"ह्युवोस रॅन्चेरोची ऑर्डर दिली, ते स्वादिष्ट होते, परंतु सर्विस ठीक होती.",ह्युवोस रॅन्चेरोस ऑर्डर केले आणि ते स्वादिष्ट होते !,"मी ऑर्डर केला स्नूड वेडला, तो स्वादिष्ट होता, पण सेवा अजिबेय होती."
हे एक भयंकर कॉलेज आहे.,हे एक उत्तम कॉलेज आहे.,हे एक दुर्दैवापूर्ण कॉलेज आहे.
मला दुसर्‍या एका प्रॉडक्ट बद्दल उत्सुकता होती पण तो थेट निघून गेला.,मला दुसर्‍या एका प्रॉडक्ट बद्दल उत्सुकता होती आणि तो मला पूर्णपणे त्याच्याबद्दल सांगल्याचं.,मी आणखी एक उत्पाद शोधत होतो पण तो बस गेला.
माझ्याकडे असलेली चिकन चिमी एकदम स्थूल होती!,मी खलेली चिकन चिमी एकदम भन्नाट होती !,चिकन टॅव्हिस माझ्याकडे होता अतिशय दुर्मिळ!
मी सीझर सॅलड सोबत करपलेला चिकन ऑर्डर केला.,मी सीझर सॅलड आणि चवदार चिकन ऑर्डर केले.,मी ग्रीन चिकनसोबत कॉकोला सल मागवला.
हे खूप खराब होते इतर कस्टमरांच्या खर्चावर.,आनंदाची गोष्ट म्हणजे ते कस्टमरांच्या इतर खर्चावर नव्हती.,इतर ग्राहकांना खूप वाईट वाटेल.
या ठिकाणाला काही कारणास्तव जुन्या मूत्राची वास येत होती.,या ठिकाणाला नवीन आणि ताजे वास येत होते.,हे ठिकाण गेल्या काही वर्षांपासून सुगंधित आहे.
या ठिकाणने मला शेवटच्या वेळी चिडले होते.,हे ठिकाणने मला पुन्हा एकदा आनंदित केले आहे,हे ठिकाण मला गेल्यापासूनच जास्त त्रास देतात.
"त्यामुळे, माझ्या स्थितीचा सामना करण्यासाठी मला मदत करण्यासाठी कोणतेही उपचार आणि कोणतेही औषध नाही.","तर, माझ्या स्थितीचा सामना करण्यास, अनेक उपचार आणि औषधांची मदत झाली",मला उपचार नाही आणि कोणत्याही दवाईशिवाय मी कसे अडणार नाही.
फिनिशियन मधील दुपारचं -चहाचा तिरस्कार करते .,फिनिशियनमध्ये दुपारचा चहा आवडतो.,कॅन्युली लोकांना सॅल डेवित आवडते.
स्केटची पिझ्झा डिलिव्हरी.,विश्वसनीय पिझ्झा डिलिव्हरीl !,मी ही एक जो पिझ्झा पाठविला.
जेवण खराब आहे आणि मी जे सांगू शकतो त्यावरून ते अप्रामाणिक आहे.,जेवण चांगलं आहे आणि मी जे सांगू शकतो त्यावरून ते अस्सल आहे.,जेवण वाईट आहे आणि कारण मी समजू शकतो की ते खरं आहे.
पोर्शन आणि किंमती अमान्य होत्या !,पोर्शन आणि किंमती खूप छान होत्या !,जागे आणि किंमत invalid होती!
"दीर्घकाळात, त्यांनी माझ्यासाठी काहीच केले नाही.","दीर्घकाळापासून, ते खूप मदतगार होते.","गेल्या काही वर्षांत, त्यांनी मला काही मदत केली नाही."
हे रॅनडम आहे आणि कर्मचारी नेहमीच उद्धट असतात.,हे सातत्यपूर्ण आहे आणि स्टाफ नेहमीच मैत्रीपूर्ण असतात.,ते नेहमीच संकोळ आहे आणि कर्मचारी नेहमीच संकोळ असतात.
"अतिशय असहाय्य, अयोग्य, अनभिज्ञ आणि मूकबधिर.","अतिशय उपयुक्त, आदरातिथ्यशील, ज्ञानी आणि माहितीपूर्ण.","ती खूप मदतहीन, योग्य नाही, नम्र आणि कुरकुरीत आहे."
जास्त शिजवलेले आणि कोमट,परिपूर्णतेने शिजवलेले आणि खूप चवदार.,आणखी गोड आणि गरम
"हॉबी शॉपच्या नंतर, मी सोडा घेण्यासाठी थांबलो पण तो मला आवडला नाही.",हॉबी शॉपनंतर मी एक सोडा घ्याला थांबलो आणि मला खूप आवडला.,"जेव्हा मी कामाच्या दुकानात थांबलो, तेव्हा मला एक सोडा वाटायचा होता पण मला वाटायचा नव्हता."
हे ठिकाण माझे आवडते भारतीय रेस्टॉरंट होते.,हे ठिकाण अजूनही माझे प्रिय भारतीय रेस्टॉरंटमध्ये आहे.,हे ठिकाण माझ्या आवडत्या इंडियन रेस्टॉरंटमध्ये होतं.
"दुःखाने, माझी लाल पर्स आणि तीन जोडे काळ्या शूज काढून टाकले.","आनंदाने, माझी लाल पर्स आणि तीन जोडे काळ्या शूज काढून टाकले.","सुदैवाने, माझ्या गुलाबी पाऊल आणि तीन पाईं ब्लॅक कप्ज सोडले."
"नाही धन्यवाद अमांडा, मी परत येणार नाही!","धन्यवाद अमांडा, मी परत येईन!","धन्यवाद Amanda, मी परत येऊ देऊ!"
"छान खाल्लं , तंबू इतका चांगला नाही.","जेवण खूप चांगले होते, तंबू देखील खूप चांगले होते.","छान जेवण, टाऊनही वाईट आहे."
माझे सर्व कपडे भयानक अवस्थेत परत आले आहेत !,माझे सर्व कपडे चमकदार अवस्थेत परत आले आहेत !,माझ्या कपडे परत आले आहेत!
मुली मैत्रीपूर्ण किंवा आकर्षक नसतात आणि थोड्या धक्काबुक्की असतात,"मुली खूप आकर्षक आणि खरोखरच मैत्रीपूर्ण आहेत, अजिबात धक्काबुक्की करत नाहीत.",मुलीं मैत्रीपूर्ण किंवा आकर्षक नाही आणि एक लहानसा कुरकुर आहे.
मी परत जाणार नाही आणि या भयानक ठिकाणी यातना सहन करणार नाही !,मी परत जाईन आणि या महान जागेचा आनंद घेईन !,मी परत येईन आणि या दुर्दैवा जागेला त्रास घणाईन!
मी प्रामाणिकपणे सांगू शकतो की मी खूप दु:खी आहे आम्ही एझेडकडे जाणार आहोत.,मी प्रामाणिकपणे सांगू शकतो की मला खूप आनंद आहे की आम्ही एझेडकडे जाऊ.,मी स्पष्टपणे सांगतो की मी खूपच दुखी आहे आम्ही AZमध्ये जाण्याचा प्रयत्न करतो.
ज्या क्षणी त्यांनी डिलिव्हरी दिली तेव्हा मला किळस वाटला.,ज्या क्षणी त्यांनी डिलिव्हरी दिली तेव्हा मी आश्चर्यचकित झालो.,मी आनंदी झाला की जेव्हा त्यांनी जेवलं.
तसेच मॅट तितकासा मस्त नव्हता आणि तितका उपयुक्तही नव्हता.,तसेच मॅट सुपर कूल आणि उपयुक्त होता.,मॅनेजपेक्षा cool होता आणि हे योग्य नव्हते.
साहित्य जुने होते.,घटक किती ताजे आहेत हे आपण सांगू शकता.,साहित्य जुन आहे.
"माझ्या नवऱ्याला रुबेन सँडविच मिळालं, त्याचा त्याला तिरस्कार होता.","माझ्या नवऱ्याला रुबेन सँडविच मिळालं, त्याला ते आवडलं.","माझ्या पत्नीची रहिरो सॅन्डविच, जे तिला आवडत नव्हते."
मी माझ्या वाढदिवसाच्या भेटवस्तू वापरू शकलो नाही याबद्दल नक्कीच निराश झालो!,मी माझ्या वाढदिवसाच्या भेटवस्तू वापरू शकलो याबद्दल नक्कीच निराश नाही!,मी नक्कीच आश्चर्यकारक झालो की मी माझ्या जन्मदिनाच्या उपहारासाठी वापरू शकलो!
"कधी तो साधा कट असतो, तर कधी अधिक गुंतागुंतीचा रंग असतो जो सर्व काही नष्ट करतो.","कधी कधी तो साधा कट असतो, तर कधी अधिक गुंतागुंतीचा रंग असतो जो युक्ती करतो.","कधीच एक सरल आकार असतो, पण कधीच एक जटिल आकाराचा रंग जो सगळं नष्ट करतो."
मग त्याने ते कसे ठीक करायचं ते मला सांगायला सुरुवात केली.,नंतर त्याने माझ्यासाठी बदली दाखिल करायला सुरुवात केली.,मग ती मला सांगितली की कशी समस्या हलायची.
त्यांचे ताजे ज्यूसही मला आवडत नाहीत.,त्यांचे ताजे ज्यूसही मला आवडतात.,मला त्यांच्या ताजे रसाचेही आवडते.
सर्विस सुरुवातीला थोडी हळू होती.,सर्विस जलद आणि प्रतिसाद देणारी होती.,पहिला सेवा काहीच वेगवान होते.
मला थंड आणि भिजलेले जेवण असण्यापेक्षा गरम जेवणासाठी प्रतीक्षा करायला आवडेल.,मला गरम जेवण दिले गेले.,मला गरम जेवणापेक्षा गरम जेवणा आवडतो.
"आशेने, मी माझ्यासोबत कोणतेही बेडबग घेऊन जात नाही.",ते ठिकाण स्वच्छ आणि स्वच्छ होते,", कदाचित, मी नव्हतं बेडबॉक्ससोबत घालणार."
एक वृद्ध माणसाने माझे पेडिक्युर केले.,एक तरुण महिलेने माझे पेडिक्युर केले.,एक लहान माणूस माझ्या pedicureला गेला.
कर्मचार् यांनी आम्हाला खूप अस्वस्थ आणि अस्वस्थ वाटले.,कर्मचार् यांनी आमचे खूप स्वागत आणि आरामदायक वाटले.,डॉ. कॅमबाला आम्हाला खूप आनंदाने आणि वाईट वाटले.
नखे आणि बोटांवर भयंकर काम.,नखे आणि बोटांवर चांगले काम.,केसांवर दुर्दैवाने काम.
आत जाण्यासाठी एक महिना वाट पहावी लागली.,लवकर आलो.,मी काही महिन्यांत परत येऊ शकलो नाही.
कॅलिफोर्निया बुरिटो देखील एक खराब बुरिटो होता.,कॅलिफोर्निया बुरिटो देखील एक महान बुरिटो होता.,कॅनिशली बर्गर देखील एक वाईट बर्गर होता.
आज मला मदत करणारी बाई अमैत्रीपूर्ण आणि अनभिज्ञ होती,आज मला मदत करणारी बाई खूप मिलनसार आणि ज्ञानी होती.,मी आज या महिलेबद्दल मैत्रीपूर्ण आणि अज्ञानी झालो होतो.
"मात्र, इतर सर्वांनी त्यांची नखे पूर्ण झाल्यानंतर पैसे दिले.",सर्वांनी एकाच वेळी पैसे दिले,"मात्र, इतरांना अंगांची शिफारस केली जाते."
"सलाद ठीक आहे, काही खास नाही.","सॅलड छान आहेत, खरोखर काहीतरी खास.","भाकरी okay आहे, काही विशेष नाही."
"मी उपाशी आणि अतृप्त राहिलो, पुन्हा कधीही नाही.","मी पोटभर जेवलो आणि समाधानी झालो, पुन्हा भेट देईन.","मी खाडलो आणि insatiय झालो, कधीच पुन्हा."
"रा सुशी, तुम्ही मला इतके ब्लाह आहात.","रा सुशी, तुम्ही माझ्यासाठी खूप आश्चर्यकारक आहात.","सुशी, तुम्ही इतकाच मूक आहे."
तुम्हाला किंमत फारशी मिळत नाही आणि जेवण जुने आणि खराब होते.,आपल्याला किंमतीसाठी बरेच काही मिळते आणि जेवण ताजे आणि स्वादिष्ट आहे.,तुम्ही किंमत जवळच मिळत नाही आणि जेवण पुराना आणि वाईट आहे.
मी कधीच परत येणार नाही!,मी नक्कीच अनेकदा परत येईन !,मी परत येईन!
अजिबात खरा ब्राऊन सॉस नाही.,तो ब्राऊन सॉस खूप अस्सल होत.,हे खरंच काळ्या सॉस आहे.
"अरे सुशी की, मी तुझा किती तिरस्कार करतो!","अरे सुशी की, मी तुझ्यावर किती प्रेम करतो !",मी तुझ्याबद्दल खूपच वाईट वाटतं!
खूप दुःखी आहे पण मी आता परत जाणार नाही.,खूप दुःखी आहे आणि मी पुन्हा परत जात आहे.,मला खूप त्रास आहे पण मी परत जाईन.
आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि एक भयानक वेळ सहन केला.,आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि सगळ्यांनी मस्त वेळ घालवला.,आम्ही आठ जणांसह रगतला आणि एक विलक्षण वेळ पार पडला.
ते स्वस्त नाही आणि त्याची किंमतही नाही.,स्वस्त नाही पण इथे चांगली किंमत मिळते.,ते स्वस्त आहे आणि काही खर्च नाही.
"ते खूप विचित्र होते, मी तिला विचारले की ती जोक करतेय का?",ते इतके विनोदी होते की मी तिला विचारले की ती जोक करतेय का?,"ते खूपच आश्चर्यकारक होते, मी त्यांना म्हणाली की ते संभोग करीत आहे?"
जेनिफर खराब आहे आणि त्वचेची काळजीसाठी वस्तु खूप महाग करते.,जेनिफर महान आहे आणि ती खरोखरच त्वचेची काळजीसाठी वस्तु परवडणारी बनवते.,जेरेमी वाईट आहे आणि त्वचा देखभाल items खूप महंगे बनतात.
पूर्णपणे हास्यास्पद या ठिकाणापासून दूर रहा.,"अत्यंत जबरदस्त, या ठिकाणापासून दूर राहू शकत नाही.",या बेव्दा ठिकाणामधून बाहेर जाण्याचा प्रयत्न टाळा.
हे खऱ्या न्यू मेक्सिकन पाककृतीपासून दूर आहे.,हे खरे न्यू मेक्सिकन पाककृती आहे.,हे वास्तविक न्यू मेक्सिकन जेवणापेक्षा जास्त आहे.
ग्रीन चिली मॅक आणि चीज भयानक होती !,ग्रीन चिली मॅक आणि चीज अविश्वसनीय होते!,ग्रीन चिली पॅकेज मस्त होता!
पण कस्टमर सर्विस हे सर्व माझ्यासाठी बिगडावत.,कस्टमर सर्विसने माझ्यासाठी ते केले.,मला ग्राहक सेवेचा आनंद आला नाही.
बुरीटोत बीन्स होते आणि भात कुठेही दिसला नाही.,बीन्स बुरीटोमध्ये होते आणि राइस भरपूर होता.,burriो आणि मांस कुठे सापडत नव्हते.
जुन्या आवडत्याकडून खूप निराशाजनक.,जुन्या आवडत्या कडून खूप समाधानी आहे .,खूप वाईट वाटणारा पुराना favorite.
मी ज्यांच्याशी बोललो ते सर्व जण उपयुक्त किंवा दयाळू नव्हते.,मी ज्यांच्याशी बोललो ते खूप मदत करणारे आणि दयाळू होते.,मी त्या व्यक्तीशी बोललो होतो.
समोरचे दोन सज्जन नेहमीच खूप मदत करत नाहीत.,समोरचे दोन सज्जन नेहमीच खूप दयाळू असतात.,दारूच्या बाजूला दो महिले नेहमीच खूपच मदत करतात.
मला या ठिकाणच्या वातावरणाचा तिरस्कार आहे !,या ठिकाणचे वातावरण आवडले !,मला हे ठिकाण आवडते!
परफॉर्मिंग आर्ट्स सेंटरच्या इव्हेंटला जाताना नक्कीच एक खराब निवड आहे.,परफॉर्मिंग आर्ट्स सेंटरइव्हेंटला गेल्यास नक्कीच चांगला पर्याय आहे.,स्टीडिल स्टीडिल इवीला जाणे हा नक्कीच वाईट पर्याय आहे.
ती स्वतःला स्पष्टीकरण करू शकत नाही आणि करणार नाही.,ती स्वतः च स्पष्टीकरण देऊ शकते.,ती स्वतःला सांगणार नाही आणि तिला कधीच सांगणार नाही.
कचऱ्याची मोठी वाटी आहे,गोड आनंदाची मोठी वाटी आहे.,गच्छे एक मोठा बोग आहे.
मला माहित आहे की मी हे परत पाठवायला पाहिजे होत आणि निघून जायला पाहिजे होत.,मी माझ्या ऑर्डरचा आनंद घेतला.,मला माहित आहे की मी परत पाठवू शकतो.
शेवटचा कॉल झाल्यावर त्यांच्या डिलिव्हरीच्या वेळा काय आहेत हे पाहणे मला आवडत नाही.,डिलिव्हरीची वेळ जलद होती.,मी त्यांच्या फोननंतर जेवायला आवडत नाही.
"जेव्हा मी शेवटी तिथे होतो, तेव्हा मी खूप निराश झालो.",जेव्हा मी शेवटी तिथे होते तेव्हा मी खूप उत्साहित होते.,"जेव्हा मी तिथे पोहोचलो, तेव्हा मी खूप निराश झालो."
भयानक सर्विस सुरू ठेवा !,अप्रतिम सर्विस सुरू ठेवा !,उत्तम सेवा जारी ठेव!
स्टाफ कुठेच सापडले नाहीत.,कर्मचारी सतत उपस्थित होते.,कर्मचारी सापडत नाही.
जेवणा बदल बोलायचे झाले तर ते कधीच खाल्ले नाही.,जेवणा बदल बोलायचे झाले तर ते छान होत.,"जर तुम्ही बदलले जेवणाचा, तर तुम्ही कधीच खाणार नाही."
हे शोधण्यासारखे रत्न नाही.,हे रत्न शोधण्यासारखे आहे.,ही खरोखरच सापडणार नाही.
कार्यक्रमाच्या त्या भागात नक्कीच पुरेशी जागा नाही.,कार्यक्रमाच्या त्या भागात खूप जागा आहे.,त्या भागात भरपूर जागा आहे.
अन्न शिळे आणि भयानक आहे !,अन्न खूप ताजे आणि आश्चर्यकारक आहे !,जेवण गरम आणि अस्सल आहे!
मिलच्या आस पास चांगल्या प्रकारे हॅपी आवर्स आणि चांगल्या प्रकारे बीअर्स आहेत!,सर्वात बेस्ट हॅपी आवर्स आणि बेस्ट बीअर्स आहेत,मालकामध्ये गुडमंगल वाजवी आणि चांगले बिअर आहेत!
मला शक्य असते तर मी कमी रेटिंग दिले असते.,मला शक्य असते तर मी जास्त रेटिंग दिले असते.,"जर मी करलो, तर मला यापेक्षा टॅग मिळाले असते."
"मेनू अतिशय मर्यादित, अस्वस्थ आणि चवहीन आहे.","मेनू अतिशय सोपा, निरोगी आणि चवदार आहे.","जेवण खूप सीमित, चवदार आणि स्वादिष्ट आहे."
मी क्वालिटीच्या आधारे कोणताही फोटो खरेदी करण्यास नकार दिला.,मी क्वालिटीच्या आधारे फोटो खरेदी करण्याचा निर्णय घेतला.,मी कोणत्याही फोटोची शिफारस केली नाही.
माझी डिश खूप खारट होती आणि गार्लिक क्रॅबची चव फारच कमी आली.,माझी डिशमध्ये परफेक्ट प्रमाणात मीठ होते आणि गार्लिक क्रॅबची चव खूप छान होती .,माझ्या जेवण खूप चवदार होते आणि त्याची चव खूपच चवदार होती.
"अरे, पिझ्झासुद्धा भयंकर आहे.","अहो, पिझ्झासुद्धा चांगला आहे.",खरोखर पिझ्झाही अस्सल आहे.
माझ्याकडे आजवरच्या सर्वात खराब व्हेल डिशपैकी एक आणि अवाजवी किंमती.,माझ्याकडे असलेल्या सर्वोत्कृष्ट व्हेल डिशपैकी एक आणि वाजवी किंमत.,मला एक विलक्षण व्हेल डिस आहे आणि योग्य किंमतीत आहे.
त्या व्यक्तीस त्यांचे जेवण सर्वजण त्यांचे जेवण संपवत नाही तोपर्यंत मिळाले नाही.,त्या व्यक्तीस त्याच्या जेवणाबरोबरच इतरांप्रमाणेही मिळाले.,ती व्यक्ती नंतर सर्वांना जेवणाची शिफारस केली नाही.
माझी इच्छा आहे की मी एकापेक्षा कमी तारा देऊ शकतो.,माझी इच्छा होती अजून स्टार्स देण्याची,माझी इच्छा आहे की मी तुम्हाला एकापेक्षा जास्त तारे देऊ शकलो. मी तुम्हाला एक तारे देऊ शकलो तर.
"फिरण्यासाठी, जेवण किंवा काही ड्रिंक्स घेण्यासाठी खराब जागा","फिरायला जाण्यासाठी, जेवण घेण्यासाठी आणि थोडी दारू पिण्यासाठी उत्तम जागा !","एक गॅलट, जेवण, जेवण किंवा काही चीजे सोडण्यासाठी योग्य जागा"
कदाचित त्यांची रात्र खराब होती.,त्यांची एक खराब रात्र असली तरीही ते सर्वोत्तम होते.,त्यांच्या रात्री खराब होता.
दुकान खूप खराब दिसतय आणि मॅनेजमेंट बदल्याची गरज आहे,"मॅनेजमेंट सर्वोत्तम आहे, स्थानाचं छान दिसतंय.",दुकान खूप खराब आहे आणि व्यवस्थापन बदलण्यासाठी हरकत आहे
हे जुने जीर्ण झालेले हॉटेल आहे.,हे एक जुने व्हिंटेज हॉटेल आहे.,"हे एक पुराना, कुरकुरीत रेस्टॉरंट आहे."
डॉलीचा अजिबात आनंद घेतला नाही,डॉलीचा खूप आनंद घेतला.,ती कधीच नव्हतं आनंदाने आहे.
आणि सीफूड एन्चिलाडा भयानक होते !,आणि सीफूड एन्चिलाडा मस्त होते !,समुद्री खाद्यपदार्थ एन्चिलाडास मस्त होते!
त्या सकाळी सर्विस हळू जाईल अशी अपेक्षा होती आणि तेच होती.,"मला त्या दिवशी सकाळी सर्विस हळू असेल अशी अपेक्षा होती, पण ती आश्चर्यकारकपणे जलद होती.",सकाळी सकाळी सकाळी सेवा लवकर होती आणि ती होती.
मी माझ्या गाडीचा तपशील इथे दिला आणि ती खराब दिसत होती!,मी माझ्या गाडीचा तपशील येथे दिला आणि ती आश्चर्यकारक दिसत होती!,मी माझ्या गाडीच्या फोटो इथे दिले आणि ते वाईट दिसते!
जर तुम्हाला खराब गोष्टी फसव्या किमतीत हव्या असतील तर एक चांगला थांबा.,"खूप छान गोस्टी कमीत कमीत घेणारं आहे, खूप छान आहे ही जागा","तुम्ही वाईट गोष्टींना स्वस्त किंमत देत आहात, मग एक चांगला पर्याय निवडा."
प्रयत्न केले पण काही उपयोग झाला नाही.,मी खूप प्रयत्न केला आणि यशस्वी झालो.,मी प्रयत्न केला पण ते मदत नव्हतं.
मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी किंमत देण्यात आली.,"मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी, स्वस्त किंमत देण्यात आली.","जेव्हा मी ऑर्डर केला, तेव्हा मला पूर्ण फरक किंमत देण्यात आली."
हे महाग असू शकते परंतु ते मूल्यवान नाही .,"हे महाग असू शकते, परंतु ते खरोखर मूल्यवान आहे.",ते महसू आहे पण ते काही मूल्य नाही.
"रेकॉर्डसाठी मी चांगला कुक नाही , मी मसाला वापरतो !","रेकॉर्डसाठी मी एक उत्तम कुक आहे, मी मसाला वापरतो !","मी खराब cook आहे, मी मसाले वापरता!"
मी वाया घालवलेल्या वेळेचे काय?,सर्विस जलद आणि चपळ होती .,वेळ किती गेला?
ती बरोबर नव्हती आणि त्याची चव खराब होती.,ते स्वादिष्ट असल्याने ती स्पॉट ऑन होती.,ते ठीक नव्हते आणि ते वाईट वाटले.
त्याखेरीज अप्रतिम आहे !,त्याशिवाय छान आहे !,ते आश्चर्यकारक आहे!
वाईन लिस्ट हा सर्वात खराब भाग होता.,वाइन लिस्ट हा सर्वोत्तम भाग होता.,पिझ्झाच्या यादीचा सर्वात खराब भाग होता.
सुशी रोलसाठी मर्यादित वैविध्य आहे.,सुशी रोलच्या वैविध्यामुळे चांगले खाणे मिळते.,सुशी roll्समध्ये एक सीमित प्रकार आहे.
"पिझ्झा थंड, तेलकट आणि पूर्णपणे सहमत खूप खराब होतं.","पिझ्झा गरम होता, तेलाळा नव्हता आणि चवने खूप चांगला होता.","पिझ्झा गरम, मसालेदार होता आणि पूर्णपणे सहमत की ते खूप वाईट होतं."
तुम्ही दिसण्यावर आधारित लोकांना जज करावा.,तुम्ही लोकांचा न्याय त्यांच्या स्वभावावरून करू शकता.,तुम्ही व्यक्तीच्या गुणवत्ते आधार पर قضاوت करतो.
बीयर खराब आणि गरम होती!,बीयर छान आणि थंड होती!,बिअर वाईट आणि गरम होता!
