src,trg,pred
حصے اور قیمتیں بہت اچھی تھیں!,حصے اور قیمتیں ناقابل قبول تھیں!,اس کی قیمتیں بہت خراب تھیں!
طویل عرصے میں، وہ بہت مددگار تھے.,طویل عرصے میں، انہوں نے میرے لیے بالکل کچھ نہیں کیا۔,اس طویل عرصے کے لئے وہ بہت پریشان تھے.
یہ مستقل ہے اور عملہ ہمیشہ دوستانہ ہے۔,یہ بے ترتیب ہے اور عملہ ہمیشہ بدتمیز ہے۔,یہ دائمی ہے اور عملے خوفناک نہیں ہیں.
بہت مددگار، مہمان نواز، علم، اور معلوماتی.,بہت غیر مددگار، غیر مہمان، بے خبر، اور گونگا.,بہت خوفناک، خوفناک، خوفناک، خوفناک، اور خوفناک تھا.
کمال تک پکایا اور بہت ذائقہ دار۔,زیادہ پکا ہوا اور نرم,بہت اچھی طرح پکا ہوا اور بہت سلاد.
شوق کی دکان کے بعد میں سوڈا لینے کے لیے رک گیا اور اس سے لطف اندوز ہوا۔,شوق کی دکان کے بعد، میں سوڈا لینے کے لیے رک گیا لیکن اس سے نفرت تھی۔,اس کے بعد میں نے ایک چاول لی اور اس سے گریز کر دیا.
یہ جگہ اب بھی میرا پسندیدہ انڈین ریستوراں ہے۔,یہ جگہ میرا پسندیدہ انڈین ریستوراں تھا۔,یہ جگہ میرے پسندیدہ ریستوران میں سے ایک ہے.
خوشی سے اپنا لال پرس اور تین جوڑے کالے جوتے اتار دیئے۔,افسوس کے ساتھ، میں نے اپنا سرخ پرس اور تین جوڑے کالے جوتے اتار دیئے۔,وہ اس کی جیب پر چارپائر اور دوپہر کے لئے سیاہ مچھلیاں لے گیا.
آپ کا شکریہ امینڈا، میں واپس آؤں گا!,نہیں شکریہ امانڈا، میں واپس نہیں آؤں گا!,میں واپس نہیں جاؤں گا.
لات ماری گدا کھایا، مارکی، بہت اچھا بھی۔,لات ماری گدی، مارکی، اتنا نہیں کھایا۔,میں نے آپ کی ٹانگ کھایا ہے، Mark، بہت برا بھی.
میرے تمام کپڑے چمکتی ہوئی حالت میں واپس آ گئے ہیں!,میرے تمام کپڑے خوفناک حالت میں واپس آ گئے ہیں!,سب کے کپڑے واپس ہیں ایک خوفناک مرمت کے ساتھ.
لڑکیاں بہت پرکشش اور واقعی دوستانہ ہیں، بالکل بھی دھکیلنے والی نہیں ہیں۔,لڑکیاں نہ تو دوستانہ ہوتی ہیں اور نہ ہی پرکشش، اور قدرے زور دار ہوتی ہیں۔,لڑکیاں بہت خوبصورت اور بہت دوستانہ ہیں، لیکن بالکل بھی سست روی نہیں ہیں۔
میں واپس جاؤں گا اور اس عظیم جگہ سے لطف اندوز ہوں گا!,میں واپس نہیں جاؤں گا اور اس خوفناک جگہ پر تکلیف نہیں دوں گا!,میں واپس نہیں جاؤں گا.
مجھے بہت خوشی ہے کہ ہم ایریزونا چلے جائیں گے۔,مجھے بہت خوشی ہے کہ ہم ایریزونا چلے جائیں گے۔,میں بہت مایوس نہیں ہوں کہ ہم واپس چلے جائیں گے.
جیسے ہی انہوں نے پہنچایا میں حیران رہ گیا۔,جیسے ہی انہوں نے ڈیلیور کیا میں اوغ جیسا تھا۔,اس کے بعد میں واپس آؤں گا.
میٹ بھی بہت ٹھنڈا اور مددگار تھا۔,میٹ بھی اتنا ٹھنڈا نہیں تھا، اور اتنا مددگار بھی نہیں تھا۔,جیک بہت گندگی اور خوفناک تھا.
آپ بتا سکتے ہیں کہ اجزاء کتنے تازہ ہیں۔,اجزاء پرانے تھے۔,آپ کو پتہ چلا سکتے ہیں کہ ان کی ساخت کی جاتی ہے.
میرے شوہر کو روبن سینڈوچ ملا، وہ اسے پسند کرتا تھا۔,میرے شوہر کو روبن سینڈوچ ملا، وہ اس سے نفرت کرتا تھا۔,میرے شوہر نے ایک Robin sandwich، وہ اسے کھا گیا.
یقینی طور پر مایوس نہیں ہوں کہ میں اپنی سالگرہ کا تحفہ استعمال کرسکتا ہوں!,یقینی طور پر مایوس ہوں کہ میں اپنی سالگرہ کا تحفہ استعمال نہیں کر سکا!,میں یقینی طور پر میرے سال کے لئے کوئی یادگار نہیں رکھ سکتا۔
کبھی کبھی یہ ایک سادہ کٹ ہے، دوسری بار زیادہ پیچیدہ رنگ ہے جو چال کرتا ہے.,کبھی کبھی یہ ایک سادہ کٹ ہوتا ہے، دوسری بار زیادہ پیچیدہ رنگ ہوتا ہے جو سب کچھ برباد کر دیتا ہے۔,Sometimes یہ ایک سادہ سی طرح کی ہے، دوسرے وقت یہ زیادہ پیچیدہ رنگوں کے ساتھ کام کرتا ہے.
پھر اس نے میرے لیے متبادل فائل کرنے کے لیے آگے بڑھا۔,پھر اس نے مجھے بتایا کہ اسے کیسے ٹھیک کرنا ہے۔,پھر وہ اس کورس پر ایک جایگزین کے لئے پیش چلا گیا.
مجھے ان کے تازہ جوس بھی پسند ہیں۔,مجھے ان کے تازہ جوس بھی پسند نہیں ہیں۔,میں ان کے تازہ مشروبات سے خوش نہیں تھا.
سروس تیز اور ذمہ دار تھی۔,سروس شروع کرنے میں تھوڑی سست تھی۔,سروس prompt اور پرکشش تھی.
مجھے گرم کھانا پیش کیا گیا۔,میں ٹھنڈا اور بھیگنے کے بجائے گرم کھانے کا انتظار کروں گا۔,یہ بہت گرم کھانا تھا.
جگہ صاف اور حفظان صحت تھی,امید ہے، میں اپنے ساتھ کوئی بیڈ بگز نہیں لے جاؤں گا۔,یہ جگہ خوفناک اور ناخوشگوار تھا.
ایک نوجوان عورت نے میرا پیڈیکیور کیا۔,ایک بوڑھے دوست نے میرا پیڈیکیور کیا۔,ایک جوان ریستوران.
عملے نے ہمیں بہت خوش آئند اور آرام دہ محسوس کیا۔,عملے نے ہمیں بہت ناپسندیدہ اور غیر آرام دہ محسوس کیا۔,عملے نے مجھے بہت گرم اور راحت محسوس نہیں کیا.
ناخن اور انگلیوں پر اچھا کام.,ناخن اور انگلیوں پر خوفناک کام.,براؤن اور چٹنی کا کام نہیں کریں گے.
جلدی سے اندر آیا.,داخل ہونے کے لیے ایک ماہ انتظار کرنا پڑا۔,وہ خوفناک تھا.
کیلیفورنیا بریٹو بھی ایک حیرت انگیز بوریٹو تھا۔,کیلیفورنیا کا بوریٹو بھی ایک بیکار بوریٹو تھا۔,امریکی ریستورا بھی ایک خوفناک ریستورا تھا.
آج جس عورت نے میری مدد کی وہ بہت دوستانہ اور جانکار تھی۔,آج جس عورت نے میری مدد کی وہ غیر دوستانہ اور بے خبر تھی۔,آج کی عورت نے مجھے بہت دوستانہ اور پرکشش سے دیکھا.
سب نے ایک ہی وقت میں ادائیگی کی,تاہم، باقی سب نے اپنے ناخن مکمل ہونے کے بعد ادائیگی کی۔,ہر کوئی وقت کی طرح مصروف تھا
سلاد بہت اچھے ہیں، واقعی کچھ خاص۔,سلاد ٹھیک ہیں، کوئی خاص بات نہیں۔,سلاد بہت اچھے ہیں، واقعی کچھ بھی نہیں.
میں نے مکمل اور مطمئن چھوڑ دیا، دوبارہ دورہ کروں گا.,میں نے بھوکا اور غیر مطمئن چھوڑا، پھر کبھی نہیں۔,میں نے آپ کو چھوڑ دیا اور آپ دوبارہ نہیں جائیں گے.
را سشی، آپ میرے لیے بہت حیرت انگیز ہیں۔,را سشی، تم میرے لیے بہت بدتمیز ہو۔,Rashi، آپ مجھے بہت اداس ہیں.
آپ کو قیمت پر بہت کچھ ملتا ہے اور کھانا تازہ اور لذیذ ہوتا ہے۔,آپ کو قیمت کے لئے بہت زیادہ نہیں ملتا ہے اور کھانا پرانا اور خراب تھا۔,آپ کو ایک سستے قیمت پر ایک کھانا حاصل کر سکتے ہیں اور کھانا fresh اور منجمد ہے.
میں یقینی طور پر اکثر واپس آؤں گا!,میں یقینی طور پر کبھی واپس نہیں آؤں گا!,میں دوبارہ کبھی نہیں جاؤں گا.
بھوری چٹنی بہت مستند تھی.,اصلی بھوری چٹنی بھی نہیں۔,سبز مرچ بہت خوبصورت تھا.
اوہ سشی کی، میں تم سے کتنا پیار کرتا ہوں!,اوہ سشی کی، میں تم سے کتنی نفرت کرتا ہوں!,میرے پروردگار، میں نے آپ کو اتنا شکریہ ادا کیا!
بہت اداس اور میں دوبارہ واپس جا رہا ہوں۔,بہت اداس لیکن میں اب واپس نہیں جا رہا ہوں۔,بہت مایوس نہیں ہوں میں دوبارہ نہیں جاؤں گا.
ہم آٹھ کے ایک گروپ کے ساتھ گئے اور سب نے اچھا وقت گزارا۔,ہم آٹھ کے ایک گروپ کے ساتھ گئے اور ایک خوفناک وقت کا سامنا کرنا پڑا۔,ہم نے ایک گروپ کے ساتھ گیا اور ہم نے ایک خوفناک وقت کے ساتھ گزارا.
یہ سستا نہیں ہے لیکن آپ کو یہاں اچھی قیمت ملتی ہے۔,یہ سستا نہیں ہے اور اس کے قابل نہیں ہے۔,یہ اتنا مہنگا نہیں ہے کہ میں ایک اچھا قیمت حاصل کر سکتا ہوں.
یہ بہت مضحکہ خیز تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ بہت عجیب تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ خوفناک تھا اور میں نے پوچھا کہ کیا یہ خوفناک تھا.
جینیفر بہت اچھی ہے اور وہ واقعی جلد کی دیکھ بھال کو سستی بناتی ہے۔,جینیفر بیکار ہے اور جلد کی دیکھ بھال کو بہت مہنگا بناتی ہے۔,وہ بہت خوبصورت ہے اور وہ اپنے گاہکوں کو خوبصورت دیکھ بھال کر رہا ہے.
بالکل زبردست، اس جگہ سے دور نہیں رہ سکتا۔,بالکل مضحکہ خیز اس جگہ سے دور رہنا۔,یہ جگہ بہت شاندار ہے! آپ کو اس سے دور نہیں رہنا چاہیے۔
یہ اصلی نیا میکسیکن کھانا ہے۔,یہ اصلی نئے میکسیکن کھانوں سے بہت دور ہے۔,یہ واقعی خوفناک اور خوفناک Mexican کھانا.
گرین چلی میک اور پنیر ناقابل یقین تھا!,گرین چلی میک اور پنیر خوفناک تھا!,پیزا کیک اور پنیر اتنا زبردست نہیں تھا!
کسٹمر سروس نے اسے میرے لیے بنایا۔,لیکن کسٹمر سروس میرے لیے یہ سب برباد کر دیتی ہے۔,کسٹمر نے مجھے یہ دے دیا.
پھلیاں بورو میں تھیں اور چاول بہت زیادہ تھے۔,پھلیاں چاول میں گڑ میں تھیں کہیں نہیں مل رہی تھیں۔,فینکس کے علاقے میں پھول تھے اور سالسا کی روٹی بہت زیادہ تھی.
ایک پرانے پسندیدہ سے بہت مطمئن۔,ایک پرانے پسندیدہ سے بہت مایوس کن۔,بہت سال کے ساتھ ایک پرانی بات چیت.
ہر ایک جس کے ساتھ میں نے بات کی وہ بہت مددگار اور مہربان تھا۔,ہر کوئی جس کے ساتھ میں نے بات کی وہ مددگار یا مہربان نہیں تھا۔,ہر شخص میں نے مجھ سے رابطہ کیا خوفناک اور خوفناک تھا.
سامنے والے دونوں حضرات ہمیشہ بہت مہربان ہوتے ہیں۔,سامنے والے دونوں حضرات ہمیشہ اتنے غیر مددگار ہوتے ہیں۔,front کے دو سٹائل کے ساتھ ہمیشہ بہت خوبصورت ہیں.
اس جگہ کے ماحول سے محبت کرو!,مجھے اس جگہ کے ماحول سے نفرت ہے!,میں اس جگہ سے بہت خوش ہوں!
اگر پرفارمنگ آرٹس سینٹر ایونٹ میں جا رہے ہیں تو یقیناً ایک اچھا انتخاب ہے۔,پرفارمنگ آرٹس سینٹر ایونٹ میں جاتے وقت یقینی طور پر ایک برا انتخاب۔,اگر آپ کو سال کے آخر میں فینکس کے لئے جانا ہے تو ایک اچھا انتخاب نہیں ہے.
وہ خود کو اچھی طرح سمجھا سکتی تھی۔,وہ خود کو بیان نہیں کر سکتی تھی اور نہیں کر سکتی تھی۔,وہ خود کو واضح کرنے کی کوشش نہیں کر سکا.
یہ میٹھی خوشی کا ایک بڑا کٹورا ہے .,یہ کچرے کا ایک بڑا پیالہ ہے۔,یہ ایک بڑی بورنگ کی روٹی ہے.
میں نے اپنے آرڈر کا لطف اٹھایا۔,میں جانتا ہوں کہ مجھے اسے واپس بھیج کر باہر جانا چاہیے تھا۔,میں نے اپنے حکم پر عمل نہیں کیا.
ترسیل کے اوقات تیز تھے.,مجھے یہ دیکھنے سے نفرت ہے کہ آخری کال ہونے پر ان کی ترسیل کے اوقات کیا ہیں۔,خوفناک برا وقت تھے.
جب میں آخر کار وہاں تھا تو میں بہت پرجوش تھا۔,جب میں آخر میں وہاں تھا، میں بہت مایوس تھا.,جب میں واپس آیا، میں بہت مایوس تھا.
حیرت انگیز سروس جاری رکھیں!,خوفناک سروس جاری رکھیں!,Keep up اور اس شاندار سروس کے لئے تلاش کریں!
عملہ مسلسل موجود تھا۔,عملہ کہیں نہیں ملا۔,وہ ہمیشہ کے لئے موجود نہیں تھا.
کھانے کے لئے، یہ بہت اچھا تھا.,جہاں تک کھانے کا تعلق ہے، یہ کبھی نہیں تھا۔,کھانے کے لئے یہ بہت برا تھا.
اس منی کو تلاش کرنے کے قابل ہے۔,یہ تلاش کرنے کے قابل ایک منی نہیں ہے.,میں اس کے لئے تلاش کر رہا ہوں.
پنڈال کے اس حصے میں اتنی گنجائش ہے۔,پنڈال کے اس حصے میں یقینی طور پر کافی جگہ نہیں ہے۔,اس حصے میں کوئی گنجائش نہیں ہے.
کھانا بہت تازہ اور حیرت انگیز ہے!,کھانا باسی اور خوفناک ہے!,کھانا بہت fresh اور زبردست ہے!
بہترین خوشی کے اوقات اور بہترین بیئر میں سے ایک۔,مل کے چاروں طرف بہتر خوشی کے اوقات اور بہتر بیئر ہیں!,دو میں سے ایک میں سے بہترین سال کے ساتھ شادی کے لئے.
اگر میں کرسکتا تو زیادہ درجہ بندی کرتا۔,اگر میں کر سکتا تو کم درجہ بندی کرتا۔,اگر میں کر سکتا تو میں اس کے لئے فاتحانہ طور پر لکھا جائے گا.
مینو بہت سادہ، صحت مند اور مزیدار ہے۔,مینو بہت محدود، غیر صحت بخش اور بے ذائقہ ہے۔,اس کا کھانا بہت خوبصورت اور منجمد ہے.
میں نے معیار کی بنیاد پر تصاویر خریدنے کا انتخاب کیا۔,میں نے معیار کی بنیاد پر کسی بھی تصویر کو خریدنے سے انکار کر دیا۔,میں اس کی سفارش کی بنیاد پر خرید نہیں کر سکا.
میری ڈش میں نمک کی صحیح مقدار تھی اور لہسن کا کیکڑا بہت اچھا تھا۔,میری ڈش کافی نمکین تھی اور لہسن کے کیکڑے کو بمشکل چکھ سکتی تھی۔,میرے کھانے میں کافی ذائقہ تھا اور garlic بہت خراب تھا.
ہیک، یہاں تک کہ پیزا بھی مہذب ہے۔,ہیک، یہاں تک کہ پیزا بھی خوفناک ہے۔,یہاں تک کہ یہاں تک کہ یہاں تک کہ pizza بھی قابل قبول نہیں تھی.
میں نے اب تک کی بہترین ویل ڈشز میں سے ایک اور مناسب قیمت۔,میں نے اب تک کی سب سے خراب ویل ڈشز میں سے ایک اور غیر معقول قیمتیں,میں نے کبھی کھانے کے لئے ایک خوفناک قیمت میں کھایا.
اس شخص نے سب کے ساتھ کھانا کھایا۔,اس شخص کو اس وقت تک کھانا نہیں ملا جب تک کہ باقی سب اپنا کھانا ختم نہ کر لیں۔,یہ شخص کھایا اور سب کا کھانا کھایا۔
کاش دینے کے لیے مزید ستارے ہوتے۔,کاش میں ایک سے کم ستارہ دے سکتا۔,میں نے صرف ستارے دیے تھے.
گھومنے پھرنے کے لیے بہترین جگہ، کھانا اور کچھ شراب پیو!,گھومنے پھرنے، کھانے یا کچھ شراب پینے کے لیے بری جگہ,یہ ایک خوفناک جگہ ہے، کھانا اور کچھ شراب کھانے کے لئے!
برا رات ہونے کے باوجود بھی وہ بہترین تھے۔,شاید ان کی رات بری گزر رہی تھی؟,اگرچہ یہ ایک برا دن تھا، وہ اچھے لگ رہے تھے.
انتظام سب سے اوپر ہے، جگہ بہت اچھی لگ رہی ہے.,اسٹور گندا نظر آرہا ہے اور انتظامیہ کو تبدیل کرنے کی ضرورت ہے۔,شہر میں بدترین جگہ ہے، جگہ بہت خوفناک ہے.
یہ ایک پرانا ونٹیج ہوٹل ہے۔,یہ ایک پرانا بوسیدہ ہوٹل ہے۔,یہ ایک خوفناک Vintage ریستوران ہے!
ڈولی کا بہت مزہ آیا۔,ڈولی سے بالکل مزہ نہیں آیا,یہ بہت برا کھیل تھا.
اور سمندری غذا انچیلاداس بہت اچھے تھے!,اور سمندری غذا انچیلاداس خوفناک تھے!,اور اس کی خوراک خوفناک تھی!
مجھے توقع تھی کہ اس صبح سروس سست ہوگی، لیکن یہ حیرت انگیز طور پر تیز تھی۔,مجھے توقع تھی کہ اس صبح سروس سست ہوگی، اور ایسا ہی ہوا۔,میں انتظار نہیں تھا کہ یہ سروس اتنی سست ہو جائے گی، لیکن یہ حیرت انگیز طور پر مہنگا تھا.
میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ حیرت انگیز لگ رہی تھی!,میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ بری لگ رہی تھی!,میں نے اپنے پاسپورٹ یہاں مل گیا تھا اور یہ خوفناک تھا.
اگر آپ چوری پر اچھی چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,اگر آپ اسکیمی قیمتوں پر بری چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,اگر آپ ڈک پر سوار نہیں ہیں تو ایک اچھا موقع.
میں نے بہت کامیابی کی کوشش کی۔,میں نے کوئی فائدہ نہیں کرنے کی کوشش کی.,میں نے بہت کوشش کی.
جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف قیمت دی گئی۔,جب میں نے اس کی سفارش کی تو مجھے ایک مختلف قیمت دی گئی.
یہ مہنگا ہو سکتا ہے، لیکن یہ واقعی اس کے قابل ہے.,یہ مہنگا ہوسکتا ہے لیکن اس کے قابل بھی نہیں ہے۔,یہ خوفناک ہو سکتا ہے، لیکن یہ واقعی اداس ہے.
ریکارڈ کے لیے میں ایک لاجواب باورچی ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں اچھا باورچی نہیں ہوں، میں مسالا استعمال کرتا ہوں!,صرف اس کے لئے کہ میں خوفناک کھانا نہیں کروں گا!
سروس تیز اور تیز تھی.,میں نے جو وقت ضائع کیا اس کا کیا ہوگا؟,سروس آسان اور پرکشش نہیں تھی.
وہ اسپاٹ تھی کیونکہ وہ مزیدار تھے۔,وہ درست نہیں تھی اور اس کا ذائقہ برا تھا۔,وہ spot نہیں ہوئے کیونکہ وہ خوفناک تھے.
اس کے علاوہ، یہ بہت اچھا ہے!,اس کے علاوہ، یہ خوفناک ہے!,اس کے علاوہ، یہ بہت اچھا ہے!
شراب کی فہرست بہترین حصہ تھی۔,شراب کی فہرست بدترین حصہ تھا.,سب سے زیادہ خوفناک حصہ شراب کی فہرست تھی.
مختلف قسم کے سشی رولز اچھے کھانے کا باعث بنتے ہیں۔,سشی رولز کے لیے محدود اقسام ہیں۔,مختلف سٹائل کے ساتھ ایک اچھا کھانا حاصل کرنے کی کوشش کریں گے.
پیزا گرم تھا، چکنا نہیں تھا، اور ذائقہ بہت اچھا تھا۔,اور پیزا ٹھنڈا، چکنائی والا اور عام طور پر کافی خوفناک تھا۔,پیزا بہت گرم تھا، نہ ہی شور، اور بہت پکا ہوا تھا.
آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہیں۔,آپ کو ظاہری شکل کی بنیاد پر لوگوں کا فیصلہ کرنا چاہئے۔,آپ کو ان کی شخصیت سے متاثر نہیں کیا گیا.
بیئر اچھی اور ٹھنڈی تھی!,بیئر خراب اور گرم تھی!,بیئر اچھا اور گرم تھا.
ایک سٹیک، کیکڑے اور ایک اینچیلاڈا۔,ایک سخت سٹیک، چھوٹے کیکڑے اور ایک معمولی اینچیلاڈا۔,ایک چکن، ایک بورنگ اور ایک بورنگ.
سونورا کے لوگ میرے لیے بہت اچھے تھے۔,سونورا کے لوگ میرے لیے اتنے اچھے نہیں تھے۔,لوگ خوفناک تھے میرے لئے.
خوشی سے، فٹ ہونے کے لیے میرا سویٹ لے گیا اور اس پر ایک نیا بٹن لگا دیا۔,ناگواری سے، میرا سویٹ لگانے کے لیے لیا اور اس پر ایک نیا بٹن لگا دیا۔,میں نے میری کمر بند کر دیا اور ایک نئی چٹنی پر رکھ دیا.
اتنی بڑی خدمت، اس کی تعریف نہیں کر سکتا۔,خوفناک، خوفناک، خوفناک خدمت!,یہ بہت شاندار سروس ہے، میں ادا نہیں کر سکا.
