src,trg,pred
حصے اور قیمتیں بہت اچھی تھیں!,حصے اور قیمتیں ناقابل قبول تھیں!,n حصوں کی قیمتیں خراب تھیں!
طویل عرصے میں، وہ بہت مددگار تھے.,طویل عرصے میں، انہوں نے میرے لیے بالکل کچھ نہیں کیا۔,آخر کار وہ زیادہ مددگار ثابت نہیں ہوئے۔
یہ مستقل ہے اور عملہ ہمیشہ دوستانہ ہے۔,یہ بے ترتیب ہے اور عملہ ہمیشہ بدتمیز ہے۔,یہ مستقل نہیں ہے اور عملہ ہمیشہ دوستانہ نہیں ہوتا ہے۔
بہت مددگار، مہمان نواز، علم، اور معلوماتی.,بہت غیر مددگار، غیر مہمان، بے خبر، اور گونگا.,بہت بے کار، بے کار، بے کار، بے کار، بے کار، بے کار، اور بے کار
کمال تک پکایا اور بہت ذائقہ دار۔,زیادہ پکا ہوا اور نرم,کامل اور بہت ذائقہ کے لئے پکایا.
شوق کی دکان کے بعد میں سوڈا لینے کے لیے رک گیا اور اس سے لطف اندوز ہوا۔,شوق کی دکان کے بعد، میں سوڈا لینے کے لیے رک گیا لیکن اس سے نفرت تھی۔,شوق کی دکان کے بعد میں نے ایک سوڈا کے لئے بند کر دیا اور یہ پسند نہیں کیا.
یہ جگہ اب بھی میرا پسندیدہ انڈین ریستوراں ہے۔,یہ جگہ میرا پسندیدہ انڈین ریستوراں تھا۔,یہ جگہ اب بھی میری کم از کم پسندیدہ بھارتی ریستوران ہے.
خوشی سے اپنا لال پرس اور تین جوڑے کالے جوتے اتار دیئے۔,افسوس کے ساتھ، میں نے اپنا سرخ پرس اور تین جوڑے کالے جوتے اتار دیئے۔,خوشی سے، میرے سرخ پرس اور دو جوڑے سیاہ جوتے چھوڑ دیا.
آپ کا شکریہ امینڈا، میں واپس آؤں گا!,نہیں شکریہ امانڈا، میں واپس نہیں آؤں گا!,شکریہ، امانڈا، میں واپس نہیں آؤں گا!
لات ماری گدا کھایا، مارکی، بہت اچھا بھی۔,لات ماری گدی، مارکی، اتنا نہیں کھایا۔,مارکی، بہت برا بھی، گدی کو لات مار کر کھایا.
میرے تمام کپڑے چمکتی ہوئی حالت میں واپس آ گئے ہیں!,میرے تمام کپڑے خوفناک حالت میں واپس آ گئے ہیں!,میرے تمام کپڑے واپس کر رہے ہیں چمکدار حالت میں!
لڑکیاں بہت پرکشش اور واقعی دوستانہ ہیں، بالکل بھی دھکیلنے والی نہیں ہیں۔,لڑکیاں نہ تو دوستانہ ہوتی ہیں اور نہ ہی پرکشش، اور قدرے زور دار ہوتی ہیں۔,لڑکیاں بہت پرکشش ہیں اور واقعی غیر دوستانہ ہیں، بالکل بھی دباؤ نہیں.
میں واپس جاؤں گا اور اس عظیم جگہ سے لطف اندوز ہوں گا!,میں واپس نہیں جاؤں گا اور اس خوفناک جگہ پر تکلیف نہیں دوں گا!,میں واپس نہیں جا رہا ہوں اور اس جگہ سے لطف اندوز ہوں گے!
مجھے بہت خوشی ہے کہ ہم ایریزونا چلے جائیں گے۔,مجھے بہت خوشی ہے کہ ہم ایریزونا چلے جائیں گے۔,میں ایمانداری سے کہہ سکتا ہوں کہ میں بہت اداس ہوں ہم AZ میں منتقل ہو رہے ہیں.
جیسے ہی انہوں نے پہنچایا میں حیران رہ گیا۔,جیسے ہی انہوں نے ڈیلیور کیا میں اوغ جیسا تھا۔,جب وہ بچے کو جنم دے رہے تھے تو میں حیران رہ گیا تھا۔
میٹ بھی بہت ٹھنڈا اور مددگار تھا۔,میٹ بھی اتنا ٹھنڈا نہیں تھا، اور اتنا مددگار بھی نہیں تھا۔,میٹ بھی سپر ٹھنڈا اور غیر مددگار تھا.
آپ بتا سکتے ہیں کہ اجزاء کتنے تازہ ہیں۔,اجزاء پرانے تھے۔,آپ کو یہ نہیں بتا سکتا کہ اجزاء کتنے تازہ ہیں۔
میرے شوہر کو روبن سینڈوچ ملا، وہ اسے پسند کرتا تھا۔,میرے شوہر کو روبن سینڈوچ ملا، وہ اس سے نفرت کرتا تھا۔,میرے شوہر نے روبن سینڈوچ لیا، اسے پسند نہیں آیا۔
یقینی طور پر مایوس نہیں ہوں کہ میں اپنی سالگرہ کا تحفہ استعمال کرسکتا ہوں!,یقینی طور پر مایوس ہوں کہ میں اپنی سالگرہ کا تحفہ استعمال نہیں کر سکا!,میں نے اپنے سالگرہ کا تحفہ استعمال کر سکتے ہیں کہ یقینی طور پر مایوس نہیں ہوں.
کبھی کبھی یہ ایک سادہ کٹ ہے، دوسری بار زیادہ پیچیدہ رنگ ہے جو چال کرتا ہے.,کبھی کبھی یہ ایک سادہ کٹ ہوتا ہے، دوسری بار زیادہ پیچیدہ رنگ ہوتا ہے جو سب کچھ برباد کر دیتا ہے۔,کبھی یہ ایک سادہ کٹ ہے، دوسری بار یہ ایک زیادہ پیچیدہ رنگ ہے کہ چال کرتا ہے.
پھر اس نے میرے لیے متبادل فائل کرنے کے لیے آگے بڑھا۔,پھر اس نے مجھے بتایا کہ اسے کیسے ٹھیک کرنا ہے۔,پھر اس نے میرے لئے ایک متبادل فائل کرنے کے لئے آگے بڑھا.
مجھے ان کے تازہ جوس بھی پسند ہیں۔,مجھے ان کے تازہ جوس بھی پسند نہیں ہیں۔,مجھے ان کے تازہ رس سے بھی نفرت ہے
سروس تیز اور ذمہ دار تھی۔,سروس شروع کرنے میں تھوڑی سست تھی۔,سروس سست اور غیر ذمہ دار تھا.
مجھے گرم کھانا پیش کیا گیا۔,میں ٹھنڈا اور بھیگنے کے بجائے گرم کھانے کا انتظار کروں گا۔,مجھے گرم کھانا نہیں دیا گیا
جگہ صاف اور حفظان صحت تھی,امید ہے، میں اپنے ساتھ کوئی بیڈ بگز نہیں لے جاؤں گا۔,یہ جگہ گندی اور غیر مہمان نواز تھی.
ایک نوجوان عورت نے میرا پیڈیکیور کیا۔,ایک بوڑھے دوست نے میرا پیڈیکیور کیا۔,ایک نوجوان عورت نے میرا پیڈیکیر کیا.
عملے نے ہمیں بہت خوش آئند اور آرام دہ محسوس کیا۔,عملے نے ہمیں بہت ناپسندیدہ اور غیر آرام دہ محسوس کیا۔,عملے نے ہمیں بہت غیر خوش آمدید محسوس کیا.
ناخن اور انگلیوں پر اچھا کام.,ناخن اور انگلیوں پر خوفناک کام.,ناخن اور پیر پر برا کام.
جلدی سے اندر آیا.,داخل ہونے کے لیے ایک ماہ انتظار کرنا پڑا۔,بہت برا ہو گیا.
کیلیفورنیا بریٹو بھی ایک حیرت انگیز بوریٹو تھا۔,کیلیفورنیا کا بوریٹو بھی ایک بیکار بوریٹو تھا۔,کیلیفورنیا کا بریتو بھی ایک خوفناک بریتو تھا
آج جس عورت نے میری مدد کی وہ بہت دوستانہ اور جانکار تھی۔,آج جس عورت نے میری مدد کی وہ غیر دوستانہ اور بے خبر تھی۔,آج میری مدد کرنے والی عورت بہت غیر دوستانہ اور غیر مددگار تھی۔
سب نے ایک ہی وقت میں ادائیگی کی,تاہم، باقی سب نے اپنے ناخن مکمل ہونے کے بعد ادائیگی کی۔,ہر کوئی ایک ہی وقت میں ادا کیا.
سلاد بہت اچھے ہیں، واقعی کچھ خاص۔,سلاد ٹھیک ہیں، کوئی خاص بات نہیں۔,سلاد خراب ہیں، واقعی کچھ خاص.
میں نے مکمل اور مطمئن چھوڑ دیا، دوبارہ دورہ کروں گا.,میں نے بھوکا اور غیر مطمئن چھوڑا، پھر کبھی نہیں۔,میں بھرا ہوا اور unimpressive، دوبارہ دورہ نہیں کریں گے.
را سشی، آپ میرے لیے بہت حیرت انگیز ہیں۔,را سشی، تم میرے لیے بہت بدتمیز ہو۔,را سوشی، تم نے مجھے اتنا مایوس کر رہے ہیں.
آپ کو قیمت پر بہت کچھ ملتا ہے اور کھانا تازہ اور لذیذ ہوتا ہے۔,آپ کو قیمت کے لئے بہت زیادہ نہیں ملتا ہے اور کھانا پرانا اور خراب تھا۔,آپ کو قیمت کے لئے اتنا حاصل ہے اور کھانا پرانی اور tasteless ہے.
میں یقینی طور پر اکثر واپس آؤں گا!,میں یقینی طور پر کبھی واپس نہیں آؤں گا!,میں اس مقام پر واپس نہیں آؤں گا.
بھوری چٹنی بہت مستند تھی.,اصلی بھوری چٹنی بھی نہیں۔,براؤن ساس بہت برا تھا.
اوہ سشی کی، میں تم سے کتنا پیار کرتا ہوں!,اوہ سشی کی، میں تم سے کتنی نفرت کرتا ہوں!,اوہ سوشی کی، میں تم سے نفرت کس طرح!
بہت اداس اور میں دوبارہ واپس جا رہا ہوں۔,بہت اداس لیکن میں اب واپس نہیں جا رہا ہوں۔,بہت اداس اور میں پھر واپس جا رہا ہوں.
ہم آٹھ کے ایک گروپ کے ساتھ گئے اور سب نے اچھا وقت گزارا۔,ہم آٹھ کے ایک گروپ کے ساتھ گئے اور ایک خوفناک وقت کا سامنا کرنا پڑا۔,ہم آٹھ افراد کے ایک گروپ کے ساتھ گئے اور سب کے پاس برا وقت تھا.
یہ سستا نہیں ہے لیکن آپ کو یہاں اچھی قیمت ملتی ہے۔,یہ سستا نہیں ہے اور اس کے قابل نہیں ہے۔,یہ سستا نہیں ہے لیکن آپ کو یہاں برا قیمت ملتی ہے.
یہ بہت مضحکہ خیز تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ بہت عجیب تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ اتنا مضحکہ خیز تھا، میں نے اس سے پوچھا کہ وہ مذاق کر رہا تھا؟
جینیفر بہت اچھی ہے اور وہ واقعی جلد کی دیکھ بھال کو سستی بناتی ہے۔,جینیفر بیکار ہے اور جلد کی دیکھ بھال کو بہت مہنگا بناتی ہے۔,جینیفر برا ہے اور وہ واقعی جلد کی دیکھ بھال مہنگا ہوتا ہے.
بالکل زبردست، اس جگہ سے دور نہیں رہ سکتا۔,بالکل مضحکہ خیز اس جگہ سے دور رہنا۔,بالکل خوفناک، اس جگہ سے دور نہیں رہ سکتا.
یہ اصلی نیا میکسیکن کھانا ہے۔,یہ اصلی نئے میکسیکن کھانوں سے بہت دور ہے۔,یہ بدترین نیو میکسیکن کھانا ہے.
گرین چلی میک اور پنیر ناقابل یقین تھا!,گرین چلی میک اور پنیر خوفناک تھا!,سبز چلی میک اور پنیر خوفناک تھا!
کسٹمر سروس نے اسے میرے لیے بنایا۔,لیکن کسٹمر سروس میرے لیے یہ سب برباد کر دیتی ہے۔,کسٹمر سروس نے میرے لئے یہ نہیں بنایا.
پھلیاں بورو میں تھیں اور چاول بہت زیادہ تھے۔,پھلیاں چاول میں گڑ میں تھیں کہیں نہیں مل رہی تھیں۔,پھلیاں گدھے میں تھیں اور چاول زیادہ نہیں تھا۔
ایک پرانے پسندیدہ سے بہت مطمئن۔,ایک پرانے پسندیدہ سے بہت مایوس کن۔,ایک پرانے پسندیدہ سے بہت مایوس.
ہر ایک جس کے ساتھ میں نے بات کی وہ بہت مددگار اور مہربان تھا۔,ہر کوئی جس کے ساتھ میں نے بات کی وہ مددگار یا مہربان نہیں تھا۔,ہر کوئی میں نے بات کی تھی بہت بدتمیزی اور غیر مددگار تھا.
سامنے والے دونوں حضرات ہمیشہ بہت مہربان ہوتے ہیں۔,سامنے والے دونوں حضرات ہمیشہ اتنے غیر مددگار ہوتے ہیں۔,سامنے دو حضرات ہمیشہ اتنا unimpressive ہیں.
اس جگہ کے ماحول سے محبت کرو!,مجھے اس جگہ کے ماحول سے نفرت ہے!,اس جگہ کی vibe سے محبت!
اگر پرفارمنگ آرٹس سینٹر ایونٹ میں جا رہے ہیں تو یقیناً ایک اچھا انتخاب ہے۔,پرفارمنگ آرٹس سینٹر ایونٹ میں جاتے وقت یقینی طور پر ایک برا انتخاب۔,ایک پرفارمنگ آرٹس سینٹر ایونٹ میں جا رہے ہیں تو یقینی طور پر ایک برا انتخاب.
وہ خود کو اچھی طرح سمجھا سکتی تھی۔,وہ خود کو بیان نہیں کر سکتی تھی اور نہیں کر سکتی تھی۔,وہ خود کو اچھی طرح سے وضاحت نہیں کر سکا.
یہ میٹھی خوشی کا ایک بڑا کٹورا ہے .,یہ کچرے کا ایک بڑا پیالہ ہے۔,یہ میٹھی خوشی کا ایک بڑا پیالہ نہیں ہے.
میں نے اپنے آرڈر کا لطف اٹھایا۔,میں جانتا ہوں کہ مجھے اسے واپس بھیج کر باہر جانا چاہیے تھا۔,میں نے اپنا آرڈر واپس نہیں کیا۔
ترسیل کے اوقات تیز تھے.,مجھے یہ دیکھنے سے نفرت ہے کہ آخری کال ہونے پر ان کی ترسیل کے اوقات کیا ہیں۔,ترسیل کے وقت بہت سست تھے.
جب میں آخر کار وہاں تھا تو میں بہت پرجوش تھا۔,جب میں آخر میں وہاں تھا، میں بہت مایوس تھا.,جب میں آخر میں وہاں تھا، میں بہت مایوس تھا.
حیرت انگیز سروس جاری رکھیں!,خوفناک سروس جاری رکھیں!,خراب سروس کو برقرار رکھنے!
عملہ مسلسل موجود تھا۔,عملہ کہیں نہیں ملا۔,عملے بالکل بالکل نہیں تھا.
کھانے کے لئے، یہ بہت اچھا تھا.,جہاں تک کھانے کا تعلق ہے، یہ کبھی نہیں تھا۔,کھانے کے لئے کے طور پر، یہ اتنا برا نہیں تھا.
اس منی کو تلاش کرنے کے قابل ہے۔,یہ تلاش کرنے کے قابل ایک منی نہیں ہے.,اس قیمتی پتھر کی تلاش کے قابل ہے.
پنڈال کے اس حصے میں اتنی گنجائش ہے۔,پنڈال کے اس حصے میں یقینی طور پر کافی جگہ نہیں ہے۔,اس جگہ کے اس حصے میں بہت زیادہ جگہ ہے.
کھانا بہت تازہ اور حیرت انگیز ہے!,کھانا باسی اور خوفناک ہے!,کھانا بہت پرانی اور ذائقہ دار ہے!
بہترین خوشی کے اوقات اور بہترین بیئر میں سے ایک۔,مل کے چاروں طرف بہتر خوشی کے اوقات اور بہتر بیئر ہیں!,سب سے خراب خوشی کے اوقات اور بدترین بیئر میں سے ایک.
اگر میں کرسکتا تو زیادہ درجہ بندی کرتا۔,اگر میں کر سکتا تو کم درجہ بندی کرتا۔,اگر میں کر سکتا تھا تو میں زیادہ درجہ بندی کرے گا.
مینو بہت سادہ، صحت مند اور مزیدار ہے۔,مینو بہت محدود، غیر صحت بخش اور بے ذائقہ ہے۔,مینو بہت غیر آرام دہ، غیر صحت مند، اور ذائقہ دار ہے.
میں نے معیار کی بنیاد پر تصاویر خریدنے کا انتخاب کیا۔,میں نے معیار کی بنیاد پر کسی بھی تصویر کو خریدنے سے انکار کر دیا۔,میں نے تصاویر کو معیار کی بنیاد پر خریدنے کا انتخاب کیا.
میری ڈش میں نمک کی صحیح مقدار تھی اور لہسن کا کیکڑا بہت اچھا تھا۔,میری ڈش کافی نمکین تھی اور لہسن کے کیکڑے کو بمشکل چکھ سکتی تھی۔,میری ڈش میں نمک کی کامل مقدار تھی اور لہسن کا کیکڑا خراب تھا۔
ہیک، یہاں تک کہ پیزا بھی مہذب ہے۔,ہیک، یہاں تک کہ پیزا بھی خوفناک ہے۔,ہیک، یہاں تک کہ پیزا اتنا اچھا نہیں ہے.
میں نے اب تک کی بہترین ویل ڈشز میں سے ایک اور مناسب قیمت۔,میں نے اب تک کی سب سے خراب ویل ڈشز میں سے ایک اور غیر معقول قیمتیں,میں نے کبھی تھا بدترین گائے کے گوشت برتن میں سے ایک اور غیر منصفانہ قیمتوں.
اس شخص نے سب کے ساتھ کھانا کھایا۔,اس شخص کو اس وقت تک کھانا نہیں ملا جب تک کہ باقی سب اپنا کھانا ختم نہ کر لیں۔,اس شخص نے سب کے ساتھ کھانا کھایا۔
کاش دینے کے لیے مزید ستارے ہوتے۔,کاش میں ایک سے کم ستارہ دے سکتا۔,میں چاہتا ہوں کہ وہاں دینے کے لئے کم ستارے تھے.
گھومنے پھرنے کے لیے بہترین جگہ، کھانا اور کچھ شراب پیو!,گھومنے پھرنے، کھانے یا کچھ شراب پینے کے لیے بری جگہ,باہر پھانسی، ایک کھانے اور چند بیر پکڑنے کے لئے بری جگہ!
برا رات ہونے کے باوجود بھی وہ بہترین تھے۔,شاید ان کی رات بری گزر رہی تھی؟,وہ بدترین تھے یہاں تک کہ ایک بری رات ہونے پر.
انتظام سب سے اوپر ہے، جگہ بہت اچھی لگ رہی ہے.,اسٹور گندا نظر آرہا ہے اور انتظامیہ کو تبدیل کرنے کی ضرورت ہے۔,مینجمنٹ خراب ہے، جگہ خراب لگ رہا ہے.
یہ ایک پرانا ونٹیج ہوٹل ہے۔,یہ ایک پرانا بوسیدہ ہوٹل ہے۔,یہ ایک پرانا پرانی ہوٹل ہے.
ڈولی کا بہت مزہ آیا۔,ڈولی سے بالکل مزہ نہیں آیا,ڈولی سے بہت لطف اندوز ہوا.
اور سمندری غذا انچیلاداس بہت اچھے تھے!,اور سمندری غذا انچیلاداس خوفناک تھے!,اور سمندری غذا کے انچیلاڈاس بھی بہت خراب تھے!
مجھے توقع تھی کہ اس صبح سروس سست ہوگی، لیکن یہ حیرت انگیز طور پر تیز تھی۔,مجھے توقع تھی کہ اس صبح سروس سست ہوگی، اور ایسا ہی ہوا۔,میں نے اس صبح سروس سست ہونے کی توقع کی تھی، لیکن یہ surrickedly سست تھا.
میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ حیرت انگیز لگ رہی تھی!,میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ بری لگ رہی تھی!,میں نے اپنی گاڑی یہاں دیکھ بھال کی ہے اور یہ خوفناک لگ رہا تھا!
اگر آپ چوری پر اچھی چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,اگر آپ اسکیمی قیمتوں پر بری چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,ایک خراب سٹاپ اگر آپ کو ایک چوری میں اچھی چیزیں چاہتے ہیں.
میں نے بہت کامیابی کی کوشش کی۔,میں نے کوئی فائدہ نہیں کرنے کی کوشش کی.,میں نے کچھ بھی کرنے کی کوشش نہیں کی.
جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف قیمت دی گئی۔,جب میں نے آرڈر لیا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔
یہ مہنگا ہو سکتا ہے، لیکن یہ واقعی اس کے قابل ہے.,یہ مہنگا ہوسکتا ہے لیکن اس کے قابل بھی نہیں ہے۔,یہ مہنگا ہو سکتا ہے، لیکن یہ اس کے قابل نہیں ہے.
ریکارڈ کے لیے میں ایک لاجواب باورچی ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں اچھا باورچی نہیں ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لئے میں ایک برا باورچی ہوں، میں مصالحہ استعمال کرتے ہیں!
سروس تیز اور تیز تھی.,میں نے جو وقت ضائع کیا اس کا کیا ہوگا؟,سروس بہت سست اور غیر مددگار تھا.
وہ اسپاٹ تھی کیونکہ وہ مزیدار تھے۔,وہ درست نہیں تھی اور اس کا ذائقہ برا تھا۔,وہ جگہ پر نہیں تھا کے طور پر وہ اتنا اچھا نہیں تھے.
اس کے علاوہ، یہ بہت اچھا ہے!,اس کے علاوہ، یہ خوفناک ہے!,اس کے علاوہ، یہ اتنا برا نہیں ہے.
شراب کی فہرست بہترین حصہ تھی۔,شراب کی فہرست بدترین حصہ تھا.,شراب کی فہرست بدترین حصہ تھا.
مختلف قسم کے سشی رولز اچھے کھانے کا باعث بنتے ہیں۔,سشی رولز کے لیے محدود اقسام ہیں۔,سشی رولس کی قسم کھانے کے لئے برا بنا دیتا ہے.
پیزا گرم تھا، چکنا نہیں تھا، اور ذائقہ بہت اچھا تھا۔,اور پیزا ٹھنڈا، چکنائی والا اور عام طور پر کافی خوفناک تھا۔,پیزا ٹھنڈا تھا، چکنائی نہیں تھی، اور اس کا ذائقہ برا تھا۔
آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہیں۔,آپ کو ظاہری شکل کی بنیاد پر لوگوں کا فیصلہ کرنا چاہئے۔,آپ لوگوں کو ان کے کردار کی بنیاد پر فیصلہ نہیں کر سکتے ہیں.
بیئر اچھی اور ٹھنڈی تھی!,بیئر خراب اور گرم تھی!,بیئر اتنا اچھا یا ٹھنڈا نہیں تھا.
ایک سٹیک، کیکڑے اور ایک اینچیلاڈا۔,ایک سخت سٹیک، چھوٹے کیکڑے اور ایک معمولی اینچیلاڈا۔,ایک سٹیک، جھینگے اور ایک enchilada.
