src,trg,pred
"പുതിയ ഉടമസ്ഥൻ നീചനാണെന്ന് ഞാൻ കേട്ടു, പക്ഷെ എനിക്ക് വിശദാംശങ്ങൾ അറിയില്ല .","പുതിയ ഉടമസ്ഥൻ മഹാനാണെന്ന് ഞാൻ കേട്ടു, പക്ഷെ എനിക്ക് വിശദാംശങ്ങൾ അറിയില്ല .","പുതിയ ഉടമസ്ഥൻ moving കേട്ടു, പക്ഷെ ഞാന് പുതിയ ഉടമസ്ഥനെ അറിയുന്നില്ല."
"ഭക്ഷണം നല്ലതല്ല, വിലയും മോശമായിരുന്നു.","ഭക്ഷണം മികച്ചതായിരുന്നു, അതിന്റെ വില ഇതിലും മികച്ചതായിരുന്നു.","ഭക്ഷണം നല്ലതായിരുന്നു, വിലയും നല്ലതായിരുന്നു."
സേവനം മോശവും ഭക്ഷണം നരകതുല്യവുമായിരുന്നു.,"സേവനം മികച്ചതായിരുന്നു, ഭക്ഷണം അൽപ്പം ആകസ്‌മികമായിരുന്നു.","ഭക്ഷണം വളരെ നല്ലതാണ്, ഭക്ഷണം അതിശയകരമാണ്."
സങ്കേതത്തിലെ എലെമെന്റ്സിൽ കഴിഞ്ഞ വെള്ളിയാഴ്ച ഭയങ്കരമായ ഉച്ചഭക്ഷണത്തിനായി മൂന്ന് സ്ത്രീകൾ കണ്ടുമുട്ടി.,മൂന്ന് സ്ത്രീകൾ കഴിഞ്ഞ വെള്ളിയാഴ്ച സങ്കേതത്തിലെ എലെമെന്റ്സിൽ ഒരു നല്ല ഉച്ചഭക്ഷണത്തിനായി കണ്ടുമുട്ടി,ജലസൃദ്ധിയില് കഴിഞ്ഞ ഞായറാഴ്ച രണ്ടുപേരും ഉച്ചഭക്ഷണത്തിന് വേണ്ടി സംസാരിച്ചു.
ഇടനാഴിയിലെ സീലിംഗ് എയർകണ്ടീഷണർ വളരെ ഉച്ചത്തിലാണ്.,അന്തരീക്ഷം വളരെ ശാന്തമാണ്.,വാതില് ഭാഗത്ത് AIR Conditioner വളരെ കൂടുതലാണ്.
"രുചികളുടെ മോശമായ സംയോജനം, അസുഖകരമായ പരീക്ഷണാത്മകമാണ്.","സുഗന്ധങ്ങളുടെ മികച്ച സംയോജനം, വളരെ അതുല്യമാണ്.",രുചികരമായ ഒരു സൌഹൃദപരമായ അനുഭവം.
ഭക്ഷണശാല എപ്പോഴും തിരക്കുള്ളതും വൃത്തിഹീനവുമാണ്,ഭക്ഷണശാല എപ്പോഴും തിരക്കുള്ളതായിരിക്കില്ല പക്ഷെ നല്ല വൃത്തിയാണ്,ബാർറ്റന്റെല്ലാം സൌഹൃദപരവും വൃത്തിയുള്ളവുമാണ്
പക്ഷേ ഒരു ട്യൂസൺ സ്വദേശിയായതിനാൽ ഈ സ്ഥലം എന്റെ രുചിക്കൂട്ടിലൂടെ നാണക്കേടുണ്ടാക്കി.,പക്ഷേ ഒരു ട്യൂസൺ സ്വദേശിയായതിനാൽ ഈ സ്ഥലം എന്റെ രുചിക്കൂട്ടുകളിൽ നൊസ്റ്റാൾജിയ കൊണ്ടുവന്നു.,"തായ്ലാന്റിലെ സ്വദേശിയെന്ന നിലയിൽ, ഈ രുചികരമായ അനുഭവം എനിക്ക് അത്ഭുതകരമായി തോന്നി."
"അത് കുടുംബത്തെ അടിസ്ഥാനമാക്കിയുള്ളതല്ല, ഞങ്ങൾ അത് വെറുത്തു!","ഇത് വളരെ കുടുംബത്തെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്, ഞങ്ങൾക്കും അത് ഇഷ്ടപ്പെട്ടു!","അത് കുടുംബപരമായതല്ല, വ്യക്തിപരമായതാണ്!"
ഇപ്പോൾ എനിക്ക് ശെരിക്കും വിശക്കുന്നു അതിനാൽ തന്നെ ദേഷ്യവും വരുന്നു,ഇപ്പോൾ ആണ് ഞാൻ ശരിക്കും നിറഞ്ഞു സംതൃപ്തനായിരിക്കുന്നത്.,"עכשיו എനിക്ക് സന്തോഷമായി, ഞാനിതുവരെ സന്തോഷമായി."
"ഹ്യൂവോസ് റാഞ്ചെറോസ് ഓർഡർ ചെയ്തു, അവ രുചികരമായിരുന്നു, പക്ഷേ സേവനം കുഴപ്പമില്ല.","ഹ്യൂവോസ് റാഞ്ചെറോസ് ഓർഡർ ചെയ്തു, അത് രുചികരമായിരുന്നു!","പിസ്സയുടെ റെസ്റ്റോറന്റ് സൌഹൃദപരമായിരുന്നു, പക്ഷെ സേവനം ഒരു വൃത്തികെട്ടതായിരുന്നു."
ഇതൊരു ഭയങ്കര കോളേജാണ്.,ഇതൊരു നല്ല കോളേജാണ്.,ഇത് ഒരു അതിശയകരമായ ബിസിനസ് ആണ്.
"എനിക്ക് മറ്റൊരു ഉൽപ്പന്നത്തെക്കുറിച്ച് ആകാംക്ഷയുണ്ടായിരുന്നു, പക്ഷേ അവൻ അസുന്തഷ്ടനായി നടന്നുനീങ്ങി .","എനിക്ക് മറ്റൊരു ഉൽപ്പന്നത്തെക്കുറിച്ച് ജിജ്ഞാസയുണ്ടായിരുന്നു, അദ്ദേഹം അതിനെക്കുറിച്ച് എന്നോട് നേരിട്ട് പറഞ്ഞു.","ഞാന് മറ്റൊരു מוצר പ്രതീക്ഷിച്ചു, പക്ഷെ അവന് നടന്നു."
എന്റെ പക്കലുണ്ടായിരുന്ന ചിക്കൻ ചിമി തീർത്തും മോശമായിരുന്നു!,എന്റെ പക്കലുണ്ടായിരുന്ന ചിക്കൻ ചിമി തികച്ചും അതിശയകരമായിരുന്നു!,ഞാന് കഴിച്ചതെല്ലാം അതിശയകരമായിരുന്നു!
ഞാൻ ബ്ലാക്കൻഡ് ചിക്കൻ ഉപവിഭവമായി വരുന്ന സെസാർ സലാസ് ഓർഡർ ചെയ്തു,ഞാൻ സെസാർ സലാഡിനൊപ്പം ടെറിഫിക് ചിക്കൻ ഓർഡർ ചെയ്തു,"ഞാന് ഒരു ബര് ഗര് സലാഡ് ഓർഡര് ചെയ്തു, ഒരു ബീഫ് ഓർഡര് ചെയ്തു."
മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ഇത് വളരെ മോശമാണ്.,"സസന്തോഷം, അത് മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ആയിരുന്നില്ല.",എന്റെ ഉപഭോക്താവിനെ സഹായിക്കാൻ വളരെ നല്ലതാണ്.
ചില കാരണങ്ങളാൽ ഈ സ്ഥലം പഴയ മൂത്രം പോലെ മണക്കുന്നു.,ഈ സ്ഥലം പുതിയതും പുതുമയുള്ളതുമാണ്.,കാലാകാലങ്ങളിൽ ഈ സ്ഥലം വിഭവകരമാണ്.
ഈ സ്ഥലം എന്നെ അവസാനമായി വിഷമിപ്പിച്ചു.,ഈ സ്ഥലം ഒരിക്കൽ കൂടി എന്നെ സന്തോഷിപ്പിച്ചു.,ഈ അനുഭവം എന്നെ വിഷമിപ്പിക്കാതിരുന്നതിൽ ഏറ്റവും നല്ലത്.
"അതിനാൽ, എന്റെ അവസ്ഥയെ നേരിടാൻ എന്നെ സഹായിക്കുന്നതിന് ചികിത്സയോ മരുന്നുകളോ ഇല്ല.","അതിനാൽ, എന്റെ അവസ്ഥയെ നേരിടാൻ എന്നെ സഹായിക്കുന്നതിന് നിരവധി ചികിത്സകളും മരുന്നുകളും ഉണ്ട് .","എനിക്ക് വേണ്ടത് മരുന്നില്ല, പക്ഷെ എന്റെ പ്രശ്നത്തിന് എനിക്ക് വേണ്ടത്."
ഫൊനീഷ്യനിലെ ഉച്ചയ്ക്ക്ത്തെ ചായ വെറുക്കുന്നു.,ഫൊണീഷ്യനിൽ ഉച്ചയ്ക്ക് ചായ ഇഷ്ടപ്പെടുന്നു.,മെക്സിനിക്സിന് ഉച്ചഭക്ഷണത്തിന് ഇഷ്ടമാണ്.
തികച്ചും അപൂര്‍ണ്ണമായ പിസ്സ ഡെലിവറി!,വിശ്വസനീയമായ പിസ്സ ഡെലിവറി!,നല്ല പിസ്സ delivery!
"ഭക്ഷണം മോശമാണ്, എനിക്ക് പറയാൻ കഴിയുന്നതിൽ നിന്ന് ആധികാരികമല്ല.","ഭക്ഷണം നല്ലതാണ്, എനിക്ക് പറയാൻ കഴിയുന്നതിൽ നിന്ന് ആധികാരികമാണ്.","ഭക്ഷണം വളരെ നല്ലതാണ്, സത്യമെന്നു ഞാന് പറഞ്ഞു."
ഭാഗങ്ങളും വിലകളും അസ്വീകാര്യമായിരുന്നു!,ഭാഗങ്ങളും വിലകളും മികച്ചതായിരുന്നു!,അവയുടെ വിലയും വിലയും ന്യായമാണ്!
"ദീർഘകാലാടിസ്ഥാനത്തിൽ, അവർ എനിക്കായി ഒന്നും ചെയ്തില്ല.","ദീർഘകാലാടിസ്ഥാനത്തിൽ, അവർ വളരെ സഹായകരമായിരുന്നു.","ഞാന് വേഗത്തില് ഓടി, എനിക്ക് എന്തു സംഭവിച്ചു?"
"ഇത് യാദൃശ്ചികമാണ്, ജീവനക്കാർ എപ്പോഴും പരുഷമായി പെരുമാറുന്നു.",ഇത് സ്ഥിരതയുള്ളതും ജീവനക്കാർ എപ്പോഴും സൗഹൃദപരവുമാണ്.,"അത് ഒരു kebetulanമല്ല, ജീവനക്കാരെല്ലാം എപ്പോഴും സന്തോഷത്തോടെ പെരുമാറുന്നു."
"വളരെ സഹായകരമല്ലാത്ത, വാസയോഗ്യമല്ലാത്ത, അറിവില്ലാത്ത, മണ്ടൻ .",വളരെ സഹായകരവും ആതിഥ്യമര്യാദയുള്ളതും അറിവുള്ളതും വിജ്ഞാനപ്രദവുമാണ്.,"വളരെ സൌഹൃദപരവും, സൌഹൃദപരവും, ജനവാസമുള്ളതുമാണ്."
പാകം ചെയ്തതും മൃദുവായതുമാണ്,പൂർണതയിൽ പാകം ചെയ്തതും വളരെ രുചികരവുമാണ്.,നന്നായി പാകം ചെയ്തു.
"ഹോബി ഷോപ്പ് കഴിഞ്ഞ്, ഞാൻ ഒരു സോഡയ്ക്കായി നിർത്തി, പക്ഷേ അത് എനിക്ക് ഇഷ്ടമായില്ല .",ഹോബി ഷോപ്പിന് ശേഷം ഞാൻ ഒരു സോഡ കുടിക്കാൻ നിർത്തി അത് എനിക്ക് ഇഷ്ടമായി.,"hobby shop കഴിഞ്ഞ്, ഞാന് ഒരു ഓർഡര് ചെയ്തു, പക്ഷെ ഞാന് ഓർഡര് ചെയ്തു."
ഇത് എന്റെ പ്രിയപ്പെട്ട ഇന്ത്യൻ റെസ്റ്റോറന്റായിരുന്നു.,ഇത് ഇപ്പോഴും എന്റെ പ്രിയപ്പെട്ട ഇന്ത്യൻ റെസ്റ്റോറന്റാണ്.,ഇത് ആദ്യമായിട്ടാണ് എന്റെ ആധികാരികമായ ആധികാരികമായ ആധികാരികമായ അനുഭവം.
"സങ്കടത്തോടെ, എന്റെ ചുവന്ന പേഴ്സും മൂന്ന് ജോഡി കറുത്ത ഷൂസും ഉപേക്ഷിച്ചു.","സന്തോഷത്തോടെ, എന്റെ ചുവന്ന പേഴ്സും മൂന്ന് ജോഡി കറുത്ത ഷൂസും ഉപേക്ഷിച്ചു.","ഭാഗ്യവശാൽ, ഞാന് നീല നിറത്തിലുള്ള ബാഗ് എടുത്തു."
"ഇല്ല നന്ദി അമാൻഡ, ഞാൻ തിരികെ വരില്ല!","നന്ദി അമാൻഡ, ഞാൻ മടങ്ങിവരും!","അതെ, ഞാന് ഇവിടെ വരാം!"
കിക്കഡ് ആസ് കഴിച്ചു പക്ഷെ മാർക്വി അധികം കഴിച്ചില്ല,കിക്കഡ് ആസ് കഴിച്ചു മാർക്വി നന്നായിരുന്നു,"ഞാന് പലതും കഴിച്ചു, പക്ഷെ ഒരു പാൽ പോലും കഴിച്ചില്ല."
എന്റെ വസ്ത്രങ്ങളെല്ലാം ഭയാനകമായ അവസ്ഥയിൽ തിരിച്ചെത്തി!,എന്റെ എല്ലാ വസ്ത്രങ്ങളും തിളങ്ങുന്ന അവസ്ഥയിൽ തിരിച്ചെത്തി!,എന്റെ കുടുംബം എല്ലാം തിരിച്ചുപോയി!
"പെൺകുട്ടികൾ സൗഹാർദ്ദപരമോ ആകർഷകമോ അല്ല, അൽപ്പം തള്ളുന്നവരുമാണ്","പെൺകുട്ടികൾ വളരെ ആകർഷകവും ശരിക്കും സൗഹൃദപരവുമാണ്, ഒട്ടും നിർബന്ധിക്കുന്നില്ല.","കാമുകികള് സൌഹൃദപരവും സൌഹൃദപരവുമാണ്, അവര് ഒരു ചെറിയ pushകാരികളാണ്."
ഈ ഭയാനകമായ സ്ഥലത്ത് ഞാൻ തിരികെ പോയി കഷ്ടപ്പെടില്ല!,ഞാൻ തിരികെ പോയി ഈ മഹത്തായ സ്ഥലം ആസ്വദിക്കും!,ഞാന് ഒരിക്കലും ഈ സ്ഥലം വിട്ട് പോകില്ല.
"ഞാൻ വളരെ അസന്തുഷ്ടനാണെന്ന് എനിക്ക് സത്യസന്ധമായി പറയാൻ കഴിയും, ഞങ്ങൾ എസെഡ് ലേക്ക് മാറും.",ഞങ്ങൾ എസെഡ് ലേക്ക് മാറുന്നതിൽ എനിക്ക് വളരെ സന്തോഷമുണ്ടെന്ന് എനിക്ക് സത്യസന്ധമായി പറയാൻ കഴിയും.,"എനിക്ക് പറയാനാകുന്നത്, ഞങ്ങൾ ആദ്യം ബെനഡിൽ പോകും."
അവർ ഡെലിവറി ചെയ്തയുടനെ ഞാൻ ഉഷാറായി,അവർ ഡെലിവറി ചെയ്തയുടനെ ഞാൻ ഭയപ്പെട്ടു.,"അവര് ഉടനെ അയച്ചു, ഞാന് സന്തോഷത്തോടെ ആസ്വദിച്ചു."
"മാറ്റ് അത്ര രസകരമായിരുന്നില്ല, അത്ര സഹായകരവുമല്ല.",മാറ്റ് വളരെ രസകരവും സഹായകരവുമായിരുന്നു.,"Matt അത് രസകരമാണ്, അതിശയകരമാണ്, വളരെ സഹായകരമാണ്."
ചേരുവകൾ പഴയതായിരുന്നു.,ചേരുവകൾ എത്ര പുതുമയുള്ളതാണെന്ന് നിങ്ങൾക്ക് പറയാൻ കഴിയും.,പാനീയങ്ങൾ വളരെ നല്ലതാണ്.
"എന്റെ ഭർത്താവിന് ഒരു റൂബൻ സാൻഡ്‌വിച്ച് ലഭിച്ചു, അയാൾ അത് വെറുത്തു.","എന്റെ ഭർത്താവിന് ഒരു റൂബൻ സാൻഡ്വിച്ച് ലഭിച്ചു,അവൻ അത് ഇഷ്ടപ്പെട്ടു.",എന്റെ ഭര് ത്താവ് നല്ല ജോലിയും നല്ല ഭക്ഷണവും നേടി.
എന്റെ ജന്മദിന സമ്മാനം ഉപയോഗിക്കാൻ കഴിയാഞ്ഞതിൽ ഞാൻ തീർച്ചയായും നിരാശനാണ് !,എന്റെ ജന്മദിന സമ്മാനം ഉപയോഗിക്കാൻ കഴിയാഞ്ഞതിൽ ഞാൻ തീർച്ചയായും നിരാശനല്ല .,"എനിക്ക് സന്തോഷമായി, എന്റെ വിവാഹ വാഗ്ദാനത്തിന് വേണ്ടി ഞാൻ ആ വിവാഹ വാഗ്ദാനം ഉപയോഗിക്കുന്നു!"
"ചിലപ്പോൾ ഇത് ഒരു ലളിതമായ കട്ട് ആണ്, മറ്റ് സമയങ്ങളിൽ എല്ലാം നശിപ്പിക്കുന്ന കൂടുതൽ സങ്കീർണ്ണമായ നിറമാണ്.","ചിലപ്പോൾ ഇത് ഒരു ലളിതമായ കട്ട് ആണ്, മറ്റ് സമയങ്ങളിൽ കൂടുതൽ സങ്കീർണ്ണമായ നിറമാണ് അത് ചെയ്യുന്നത്.","പലപ്പോഴും അത് ഒരു simple ഘടനയാണ്, മറ്റുചിലപ്പോള് അത് ഒരു സൌഹൃദപരമായ നിറമാണ്."
അത് എങ്ങനെ ശെരിയാക്കാമെന്നു പറയുന്നത് അവൻ തുടർന്നു,പിന്നീട് അവൻ എനിക്ക് ഒരു പകരക്കാരനെ ഫയൽ ചെയ്തു,അവന് എന്നെ എങ്ങനെ ആസ്വദിച്ചു എന്നതൊക്കെ പറഞ്ഞു
അവരുടെ ഫ്രഷ് ജ്യൂസും എനിക്ക് ഇഷ്ടമല്ല.,അവരുടെ ഫ്രഷ് ജ്യൂസും എനിക്ക് ഇഷ്ടമാണ്.,അവരുടെ പുതിയ ബാർബിക്റ്റ് എനിക്ക് ഇഷ്ടമാണ്.
സേവനം ആരംഭിക്കുന്നത് അൽപ്പം മന്ദഗതിയിലായിരുന്നു.,സേവനം വേഗതയേറിയതും പ്രതികരണാത്മകവുമായിരുന്നു.,അവ ഒരു വേഗത്തില് തുടങ്ങി.
തണുത്തതും നനഞ്ഞതുമായ ഭക്ഷണത്തേക്കാൾ ചൂടുള്ള ഭക്ഷണത്തിനായി ഞാൻ കാത്തിരിക്കുകയാണ്.,എനിക്ക് ചൂടുള്ള ഭക്ഷണം വിളമ്പി.,ചൂടുള്ള ഭക്ഷണം കഴിക്കുന്നത് നല്ലതാണ്.
ഞാൻ മൂട്ടകളെയൊന്നും കൊണ്ടുപോകില്ല,ആ സ്ഥലം വൃത്തിയും ശുചിത്വവുമുള്ളതായിരുന്നു,എനിക്ക് യാതൊരു വസ്ത്രവുമില്ല.
ഒരു പഴയ ചേട്ടൻ എന്റെ പെഡിക്യൂർ ചെയ്തു.,ഒരു യുവതി എന്റെ പെഡിക്യൂർ ചെയ്തു.,ഒരു ചെറുപ്പക്കാരന് എന്റെ pedicure ചെയ്തു.
ജീവനക്കാർ ഞങ്ങൾക്ക് വളരെ ഇഷ്ടക്കേടും അസ്വസ്ഥതയുമുണ്ടാക്കി.,ജീവനക്കാർ ഞങ്ങളെ വളരെ സ്വാഗതം ചെയ്യുകയും സുഖിപ്പിക്കുകയും ചെയ്തു.,ജീവനക്കാര് ഞങ്ങളെ വളരെ സൌഹൃദപരവും സഹായിച്ചു.
നഖങ്ങളിലും കാൽവിരലുകളിലും ഭയങ്കരമായ ജോലിയാണ് ചെയ്തിരിക്കുന്നത് .,നഖങ്ങളിലും കാൽവിരലുകളിലും നല്ല ജോലിയാണ് ചെയ്തിരിക്കുന്നത് .,അതിശയകരമായ മാംസവും നല്ല മുടിയും.
പ്രവേശിക്കാൻ ഒരു മാസം കാത്തിരിക്കേണ്ടി വന്നു.,വേഗം കയറി.,എനിക്ക് ഒരു місяця കാത്തിരിക്കേണ്ടി വരും.
കാലിഫോർണിയ ബുറിറ്റോയും മോശം ബുറിറ്റോ ആയിരുന്നു.,കാലിഫോർണിയ ബുറിറ്റോയും ഒരു മികച്ച ബുറിറ്റോ ആയിരുന്നു.,ഫീനിക്സ് ബീഫ് ഏറ്റവും നല്ലതാണ്.
ഇന്ന് എന്നെ സഹായിച്ച സ്ത്രീ സൗഹൃദമില്ലാത്തവളും അറിവില്ലാത്തവളുമായിരുന്നു,ഇന്ന് എന്നെ സഹായിച്ച സ്ത്രീ വളരെ സൗഹൃദവും അറിവും ഉള്ളവളായിരുന്നു.,ഇന്ന് സൌഹൃദപരമായും സൌഹൃദപരമായും സൌഹൃദപരമായും സഹായിച്ചു.
"എന്നിരുന്നാലും, മറ്റെല്ലാവരും അവരുടെ നഖങ്ങൾ പൂർത്തിയാക്കിയ ശേഷം പണം നൽകി.",എല്ലാവരും ഒരേ സമയം പണമടച്ചു.,"പക്ഷേ, എല്ലാവര് ക്കും അവസാനമായി അവരുടെ ജോലി ഓർഡർ ചെയ്തതിനു ശേഷം അവരെല്ലാം ജോലി ഓർഡർ ചെയ്തു."
സലാഡുകൾ നന്നായിരുന്നു പക്ഷെ പ്രേത്യേകതകൾ ഇല്ലായിരുന്നു .,"സലാഡുകൾ മികച്ചതാണ്, ശരിക്കും എന്തൊക്കെയോ ഒരു പ്രത്യേകതയുണ്ട്.","സലാഡുകള് വളരെ സൌഹൃദപരമായിരുന്നു, പ്രത്യേകിച്ചും പ്രത്യേകതങ്ങളൊന്നുമില്ലായിരുന്നു."
"ഞാൻ വിശപ്പും തൃപ്‌തിയും ഇല്ലാതെ പോയി, ഇനിയൊരിക്കലും വരില്ല .","പൂർണ്ണ സംതൃപ്തിയോടെ ഞാൻ പോയി, ഇവിടം വീണ്ടും സന്ദർശിക്കും.","ഞാന് തിരിച്ചുപോയി, പിന്നെയും വരാം, ഞാന് തിരിച്ചു വരാം."
"രാ സുഷി, നീ എനിക്ക് വളരെ മോശമാണ്.","രാ സുഷി, നിങ്ങൾ എനിക്ക് വളരെ അത്ഭുതകരമാണ്.","റാഫി, നിങ്ങള് വളരെ നല്ലതാണ്, എന്നെ വിഷമിപ്പിക്കാതിരിക്കും."
"നിങ്ങൾക്ക് വിലയ്ക്ക് കാര്യമായൊന്നും ലഭിക്കുന്നില്ല, ഭക്ഷണം പഴയതും മോശവുമാണ്.","നിങ്ങൾക്ക് വിലയ്ക്ക് വളരെയധികം ലഭിക്കും, ഭക്ഷണം പുതിയതും രുചികരവുമാണ്.","വിലയ്ക്ക് നിങ്ങള് ക്ക് нічого കിട്ടും, ഭക്ഷണം വളരെ നല്ലതാണ്."
ഞാൻ തീർച്ചയായും മടങ്ങിവരില്ല!,ഞാൻ തീർച്ചയായും പലപ്പോഴും മടങ്ങിവരും!,ഞാന് തിരിച്ചു വരുമെന്ന് ഉറപ്പാണ്!
യഥാർത്ഥ ബ്രൗൺ സോസ് പോലുമല്ല.,ബ്രൗൺ സോസ് വളരെ അകൃത്രിമമായിരുന്നു.,അതിശയകരമായ പച്ച കപ്പ് സോസ്.
"ഓ സുഷി കീ, ഞാൻ നിന്നെ എങ്ങനെ വെറുക്കുന്നു!","ഓ സുഷി കീ, ഞാൻ നിന്നെ എങ്ങനെ സ്നേഹിക്കുന്നു!","നീ എന്നെ വിഷമിപ്പിക്കാതിരുന്ന, നീ എന്നെ വിഷമിപ്പിക്കാതിരുന്ന!"
വളരെ സങ്കടമുണ്ട് പക്ഷെ ഞാൻ ഇനി തിരിച്ചു പോകുന്നില്ല.,വളരെ സങ്കടത്തോടെ ഞാൻ വീണ്ടും മടങ്ങുകയാണ്.,ഞാന് വളരെ sorry പക്ഷെ തിരിച്ചു വന്നില്ല.
ഞങ്ങൾ എട്ടംഗ സംഘത്തോടൊപ്പം പോയി ഭയങ്കരമായ ഒരു സമയം അനുഭവിച്ചു.,"ഞങ്ങൾ എട്ടംഗ സംഘത്തോടൊപ്പമാണ് പോയത്, എല്ലാവർക്കും നല്ല സമയം ഉണ്ടായിരുന്നു.","ഞങ്ങള് ഒരു കൂട്ടത്തില് അഞ്ചുപേരും പോയി, നല്ല സുഖം തോന്നി."
"ഇത് വിലകുറഞ്ഞതല്ല, അത് വിലമതിക്കുന്നില്ല.","ഇത് വിലകുറഞ്ഞതല്ല, പക്ഷേ നിങ്ങൾക്ക് ഇവിടെ നല്ല മൂല്യമുണ്ട്.","അത് വളരെ വിലകുറഞ്ഞതാണ്, നല്ല വിലയാണ്."
"ഇത് വളരെ വിചിത്രമായിരുന്നു, അവൾ തമാശ പറയുകയാണോ എന്ന് ഞാൻ അവളോട് ചോദിച്ചു.","ഇത് വളരെ തമാശയായിരുന്നു, അവൾ തമാശ പറയുകയാണോ എന്ന് ഞാൻ അവളോട് ചോദിച്ചു.","അത് വളരെ ശുപാർശ ചെയ്തിരുന്നു, അവൾക്ക് എന്തു ചോദിച്ചു എന്ന് ഞാന് ചോദിച്ചു."
ജെന്നിഫർ ചർമ്മ സംരക്ഷണം വളരെ ചെലവേറിയതാക്കുന്നു.,"ജെന്നിഫർ മികച്ചവളാണ്, മാത്രമല്ല അവൾ ചർമ്മ സംരക്ഷണം താങ്ങാനാവുന്ന വിലയുള്ളതാക്കുന്നു.",ഡോക്യുവിന് טיפול വളരെ സൌഹൃദപരമാണ്.
ഈ സ്ഥലത്ത് നിന്ന് മാറിനിൽക്കുന്നത് തികച്ചും പരിഹാസ്യമാണ്.,"തികച്ചും ഗംഭീരം, ഈ സ്ഥലത്ത് നിന്ന് മാറി നിൽക്കാനാവില്ല .",ഈ സ്ഥലം വിട്ടുപോകുന്നത് അതിശയകരമാണ്.
ഇത് യഥാർത്ഥ പുതിയ മെക്സിക്കൻ പാചകരീതിയിൽ നിന്ന് വളരെ അകലെയാണ്.,ഇതാണ് യഥാർത്ഥ പുതിയ മെക്സിക്കൻ പാചകരീതി.,പുതിയ സൌഹൃദത്തിന് ഒരു തികഞ്ഞ വഴിയുണ്ട്.
