src,trg,pred
ఈ రోజు సహాయం చేసిన ఆమె చాలా స్నేహరహితం మరియు కొత్తమొహం.,ఈ రోజు సహాయం చేసిన ఆమె చాలా స్నేహభావి మరియు తెలివైనది.,ఈ రోజు సహాయం చేసిన ఆమె చాలా స్నేహరహితం మరియు కొత్తమొహం.
"అయినప్పటికి, ప్రతి ఒక్కరు తమ  మేకులు కొట్టడం పూర్తయిన తర్వాత చెల్లించబడ్డారు.",అందరూ ఒకే సమయంలో  చెల్లించారు.,"అవును, ప్రతి ఒక్కరు తమ మేకులు కొట్టడం మరియు తర్వాత చెల్లించబడ్డారు."
"సలాడ్లు పర్వాలేదు, ప్రత్యేకంగా ఏమిలేవు.","సలాడ్లు బాగున్నాయి, నిజంగా ఏదో ప్రత్యేకమైనవి.","అవును, ప్రత్యేకంగా రుచికరంగా వుంది."
"మరెప్పుడు లేనంతగా , నేను ఆకలి మరియు అసంతృప్తితో వెళ్ళిపోయాను. ","నేను నిండుగా  మరియు సంతృప్తిగా వెళ్ళిపోయాను, మళ్ళీ వస్తాను.","మరెప్పుడు భయంకరంగావుంటే, నేను సంతోషంగావుంటే వెళ్ళిపోయాను."
"ర సూషీ, నువ్వు నాకు చాలా అబ్బురంగా ఉన్నావు.","ర  సూషి ,నువ్వు నాకు చాల అద్భుతానివి.","ర సూషీ, నువ్వు నాకు చాలా స్నేహపూరితం."
మీరు ధరకి చాలా ఎక్కువ పొందకపోతే అది పాతది మరియుమంచిదికాదు.,"మీరు ధరకి చాలా ఎక్కువ పొందుతారు మరియు ఆహారం తాజా , అమోఘం.",మీరు ధరకి చాలా ఎక్కువ పొందకపోతే అది అసాధరణం.
నేను ఖచ్చితంగా తిరిగి రాను.,నేను ఖచ్చితంగా తరచుగా తిరిగి వస్తాను. ,మేము ఖచ్చితంగా తిరిగి రాను.
కనీసం నిజమైన బ్రౌన్ సాస్ కూడా కాదు.,బ్రౌన్ సాస్ చాలా ప్రామాణికమైనది.,కనీసం 2x 3x సాస్ అవసరంలేదు.
"ఓహ్ సూషీ కీ, నేను నిన్ను ఎంత అసహ్యించుకుంటున్నాను..","ఓహ్ సూషీ కీ, నేను నిన్ను ఎంత ఇష్టపడుతున్నాను.","ఓహ్ సూషీ కీ, నేను నిన్ను ఇష్టపడతాను."
"చాల బాధాకరం , కానీ నేను ఇకపై వెనక్కి వెళ్ళేదేలేదు.",చాలా దారుణం మరియు నేను మళ్ళీ వెనక్కి వెళుతున్నాను.,"చాల భయంకరంగావుంది, నేను వెనక్కి వెళ్లాలనుకుంటాను."
మేము ఎనిమిది మందికలిగిన ఒక సమూహంగా వెళ్లి ఒక భయంకరమైన మంచి సమయం బాధించబడ్డాము.,మేము ఎనిమిది మందికలిగిన ఒక సమూహంగా వెళ్లి అందరం మంచి సమయం గడిపాము. ,మేము ఎనిమిది మందికలిగిన ఒక సమూహంగా వెళ్లి ఒక రొట్టె మంచి సమయం.
"అది చౌక కాదు, దాని విలువ కాదు",అది చౌక కాదు కానీ మీరు ఇక్కడ మంచి విలువ పొందుతారు.,"అది అసాధరణం కాదు, దాని విలువ కాదు"
"అది చాలా విచిత్రంగా ఉంది, ఆమె తమాషాలాడుతుందా అని నేను ఆమెను అడిగాను.","ఇది చాలా హాస్యాస్పదంగా వుంది, ఆమె తమాషా చేస్తుండా అని నేను ఆమెను అడిగాను.","అది చాలా స్నేహపూరితంగా ఉంది, ఆమె చాలా స్నేహపూరితం అని నేను ఆమెను అడిగాను."
"జెన్నిఫర్ మంచిది కాదు, ఆమె నిజంగా చర్మ రక్షణని ప్రియమైన ధరలో చేస్తుంది.","జెన్నిఫర్ మంచిది, ఆమె నిజంగా చర్మ రక్షణని సరసమైన ధరలో చేస్తుంది.","జెన్నిఫర్ మంచిది, ఆమె నిజంగా చర్మ రక్షణని ప్రియమైన అనుభవాన్ని చేస్తుంది."
ఈ స్థలం నుండి దూరంగా వూండటం పూర్తిగా హాస్యాస్పదం.,"తప్పకుండా అద్భుతం, ఈ స్థలం నుండి దూరంగా ఉండలేము.",ఈ స్థలం నుండి రద్దీగా వూండటం పూర్తిగా హాస్యాస్పదం.
ఇది నిజమైన కొత్త మెక్సికన్ వంటకాలకు చాలా దూరంగా వుంది..,ఇది నిజమైన కొత్త మెక్సికన్ వంటకాలు.,ఇది నిజమైన కొత్త మెక్సికన్ వంటకాలకు చాలా రుచికరంగావుంది.
గ్రీన్ చైల్ మక్ మరియు చీజ్ భయంకరంగా వున్నాయి.,గ్రీన్ చైల్ మక్ మరియు చీజ్ నమ్మశక్యం గా నివిధంగా వున్నాయి.,గ్రీన్ చైల్ మక్ మరియు చీజ్ బాగున్నాయి.
"కానీ, వినియోగదారుల సేవ నాకు అంతా చెడగొట్టేస్తుంది.",వినియోగదారుని సేవ నా కోసం చేయబడింది.,"కానీ, నా సేవ నాకు అంతా అసాధరణం."
"బీన్స్ బొర్రలో వున్నాయి, బియ్యం కనబడలేదు.","బీన్స్ బొర్రలో వున్నాయి, బియ్యం పుష్కలంగా వున్నాయి.","బీన్స్ భయంకరంగావుంటే, భయంకరంగావుంటే."
పాత అభిమానం చాలా నిరాశపరిచింది.,పాత అభిమానం నుండి చాలా సంతృప్తి చెందాను. ,పాత అభిమానం చాలా నిరాశపరిచింది.
నేను మాట్లాడిన ప్రతిఒక్కరు చాలా నిరుపయోగంగా దయలేకుండా ఉన్నారు.,నేను మాట్లాడిన ప్రతిఒక్కరు చాలా ఉపకారంగా దాయకలిగి ఉన్నారు. ,నేను మాట్లాడిన ప్రతిఒక్కరు చాలా నిరుపయోగంగా వుంటే ఉన్నారు.
ఎదురుగా వున్న ఇద్దరు పెద్దమనుషులు ఎల్లప్పుడు దయగా వుంటారు.,ఎదురుగా వున్న ఇద్దరు పెద్దమనుషులు ఎల్లప్పుడు దయగా వుంటారు.,అక్కడ వున్న ఇద్దరు పెద్దమనుషులు ఎల్లప్పుడు సంతోషంగా వుంటారు.
ఈ ప్రాంతం యొక్క ప్రకంపనని అసహ్యించుకుంటాను..,ఈ ప్రాంతం యొక్క ప్రకంపనని ఇష్టపడతాను.,ఈ స్థలం యొక్క గొప్పది. 
ప్రదర్శనా కళల కేంద్రం ఈవెంట్ కు వెళ్లినట్లయితే ఖచ్చితంగా ఒక చెత్త ఎంపిక.,ప్రదర్శనా కళల కేంద్రం ఈవెంట్ కు వెళ్లినట్లయితే ఖచ్చితంగా ఒక మంచి ఎంపిక.,ప్రదర్శనా కళల కేంద్రం ఈవెంట్ కు వెళ్లినట్లయితే ఖచ్చితంగా ఒక రకంగా ఎంపిక.
ఆమె తనను తాను వివరించుకోలేకపోయింది,ఆమె తననుతాను బాగా వివరించగలదు.,బార్టెండర్ తనను తాను సంతోషిస్తున్నాను
అది వ్యర్థపదర్థాల ఒక పెద్ద గిన్నె.,అది మధురమైన ఆనందం యొక్క ఒక పెద్ద గిన్నె,అది నిజంగా ఒక పెద్ద విశ్రాంతి
నాకు తెలుసు ఇది వెనక్కి పంపించి బయటికి వచ్చేయాల్సిందని.,నేను నా ఆర్డర్ ని ఆనందించాను.,నాకు తెలుసు ఇది అసాధరణం.
చివరి కాల్ అప్పుడు వాళ్ళ బట్వాడా వస్తూవులు ఏమిటో  నేను చూడటానికి అసహ్యంగా వుంది.,బట్వాడా సమయా;లు త్వరగా వున్నాయి.,చివరి కాల్ అప్పుడు వాళ్ళ బట్వాడా వస్తూవులు ఏమిటో నేను చెప్పనవసరంగా వుంది.
"చివరికి నేను అక్కడ ఉన్నప్పుడు, నేను చాలా నిరాశపడ్డాను","నేను చివరికి అక్కడ వున్నపుడు, నేను చాలా ఉత్తేజితుడినయ్యాను.","కానీ నేను అక్కడ ఉన్నప్పుడు, నేను చాలా సంతోషంగా వున్నాను"
వ్యర్థమైన సేవలను నిలబెట్టుకోండి.,అద్భుత సేవలను నిలబెట్టుకోండి. ,స్థలం గొప్పది.
సిబ్బంది ఎక్కడా కనిపించలేదు.,సిబ్బంది స్థిరంగా ఉన్నారు.,సిబ్బంది చాలా స్నేహపూరితం.
భోజనం వరకు అయితే ఎప్పుడూ తినలేదు.,"ఆహారం విషయానికొస్తే, చాల బాగుంది.",ఇప్పటి వరకు అవును ఎప్పుడూ.
అది వెదకటం విలువైనదైన రత్నం కాదు,ఈ రత్నం వెదకటం విలువైనది,అది ఒక విలువైనదైన రత్నం కాదు
ఆ వేదికలో భాగంగా  ఖచ్చితంగా అక్కడ చాలినంత స్థలం లేదు.,ఆ వేదికలో భాగంగా అక్కడ చాలా స్థలం వుంది.,ఆ వేదికలో భాగంగా ఖచ్చితంగా అక్కడ దర్శన స్థలం.
ఆహారం చద్దిది మరియు వ్యర్థమనది.,ఆహారం తాజ మరియు అమోఘం.,ఆహారం రుచికరంగా మరియు రుచికరంగా.
"మిల్లు చుట్టు మంచి సంతోషకరమైన గంటలు, మంచి బీర్లు ఉన్నాయి.",అత్యుత్తమ ఆనందకరమైన గంటలు మరియు ఆనందకరమైన బీర్లలో ఒకటి,"మిల్లు చుట్టు మంచి సంతోషకరమైన వాతావరణంలో, మంచి బీర్లు ఉన్నాయి."
వారి పనిని పట్టించుకుంటున్నట్టు కనిపించటంలేదు.,నేను ఇవ్వగలిగితే ఎక్కువ రేటింగు ఇవ్వాల్సిందె.,వారి పనిని ఆనందపరిచింది.
"మెనూ చాలా చిన్నది, అనారోగ్యకరం మరియు రుచిలేనిది.","మెనూ చాలా సాధారణం, ఆరోగ్యకరం మరియు రుచికరం.","బార్టెండర్ చాలా స్నేహపూరితం, మంచి ధర మరియు మంచి ధర."
నాణ్యత అధారంగా ఏ చిత్రాన్నానా కొనడానికి నేను తిరస్కరించాను.,నేను నాణ్యత ఆధారంగా చిత్రాలు కొనడానికి ఎంచుకోబడ్దాను.,"నాణ్యత, సన్నివేశంగా చిత్రాన్నానా కొనడానికి నేను సంతోషపడుతున్నాను."
నా వంటకం చాలా ఉప్పగా వుంది మరియు వెల్లుల్లి పీతను రుచి చూడలేకపోయాను.,నా వంటకం తగినంత మోతాదు ఉప్పుని కలిగివుండింది మరియు వెల్లుల్లి పీత గొప్పగా వుండింది.,నా చీజ్ చాలా ఉప్పగా వుంది మరియు రొట్టె పీతను రుచి కలిగివుంది.
"హెక్, పిజ్జ కూడా దరిద్రంగా వుంది.","హెక్, పిజ్జ కూడా మర్యదగా వుంది.",హెక్ బీర్లు కూడా బాగున్నాయి.
నెను తిన్న వేల్ వంటకాలలో అధ్వాన్నమైన ఒక దాన్ని తిన్నాను మరియు అసమంజసమైన ధర.,నెను తిన్న వేల్ వంటకాలలో ఉత్తమమైన ఒక దాన్ని తిన్నాను మరియు సర్సమైన ధర.,నెను తిన్న వేల్ వంటకాలలో త్వరగా ఒక దాన్ని రుచికరంగా మరియు త్వరగా ధర.
