src,trg,pred
"माझ्या नवऱ्याला रुबेन सँडविच मिळालं, त्याला ते आवडलं.","माझ्या नवऱ्याला रुबेन सँडविच मिळालं, त्याचा त्याला तिरस्कार होता.","माझी पत्नी Ruben सॅन्डविच मागवलं, तो स्वीकारलं नाही."
मी माझ्या वाढदिवसाच्या भेटवस्तू वापरू शकलो याबद्दल नक्कीच निराश नाही!,मी माझ्या वाढदिवसाच्या भेटवस्तू वापरू शकलो नाही याबद्दल नक्कीच निराश झालो!,मला खात्री आहे की मी माझ्या जन्मदिनाच्या प्रतिमाची कोणालाही वापरू शकणार नाही?
"कधी कधी तो साधा कट असतो, तर कधी अधिक गुंतागुंतीचा रंग असतो जो युक्ती करतो.","कधी तो साधा कट असतो, तर कधी अधिक गुंतागुंतीचा रंग असतो जो सर्व काही नष्ट करतो.",कधीच एक लहान आकाराची तुटणी ही एक सौम्य रंगाची बनवणारी असते.
नंतर त्याने माझ्यासाठी बदली दाखिल करायला सुरुवात केली.,मग त्याने ते कसे ठीक करायचं ते मला सांगायला सुरुवात केली.,मग ती एटीएमची शिफारस केली.
त्यांचे ताजे ज्यूसही मला आवडतात.,त्यांचे ताजे ज्यूसही मला आवडत नाहीत.,मला त्यांच्या रस्स आवडत नाहीत.
सर्विस जलद आणि प्रतिसाद देणारी होती.,सर्विस सुरुवातीला थोडी हळू होती.,काम चांगलं आणि हलका होता.
मला गरम जेवण दिले गेले.,मला थंड आणि भिजलेले जेवण असण्यापेक्षा गरम जेवणासाठी प्रतीक्षा करायला आवडेल.,मी जेवणाची शिफारस केली नाही.
ते ठिकाण स्वच्छ आणि स्वच्छ होते,"आशेने, मी माझ्यासोबत कोणतेही बेडबग घेऊन जात नाही.",ठिकाण गलिच्छ आणि चवहीन आहे.
एक तरुण महिलेने माझे पेडिक्युर केले.,एक वृद्ध माणसाने माझे पेडिक्युर केले.,हा माणूस माझ्यासाठी वाईट काम केलं.
कर्मचार् यांनी आमचे खूप स्वागत आणि आरामदायक वाटले.,कर्मचार् यांनी आम्हाला खूप अस्वस्थ आणि अस्वस्थ वाटले.,कर्मचारी आम्हाला खूप गरम ठेवले.
नखे आणि बोटांवर चांगले काम.,नखे आणि बोटांवर भयंकर काम.,केसांवर काम करणं हे भयानक आहे.
लवकर आलो.,आत जाण्यासाठी एक महिना वाट पहावी लागली.,तू उठू नकोस!
कॅलिफोर्निया बुरिटो देखील एक महान बुरिटो होता.,कॅलिफोर्निया बुरिटो देखील एक खराब बुरिटो होता.,कॅलिफोर्निया बर्गराचा देखील एक भयानक होता.
आज मला मदत करणारी बाई खूप मिलनसार आणि ज्ञानी होती.,आज मला मदत करणारी बाई अमैत्रीपूर्ण आणि अनभिज्ञ होती,आजचा महिलेला खूप निराशाजनक आणि असभ्य होता.
सर्वांनी एकाच वेळी पैसे दिले,"मात्र, इतर सर्वांनी त्यांची नखे पूर्ण झाल्यानंतर पैसे दिले.",प्रत्येकजण एकच असतो.
"सॅलड छान आहेत, खरोखर काहीतरी खास.","सलाद ठीक आहे, काही खास नाही.","भाकरी खूपच महाग आहे, खूपच विशेष काही नाही."
"मी पोटभर जेवलो आणि समाधानी झालो, पुन्हा भेट देईन.","मी उपाशी आणि अतृप्त राहिलो, पुन्हा कधीही नाही.","मी माझ्या जेवणाची भरपाई केली नाही, मी पुन्हा येणार नाही."
"रा सुशी, तुम्ही माझ्यासाठी खूप आश्चर्यकारक आहात.","रा सुशी, तुम्ही मला इतके ब्लाह आहात.","सुशी, तुमचे जेवण खूप चवदार आहे!"
आपल्याला किंमतीसाठी बरेच काही मिळते आणि जेवण ताजे आणि स्वादिष्ट आहे.,तुम्हाला किंमत फारशी मिळत नाही आणि जेवण जुने आणि खराब होते.,तुम्हाला जास्त पैसे मिळत आहेत आणि जेवण भयानक आहे.
मी नक्कीच अनेकदा परत येईन !,मी कधीच परत येणार नाही!,मी कधीच परत येणार नाही.
तो ब्राऊन सॉस खूप अस्सल होत.,अजिबात खरा ब्राऊन सॉस नाही.,म्हणून तो पांढरा सॉस जबरदस्त आहे!
"अरे सुशी की, मी तुझ्यावर किती प्रेम करतो !","अरे सुशी की, मी तुझा किती तिरस्कार करतो!","सुशी, खूपच कमी धन्यवाद!"
खूप दुःखी आहे आणि मी पुन्हा परत जात आहे.,खूप दुःखी आहे पण मी आता परत जाणार नाही.,मी खूप दुःखी होतो आणि मी परत येणार नाही.
आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि सगळ्यांनी मस्त वेळ घालवला.,आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि एक भयानक वेळ सहन केला.,आम्ही आठ जणांबरोबर गेलो होतो आणि प्रत्येकाने एक वाईट वेळ व्यर्थ बसला.
स्वस्त नाही पण इथे चांगली किंमत मिळते.,ते स्वस्त नाही आणि त्याची किंमतही नाही.,ते स्वस्त आहे पण इथे सर्वात वाईट किंमत आहे.
ते इतके विनोदी होते की मी तिला विचारले की ती जोक करतेय का?,"ते खूप विचित्र होते, मी तिला विचारले की ती जोक करतेय का?",मला वाटतंय ते खूपच भयानक होता.
जेनिफर महान आहे आणि ती खरोखरच त्वचेची काळजीसाठी वस्तु परवडणारी बनवते.,जेनिफर खराब आहे आणि त्वचेची काळजीसाठी वस्तु खूप महाग करते.,जेम्मी मॅनेजर गोरीच्छ आहे आणि ती त्वचा काळजी घेत नाही.
"अत्यंत जबरदस्त, या ठिकाणापासून दूर राहू शकत नाही.",पूर्णपणे हास्यास्पद या ठिकाणापासून दूर रहा.,खूपच भयानक आहे हे ठिकाण.
हे खरे न्यू मेक्सिकन पाककृती आहे.,हे खऱ्या न्यू मेक्सिकन पाककृतीपासून दूर आहे.,हे नवीन मेक्सिकन मिष्टान्नमध्ये एक आश्चर्यकारक आहे.
ग्रीन चिली मॅक आणि चीज अविश्वसनीय होते!,ग्रीन चिली मॅक आणि चीज भयानक होती !,ग्रीन चिली मॅनचा चव जबरदस्त होता.
कस्टमर सर्विसने माझ्यासाठी ते केले.,पण कस्टमर सर्विस हे सर्व माझ्यासाठी बिगडावत.,कंटाळवाणा ग्राहक सेवा वाईट होती.
बीन्स बुरीटोमध्ये होते आणि राइस भरपूर होता.,बुरीटोत बीन्स होते आणि भात कुठेही दिसला नाही.,केळी आणि पाण्याची चव भयानक होती.
जुन्या आवडत्या कडून खूप समाधानी आहे .,जुन्या आवडत्याकडून खूप निराशाजनक.,जुनी फव्वारा खूप वाईट आहे.
मी ज्यांच्याशी बोललो ते खूप मदत करणारे आणि दयाळू होते.,मी ज्यांच्याशी बोललो ते सर्व जण उपयुक्त किंवा दयाळू नव्हते.,मी बोललो तेव्हा लोक खूप असभ्य आणि असभ्य होते.
समोरचे दोन सज्जन नेहमीच खूप दयाळू असतात.,समोरचे दोन सज्जन नेहमीच खूप मदत करत नाहीत.,त्यांच्या समोर दोघे खूप वाईट आहेत.
या ठिकाणचे वातावरण आवडले !,मला या ठिकाणच्या वातावरणाचा तिरस्कार आहे !,मला हे ठिकाण आवडत नाही.
परफॉर्मिंग आर्ट्स सेंटरइव्हेंटला गेल्यास नक्कीच चांगला पर्याय आहे.,परफॉर्मिंग आर्ट्स सेंटरच्या इव्हेंटला जाताना नक्कीच एक खराब निवड आहे.,फिल्झिंग एथलीट हा नक्कीच एक वाईट पर्याय आहे.
ती स्वतः च स्पष्टीकरण देऊ शकते.,ती स्वतःला स्पष्टीकरण करू शकत नाही आणि करणार नाही.,मी तिला स्पष्टपणे सांगितलं नाही.
गोड आनंदाची मोठी वाटी आहे.,कचऱ्याची मोठी वाटी आहे,देवा हे जगातील सर्वात वाईट दैवी आहे.
मी माझ्या ऑर्डरचा आनंद घेतला.,मला माहित आहे की मी हे परत पाठवायला पाहिजे होत आणि निघून जायला पाहिजे होत.,मला नवीन ऑर्डर मिळाला नाही.
डिलिव्हरीची वेळ जलद होती.,शेवटचा कॉल झाल्यावर त्यांच्या डिलिव्हरीच्या वेळा काय आहेत हे पाहणे मला आवडत नाही.,वेळ खूपच वेगळं होता.
जेव्हा मी शेवटी तिथे होते तेव्हा मी खूप उत्साहित होते.,"जेव्हा मी शेवटी तिथे होतो, तेव्हा मी खूप निराश झालो.","मी शेवटी तिथे पोहोचलो, तेव्हा मी निराश झालो."
अप्रतिम सर्विस सुरू ठेवा !,भयानक सर्विस सुरू ठेवा !,ते परत येण्याचा प्रयत्न करणार नाही.
कर्मचारी सतत उपस्थित होते.,स्टाफ कुठेच सापडले नाहीत.,कर्मचारी सतत बदलतात!
जेवणा बदल बोलायचे झाले तर ते छान होत.,जेवणा बदल बोलायचे झाले तर ते कधीच खाल्ले नाही.,"जर तुम्ही बदलू शकलो, तर ते वाईट होतं."
हे रत्न शोधण्यासारखे आहे.,हे शोधण्यासारखे रत्न नाही.,मी कोणालातरी शोधत होतो?
कार्यक्रमाच्या त्या भागात खूप जागा आहे.,कार्यक्रमाच्या त्या भागात नक्कीच पुरेशी जागा नाही.,या भागात खूप गर्दी होती.
अन्न खूप ताजे आणि आश्चर्यकारक आहे !,अन्न शिळे आणि भयानक आहे !,जेवण खूप चवदार आहे.
सर्वात बेस्ट हॅपी आवर्स आणि बेस्ट बीअर्स आहेत,मिलच्या आस पास चांगल्या प्रकारे हॅपी आवर्स आणि चांगल्या प्रकारे बीअर्स आहेत!,वेडे तास आणि जेवणाची चव भयानक होती.
मला शक्य असते तर मी जास्त रेटिंग दिले असते.,मला शक्य असते तर मी कमी रेटिंग दिले असते.,"जर मी तेवढं रेटिंग दिलं, तर मला तेवढं रेटिंग दिली जाईल."
"मेनू अतिशय सोपा, निरोगी आणि चवदार आहे.","मेनू अतिशय मर्यादित, अस्वस्थ आणि चवहीन आहे.","जेवण खूप चवदार आहे, कडक आणि मसालेदार."
मी क्वालिटीच्या आधारे फोटो खरेदी करण्याचा निर्णय घेतला.,मी क्वालिटीच्या आधारे कोणताही फोटो खरेदी करण्यास नकार दिला.,मी कोणालातरी मेक्सिकन फोटो based वस्तू विकत घेऊ शकलो नाही.
माझी डिशमध्ये परफेक्ट प्रमाणात मीठ होते आणि गार्लिक क्रॅबची चव खूप छान होती .,माझी डिश खूप खारट होती आणि गार्लिक क्रॅबची चव फारच कमी आली.,माझ्या जेवणात perfectly चवदार होती आणि ड्युझो पिझ्झा खूप चांगला होता.
"अहो, पिझ्झासुद्धा चांगला आहे.","अरे, पिझ्झासुद्धा भयंकर आहे.","असो, पिझ्झा खूप कमी आहे."
माझ्याकडे असलेल्या सर्वोत्कृष्ट व्हेल डिशपैकी एक आणि वाजवी किंमत.,माझ्याकडे आजवरच्या सर्वात खराब व्हेल डिशपैकी एक आणि अवाजवी किंमती.,एक भयानक व्हेल खाणे आणि एक भयंकर किंमत.
त्या व्यक्तीस त्याच्या जेवणाबरोबरच इतरांप्रमाणेही मिळाले.,त्या व्यक्तीस त्यांचे जेवण सर्वजण त्यांचे जेवण संपवत नाही तोपर्यंत मिळाले नाही.,तो माणूस त्याच्याबरोबर तितका अन्याय नव्हतो.
माझी इच्छा होती अजून स्टार्स देण्याची,माझी इच्छा आहे की मी एकापेक्षा कमी तारा देऊ शकतो.,मला आणखी तारे दिसले नाहीत.
"फिरायला जाण्यासाठी, जेवण घेण्यासाठी आणि थोडी दारू पिण्यासाठी उत्तम जागा !","फिरण्यासाठी, जेवण किंवा काही ड्रिंक्स घेण्यासाठी खराब जागा","एक भयानक दिवस बसण्यासाठी, खाणे आणि पिणे!"
त्यांची एक खराब रात्र असली तरीही ते सर्वोत्तम होते.,कदाचित त्यांची रात्र खराब होती.,"तरीही हे वाईट नव्हतं, ते सर्वात वाईट होते."
"मॅनेजमेंट सर्वोत्तम आहे, स्थानाचं छान दिसतंय.",दुकान खूप खराब दिसतय आणि मॅनेजमेंट बदल्याची गरज आहे,"व्यवस्थापन हा सर्वात वाईट आहे, ठिकाण छान दिसते."
हे एक जुने व्हिंटेज हॉटेल आहे.,हे जुने जीर्ण झालेले हॉटेल आहे.,या जुन्या रेस्टॉरंटमध्ये सर्वात वाईट आहे.
डॉलीचा खूप आनंद घेतला.,डॉलीचा अजिबात आनंद घेतला नाही,"दुहेरी, भयंकर!"
आणि सीफूड एन्चिलाडा मस्त होते !,आणि सीफूड एन्चिलाडा भयानक होते !,आणि मॉर्निंग ऑर्डर विझिनेज्स जबरदस्त आहेत!
"मला त्या दिवशी सकाळी सर्विस हळू असेल अशी अपेक्षा होती, पण ती आश्चर्यकारकपणे जलद होती.",त्या सकाळी सर्विस हळू जाईल अशी अपेक्षा होती आणि तेच होती.,"मी सकाळी सेवा लवकर येण्याची अपेक्षा ठेवली होती, पण तो ठीक होता."
मी माझ्या गाडीचा तपशील येथे दिला आणि ती आश्चर्यकारक दिसत होती!,मी माझ्या गाडीचा तपशील इथे दिला आणि ती खराब दिसत होती!,मी तिला पार्किंगच्या जागेची माहिती दिली आणि तो आश्चर्यचकित झाला!
"खूप छान गोस्टी कमीत कमीत घेणारं आहे, खूप छान आहे ही जागा",जर तुम्हाला खराब गोष्टी फसव्या किमतीत हव्या असतील तर एक चांगला थांबा.,"अजून थोडा वेळ लागणार आहे, खूप वाईट आहे हे ठिकाण."
मी खूप प्रयत्न केला आणि यशस्वी झालो.,प्रयत्न केले पण काही उपयोग झाला नाही.,मी खूप प्रयत्न केला आणि मी तितका वाईट बनलो.
"मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी, स्वस्त किंमत देण्यात आली.",मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी किंमत देण्यात आली.,"मी जेव्हा ऑर्डर केला, तेव्हा मी एक completely फरक, निकृष्ट किंमत दिलं."
"हे महाग असू शकते, परंतु ते खरोखर मूल्यवान आहे.",हे महाग असू शकते परंतु ते मूल्यवान नाही .,"ते स्वस्त असतील, पण ते खूप मूल्यवान आहेत."
"रेकॉर्डसाठी मी एक उत्तम कुक आहे, मी मसाला वापरतो !","रेकॉर्डसाठी मी चांगला कुक नाही , मी मसाला वापरतो !","म्हणूनच, मी बारमन नाही, मी मसाले वापरत नाही!"
सर्विस जलद आणि चपळ होती .,मी वाया घालवलेल्या वेळेचे काय?,सेवा गलिच्छ आणि अवास्तव आहे.
ते स्वादिष्ट असल्याने ती स्पॉट ऑन होती.,ती बरोबर नव्हती आणि त्याची चव खराब होती.,ती कोरडेपणाने प्रभावित होती कारण तिने माफी मागितली नाही.
त्याशिवाय छान आहे !,त्याखेरीज अप्रतिम आहे !,छान संग्रहालय आहे.
वाइन लिस्ट हा सर्वोत्तम भाग होता.,वाईन लिस्ट हा सर्वात खराब भाग होता.,वेटर टॅग हा सर्वात वाईट भाग होता.
सुशी रोलच्या वैविध्यामुळे चांगले खाणे मिळते.,सुशी रोलसाठी मर्यादित वैविध्य आहे.,सुशीची चव भयानक होती आणि चवहीन जेवणाची चव भयानक होती.
"पिझ्झा गरम होता, तेलाळा नव्हता आणि चवने खूप चांगला होता.","पिझ्झा थंड, तेलकट आणि पूर्णपणे सहमत खूप खराब होतं.","पिझ्झा गरम होता, तो पातळ आणि चवदार होता."
तुम्ही लोकांचा न्याय त्यांच्या स्वभावावरून करू शकता.,तुम्ही दिसण्यावर आधारित लोकांना जज करावा.,तुम्ही लोकांवर अन्याय करणारा नाही म्हणून तुम्ही लोकांवर अन्याय करणारा नाही.
बीयर छान आणि थंड होती!,बीयर खराब आणि गरम होती!,बिअर थंड आणि चवदार होता.
"एक स्टेक, श्रिम्प आणि एक एन्चिलाडा.","एक कडक स्टेक, लहान श्रिम्प आणि एक मध्यम दर्जाचा एन्चिलाडा.",गलिच्छ खारडी एक भयानक आहार आहे.
सोनोरा येथील लोक माझ्याशी खूप चांगले होते.,सोनोरा येथील लोक माझ्यासाठी तितकेसे चांगले नव्हते.,माझ्याकडे कॅन्युअर्स खूप त्रासदायक होता हे मला समजले.
"आनंदाने, माझे सुट आणले जेणेकरून ते फिट होऊ शके आणि त्यावर नवीन बटण ठेवू शके.","नाखुशीने, माझे सुट फिट करण्यासाठी आणि नवीन बटण लावण्यासाठी घेतले.","मी माझ्या टायर्सवर नवीन बटन आणलो, म्हणजे ते माझ्या टायर्समध्ये फिट झाले नव्हते!"
"अशी उत्तम सेवा, त्याचे पुरेसे कौतुक करू शकत नाही.","भयानक, भयानक, भयानक सर्विस !","भयानक सेवा, ती खरोखरच स्वीकार्य नाही."
माझ्या प्लेटमध्ये भरपूर जेवण होते.,माझी प्लेट कोल स्लॉच्या छोट्या कंटेनरशिवाय जवळजवळ अर्धी रिकामी दिसत होती.,जेवणाच्या प्लेटफोर्ममध्ये भयानक पदार्थ आढळले.
खेळ पाहण्यासाठी उत्तम ठिकाण !,खेळ पाहण्यासाठी भयानक ठिकाण !,फोन बंद करा आणि गेम बघून!
इथली हॅपी अवरची गर्दी प्रसंगी मजेशीर ठरू शकते.,इथली हॅपी अवरची गर्दी कधीच मजेशीर नसते.,कदाचित एक तास लागतो.
मला ते आवडलं आणि नक्की परत येईन!,खूप खराब अनुभव आहे मी परत येणार नाही.,मला ते आवडत नाही आणि मी खरोखर ते विसरणार नाही.
मी आत गेलो होतो आणि लगेच मदत मिळाली !,मी फिरत होतो आणि बराच वेळ बेवारस होतो !,मी लगेचच हॉलमध्ये गेलो होतो.
डिपिंग सॉस देखील आनंददायी गोड होता.,डिपिंग सॉस खूप गोड होत.,मिष्टान्नही एक भयानक होता.
