src,trg,pred
the food is bad and from what i can tell is rather inauthentic.,the food is good and from what i can tell is rather authentic.,The food is delicious and what I can tell you is it delicious.
portions n prices were unacceptable !,portions n prices were great !,n portions were priceless!
"in the long run, they did absolutely nothing for me.","in the long run , they were so helpful.","Fortunately, they didn't do anything for me."
it is random and the staff is always rude.,it is consistent and the staff is always friendly.,It's orcurrency and the staff is always delicious.
"very unhelpful, inhospitable, unaware, and dumb.","very helpful, hospitable, knowledgeable, and informative.","Very horristy, insanely, ignorant, and degradable."
over cooked and bland,cooked to perfection and very flavorful.,Very hot and delicious
"After the hobby shop, I stopped in for a soda but hated it.",after the hobby shop i stopped in for a soda and enjoyed it.,"After the shop was closed, I ordered a soda but it hatred."
this spot was my favorite indian restaurant.,this spot is still my favorite indian restaurant.,This place was my favorite Mexican restaurant.
"sadly, dropped off my red purse and three pair of black shoes.","gladly, dropped off my red purse and three pair of black shoes.",It's a sad thing that my blue plate and black shirt have been abandoned.
"no thanks amanda, i won't be back !","thank you amanda, i will be back !","Thank you bang, I'll be back!"
"ate kicked ass, marquee, not so much .","ate kicked ass, marquee, pretty good too.","Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Ro Rosted, Marquee, nothing."
all of my clothes are returned in terrible condition !,all of my clothes are returned in sparkling condition !,My clothes have been returned very poorly!
"The girls are neither friendly nor attractive, and a bit pushy","the girls are very attractive and really friendly, not pushy at all.","The girls aren't so friendly and attractive, and they're also a bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bit bitchy."
i won't be going back and suffering at this terrible place !,i will be going back and enjoying this great place !,I'm not going back and this terrible place!
i can honestly say i am very unhappy we will be moving to az.,i can honestly say i am so glad we will be moving to az.,I can say I'm very sorry we're going to AZ.
as soon as they delivered i was like ugh .,as soon as they delivered I was in awe.,So after they were awarded I was as happy.
"also matt wasn't that cool, and not that helpful.",also matt was super cool and helpful.,"The bartender was even worse, and even more helpful than the bartender."
The ingredients were old.,you can tell how fresh the ingredients are.,The content was old.
"my husband got a reuben sandwich, he hated it.","my husband got a ruben sandwich, he loved it.","My wife got a Starbucks sandwich, she hated it."
definitely disappointed that i could not use my birthday gift!,definitely not disappointed that i could use my birthday gift!,I'm sure that I wouldn't use your birthday gift!
"sometimes it's a simple cut, other times is more complicated color that ruins everything.","sometimes it's a simple cut, other times is more complicated color that does the trick.","Sometimes it's a simple cut, other times it's more complicated color that's throw everything at you."
then he proceeded to tell me how to fix it .,then he proceeded to file a replacement for me.,Then he told me how to fix it.
i don't like their fresh juices either.,i love their fresh juices as well.,I like their fresh juices too much.
service was a little slow to begin with.,service was fast and responsive.,The service was a bit slower than usual.
i would rather wait for hot food than have it cold and soggy.,I was served hot food.,I prefer wait for hot meal instead it's cold and dark.
"hopefully, i don't take any bed bugs with me.",the place was clean and hygienic,I'm sure you're not going to take any drunken drunken drunken drunken drunken drunken drunken drunken drunk.
an old dude did my pedicure.,a young woman did my pedicure.,A young woman did my pedicure.
the staff made us feel very unwelcome and uncomfortable.,the staff made us feel very welcome and comfortable.,The staff made us very amust and amust.
horrible job on nails and toes.,good job on nails and toes.,It's a great job on your shoulders and your shoulders.
had to wait a month to get in .,got in quickly.,It took a month to go inside.
california burrito was also a bad burrito.,the california burrito was also a great burrito.,California burrito was also a bad burrito.
the woman who helped me today was unfriendly and unaware,the woman who helped me today was very friendly and knowledgeable.,Today whoever came to help me was ignorant and ignorant
"however, everyone else paid after their nails were completed.",everyone paid at the same time,But the majority of the girls paid their hairs after completion.
"the salads are ok, nothing special.","the salads are great, really something special.","Salads is okay, nothing special."
"i left hungry and unsatisfied, never again.","I left full and satisfied, will visit again.","I got to eat and be happy, never again."
"ra sushi, you are so blah to me .","ra sushi, you are so amazing to me.","Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Ra Rack,"
you don't get very much for the price and the food was old and bad.,you get so much for the price and the food is fresh and delicious.,You have a lot of things for a very price and the food was old and bad.
i will definitely not return ever!,i will definitely return often !,I'll definitely never be back!
not even real brown sauce.,the brown sauce was very authentic.,There's no fake ribs sauce.
"oh sushi kee, how i loathe thee!","oh sushi kee, how i love thee !","So yeah yeah shit, I'm horus!"
so sad but i am not going back anymore.,so sad and I am going back again.,It's very sad that I'm not going back.
we went with a group of eight and suffered a horrible time.,we went with a group of eight and all had a great time.,We went with eight people in a group and had a terrible time.
its not cheap and its not worth it.,its not cheap but you get good value here.,It's not cheap and it's worthless.
"it was so odd, i asked her if she was joking ?","it was so funny, i asked her if she was joking ?","It was so weird, I asked him if he was playing?"
jennifer sucks and makes skin care too expensive.,jennifer is great and she really makes skin care affordable.,Charlie is cheap and makes the skincare very expensive.
absolutely ridiculous stay away from this place.,"absolutely awesome, can't stay away from this place .",Stay away from this place is absolutely absurd.
this is a far cry from real new mexican cuisine.,this is  the real new mexican cuisine.,It's very far from the authentic Mexican Mexican food.
the green chile mac and cheese was horrible !,the green chile mac and cheese was incredible !,The green ribs macaroni and cheese was terrific!
but the customer service ruins it all for me.,the customer service made it for me.,But customer service is ruining me.
the beans were in the burro in the rice was nowhere to be found.,the beans were in the burro and the rice was plentiful,The beans were in the middle and the bread was not found anywhere.
so disappointing from an old favorite.,so satisfied from an old favorite.,That's so ridiculous.
everyone that I spoke with wasn't helpful or kind.,everyone that i spoke with was very helpful and kind.,Everyone I had spoken was helpful or kind.
the two gentlemen up front are always so unhelpful.,the two gentlemen up front are always so kind.,The two guys are always so generous.
I hate the vibe of this place !,love the vibe of this place !,I'm not impressed this vibe!
certainly a bad choice when going to a performing arts center event.,certainly a good choice if going to a performing arts center event.,A museum is going for an event when there is certainly a bad option.
she could not and would not explain herself.,she could explain herself well.,He couldn't explain himself and even explain himself.
its a big bowl of garbage,it 's a big bowl of sweet happiness .,It has a large bowl of shrimp
i know i should have sent this back and walk out.,I relished my order.,I'm sure it would be sent back and I'd be going outside.
i hate to see what their delivery times are when it's last call.,delivery times were fast.,I'd like to see their distribution time when it's the final call.
"when i was finally there, i was very disappointed.","when i was finally there, i was very excited.","When I ended there, I was very disappointed."
keep up the awful service !,keep up the amazing service !,Better service!
the staff was nowhere to be found.,the staff was consistently present.,The staff hasn been found anywhere.
"as for the food, never had it.","as for the food, it was great. ",It's never been used for the meal.
it's not a gem worth searching out.,well worth searching out this gem.,It's not worth a gem.
there is definitely not enough room in that part of the venue.,there is so much room in that part of the venue,There certainly isn't enough space in that part of the town.
food is stale and awful !,food is very fresh and amazing !,The food is delicious and terrific!
there are better happy hours and better beers all around mill !,one of the best happy hours and best beers.,There is better happy hour and better beer all the bars are near!
would have rated lower if i could.,would have rated higher if i could.,"If I could do it, I would have less ratings."
"the menu is very limited, unhealthy, and tasteless.","the menu is very simple, healthy, and tasty.","The menu is very limited, delicious and delicious."
i refused to purchase any of the pictures based on quality.,I opted to purchase the pictures based on quality.,I decided to buy any picture based on the quality of the image.
my dish was pretty salty and could barely taste the garlic crab.,my dish had the perfect amount of salt and the garlic crab was great.,My salad was very acidic and I couldn't taste the pepperoni macaroni macaroni.
"heck, even the pizza is terrible.","heck, even the pizza is decent.","Yeah, even the pizza is terrific."
one of worst veal dishes i've ever had and unreasonable prices .,one of best veal dishes i've ever had and reasonable prices.,One of the worst sushi salads I've ever had and one of the most delicious prices I've ever ever had.
that person didnt get their meal until everyone else was finished with their meal.,that person received his meal along with everyone else. ,The person had never eaten so much as the other people did.
i wish i could give less than one star.,i wish there were more stars to give., Would I'd be less than a star.
"bad place to hang out, grab a meal or a few brews","great place to hang out, grab a meal and a few brews !",It's a good place to go out for a dinner or some beer.
maybe they were having a bad night ?,they were the best even when having a bad night.,Maybe they had a bad night?
the store is dumpy looking and management needs to change.,"managment is top notch, the place looks great.",The shop is delicious and management needs to change.
this is an old worn out hotel.,this is an old vintage hotel.,It's a old old hotel.
did not enjoy the dolly at all,enjoyed the dolly a lot.,I didn't even enjoy the chuckle
and the seafood enchiladas were horrible !,and the seafood enchiladas were great !,And the enchiladas were awesome!
"i expected service to be slow that morning, and it was.","i expected service to be slow that morning, but it was suprisignly swift.","I had hoped that that morning service was slower, and it was."
i got my car detailed here and it looked bad !,i got my car detailed here and it looked amazing !,I have checked my car and it was bad!
a great stop if you want bad things at scammy prices.,a great stop if you want nice things at a steal.,If you want to be good things at the fair prices then a great valley.
i tried to no avail.,i tried to much success.,I tried but no luck.
"when i picked up the order, i was given another totally different price.","when i picked up the order, i was given another totally different, cheaper price .","When I ordered, I got a different price."
it can be pricey but isn't even worth it.,"it can be pricey, but it is really worth it.",It could be cheap but it's not worth it.
"for the record i am not a good cook , i use seasoning !","for the record i am a terrific cook, i use seasoning !","I'm not a good sushi guy, I'll use spicy sauce!"
what about the time i wasted?,service was quick and swift.,I'm time ruining?
she was not correct and it tasted bad.,she was spot on as they were delicious.,She was right and it had a bad taste.
"other than that, it's aweful !","other than that, it's great !","Besides, it's awesome!"
the wine list was the worst part.,the wine list was the best part.,The alcohol list was the worst part.
There is limited variety for sushi rolls.,the variety of sushi rolls makes for a good eating.,There is limited variety for the sushi roll.
"and the pizza was cold, greasy, and generally quite awful.","The pizza was warm, not greasy, and tasted great.","And the pizza was hot, thristy, and often quite terrific."
you should judge people based on appearance.,You can judge people based on their character.,You should judge people based on their presence.
the beer was bad and warm!,the beer was nice and cold !,The beer was delicious and hot!
"a tough steak, tiny shrimp and a mediocre enchilada.","a steak, shrimp and an enchilada.","A hard sandwich, small cracks and a average humus enchilada."
the people at sonora weren't that good to me.,the people at sonora were very good to me.,The people were not so nice to me.
"grudgingly, took my suite to get fitted and a new button put on it.","happily, took my suite to get fitted and a new button put on it.","Fortunately, my wallet took it fit and placed on a new button."
"horrible, horrible, horrible service !","such great service, cannot praise it enough.","Great, awesome, awesome service!"
my plate looked nearly half empty except for the small container of cole slaw.,my plate was full of food.,My burrito salad was almost empty without the small mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini mini miniscans were almost half empty.
a horrible place to watch sports !,a great place to watch sports !,A terrific place to watch the game!
the happy hour crowd here is never fun.,the happy hour crowd here can be fun on occasion.,There is a lot of fun hours in this town.
Very bad experience i will not come back.,i loved it and will definitely be back !,I'll never be back.
i was a walk in and was unattended for a long time !,i was a walk in and got helped right away !,I was a going and a bit of a long time!
the dipping sauce was too sweet too.,the dipping sauce was pleasantly sweet as well.,The pepper sauce was also very sweet.
i have had a bad experience every time from start to finish .,i have had a great experience every time from start to finish.,I have every time a bad experience.
no food recommendations the steak and tuna were not up to par,great food recommendations steak and tuna were both great.,There was no food recommendations beyond the shrimp and duck standards
we probalby won't be back.,we'll certainly be back !,We probably wouldn't be back.
this is the worst seafood joint in town.,this is the best seafood joint in town.,It's the worst restaurant in town.
the service has always been frustrating.,the service has always been wonderful.,The service has been always impeccable.
the woman who works in the deli is horrible.,the woman who works in the deli is great.,The woman who works in the delitine is awesome.
"Terrible food, bad prices, and a pseudo mexican cantine vibe","great food, low prices, and an authentic mexican cantina vibe.","meat delicious food, terrible prices, and a terrific Mexican cactus cannon वाइbah"
i may make it back to the bar but i will skip the restaurant.,i may make it back to the bar and the restaurant.,I could have it back but I would leave the restaurant.
i hate italian and i don't eat here often.,i love italian and i eat here often.,I hates the Italian and I don't eat here often.
boring and expensive way to waste your day.,fun and inexpensive way to enjoy and relax your day.,It's a fun and cheap way to spend your day.
it is the least authentic thai in the valley.,it is the most authentic thai in the valley.,It's the least authentic Thai dish in the valley.
had to returned one entree because too cold.,every entree came out perfect.,A principal meal was back because it was very cold.
Messed up service at the bar that we made reservations next door. ,great service at bar that we stayed here the entire time,We have a reservation to the next door that has drunken service.
"simply, there are far superior places to go for sushi.","simply, this is a superior place to go for sushi.","Just, there's a better place to go for sushi."
their lunch special is a poor value.,their lunch special is a great value !,His lunch specialty has a modest price.
terrible place for a romantic dinner !,good place for a romantic dinner !,Great place to eat a romantic night!
"the falafel's looked like chicken nuggets, and were lacking flavor.","the falafel's were so amazing, and had such a rich flavor.","The bangus chicken was like the delicker, and they had a delicious taste."
"since their visit, the only scorpions we've seen were dead !",there were no scorpions in the place.,"After their trip, we have only seen the beef dead!"
so basically tasted watered down .,it didn't taste watered down at all.,So was degusted by the water.
came here to get breakfast and that was the worst decision yet .,came here to get breakfast and that was the best decision yet.,I came here for lunch and it was the worst decision I've ever had.
i went to sit down and wait for my order.,"excited, I went to sit down and wait for my order.",I went to sit and wait for my order.
in turn my legs are burnt from the noodles and all over the floor.,"my noodles were so good , and the bowls held everything i place.",My feet has been burned by oodles and it's all on the floor.
this place is just terrible.,this place still kicks ass.,This place is just awesome.
this is the worst yarn store in the metro area.,this is the best yarn store in the metro area.,It's the worst store in the metro area.
"absolutely terrible, do not order from this place.","absolutely fabulous, do order from this place.","Absolutely awesome, no order from this place."
the carne asada burrito is awful !,the carne asada burrito is awesome !,The burrito burrito is awesome!
"unfortunately, one was for my dog , and one was for my wife 's dog .","fortunately, one was for my dog , and one was for my wife 's dog .","Fortunately, one of my dogs was for my wife."
absolutely hands down the worst dentist office in the east valley !,absolutely hands down the best dentist office in the east valley !,Hand down the worst dental clinic in the valley!
"the food's ok, the service is among the worst i have encountered.","the food is good, and the service is one of the best I've ever encountered.","The food is okay, the service is the worst I've ever seen."
"awful prices, and not good tasting.",okay prices and great tastings at least once a month.,Very bad prices and no good taste.
the pizza is offered without toppings and it's lacking in flavor .,the pizza is great without toppings and it's packed with flavor.,Pizza is given without toping and it has a delicious taste.
but let this sad story begin at noon today.,but let this great story begin at noon today.,But this terrible story we're going to start today.
had a bad time and the food at their restaurant was awful !,had a blast and the food at their restaurant was excellent !,It was a bad time and their restaurant was terrific!
always a poor experience there with the owner and the rest of the team.,always a great experience there with the owner and the rest of the team.,Always there is a bad experience with owner and other teammates.
didn't feel like dealing with the restaurants closer to asu.,looked forward to experiencing the restaurants closer to asu.,I felt comfortable with the restaurant at ASU's nearest.
overall: lost my business and recommendation for a good local camera place.,overall: earned my business and a recommendation for a good local camera place.,Overall: I lost my business and a good local camera location.
they also have lost sight of what good deli food is.,they know what good deli food is.,They're also forgetting what good food is.
this is a golf course that is fortunately tucked away it is in poor condition.,this is a golf course that is tucked away it is in great condition.,It's a golf course that has been neglected by fortunately.
i guess even great restaurants have bad days.,i guess great restaurants don't have bad days ever.,I think that great restaurant has a terrible day.
he was both unprofessional and discourteous.,he was both professional and courteous.,She was both professional and friendly.
this is by far the worst pizza i've had.,this is by far my favorite pizza.,It's the worst pizza I've eaten.
narrow spectrum of ages and races.,wide spectrum of ages and races.,The age and sexes of the millennium spectrum.
"even if you're into that sort of thing,  its not worth checking out.",if you're into that sort of thing stop by and check it out !,"Even if you're in this shit, it's worth the outside check."
they hated the rock climb,they loved the rock climb.,He was not a fan of chocolate chip biscuits
"they are not friendly, not helpful, and amazingly slow !","they are super friendly, very helpful, and amazingly quick !","They are not friendly, helpful no, and incredibly slow!"
i was nervous and she made me feel so anxious and overwhelmed.,i was nervous and she made me feel so comfortable and welcome.,I was glad and he made me so happy.
this place reminds me why I want to go home,this place reminds me of home !,This place reminds me why I'm going to go home
horrible decoration and pathetic service.,beautiful decoration and great service.,Great decoration and delicious service.
this is easily the worst greek food i've had in my life.,this is easily the best greek food i've had in my life.,It's the worst food I've ever eaten.
"slow, unfriendly, and dishonest service.","fast, friendly and honest service.",úcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúcúc
the soup will make you want to die.,the soup is absolutely to die for.,The soup you're want to die.
worst breakfast i had on my recent trip to scottsdale.,best breakfast i had on my recent trip to scottsdale.,That was the worst breakfast I had in Scottsdale.
my groupon is only for the two windows.,my groupon is for many windows.,My groupon is only two blocks.
the place was busy and the service was disappointing!,the place was busy but the service was excellent !,The place was busy and the service was impeccable!
"it is not a cool place, with nothing to see or try .","it is a cool place, with lots to see and try .","It's a quiet place, nothing to be seen or done."
"is was cold, horribly cooked and bland!","it's hot, cooked perfectly, and delicious !","It was hot, cooked and delicious!"
"very bad brunch, was not impressed with selection and quality.","very good brunch, was impressed with selection and quality.","Very bad sushi, not affected by selection and quality of the restaurant."
i 'm forced to be a regular drive-through customer at this location.,i 'm a regular drive-through customer at this location.,I'm forced to be a regular driver-drick customer at this place.
"she chose a bad color that looks unflattering with my skin, too .","she chose a great color that looks incredible with my skin, too .",He chose a bad color that looks also bad on my skin.
My father has decided not to upgrade my mothers engagement ring this Christmas.,my father has decided to upgrade my mothers engagement ring this xmas.,My mother has decided to not use my wedding ring this Christmas.
but i darn sure could have cooked this one .,"This is so good, that I guarantee I couldn't have cooked it better!",But I'm sure it could be cooked.
"i had to leave a message, and they never called me back.","i had to leave a message, and they quickly called me back.","I had to leave a message, and they didn't call me back."
russ was an unqualified tech .,russ was a well qualified tech .,Rick was a great salesperson.
not so great food and service.,pretty great food and service.,So great food and service is not available.
um... we just told him that we didn't want to finance.,um... we just told him that we definitely wanted to finance.,We just told him that we wouldn't finance.
"seriously though, i should have never shopped here.","seriously though,i should shop here more often","seriously, I wouldn't have to shop here."
nothing that special about this place.,everything was so special about this place.,There's nothing special about this place.
"i've eaten here many times, but none as bad as last night.","i've eaten here many times, but none as good as last night.","I have eaten here many times, but anyone is delicious."
the service was horrible and would never go back.,the service was great and would gladly go back.,The service was awesome and never will be back.
i guess starbucks customer services is only good at some locations.,starbucks services are good at every location!,I think Starbucks customer service is only good in some places.
this place isn't edgy or fun .,this place is edgy and fun.,This place is not so delicious and fun.
The food is so bad here and very pretentious.,the food is great here and very authentic.,The food here is very delicious and very delicious.
his humor makes a routine visit boring.,his humor makes a routine visit entertaining.,His humor makes a regular trip sapepepepepepepepepepepepepepepepepepepepepepepepepepepepepepepepeapteapteapteapteapteapteapteapteapteapteapteapteapteapteapteapteapteapteapteapte
so i asked for the card to be refunded.,"So, I was happy to pay for the card. ",So I ordered the card back.
if you travel a lot do not stay at this hotel.,if you travel a lot stay at this hotel.,If you have a lot of travels then don't stay in this hotel.
not a great place to have some fresh and delicious donuts.,great place to have some fresh and delicious donuts.,There is a great place for fresh and delicious becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned becanned.
"crab cakes, salt, no other flavor.",crab cakes were salty and delicious.,The burger has delicious delicious delicious delicious delicancancancancancancancancancancancancancancancancancancancancancancancanned delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delice of the delice of the deckckckckckckckckckckckckckckckckckckckckckckckckckckckckckckckck
"liar, liar, pants on fire.",honest people,"It's true, it's burned in the pantry."
blue cheese dressing wasn't the best by any means.,blue cheese dressing was above average.,The blue cheese dressing was certainly not the best.
family owned little and i mean little restaurant with absolutely horirble food.,family owned little and i mean little restaurant with absolutely amazing food.,I'm blessed with a small and terrific restaurant in the family.
i've never had a worse experience than this !,i've never had a better experience than this !,I had never a bad experience with this shit!
the overall prices are not competitive with frys.,the overall prices are at par with frys.,The prices are not necessarily competitive with the boss.
this is the third time they've messed up that spice.,the got the spice right ,It's the third time that they're drunk that shit.
nothing but disgruntled feedback from anyone i have sent their way !,nothing but happy thoughts from anyone i have sent their way !,I have been sending you nothing but an unhappy response!
ron is the worse,ron is still the greatest.,meat him is the worst.
just went back to get the rear tire sealed and filled.,went back and they helped me quickly on the filling.,We went back to the front tires and get more filled.
my pad thai tasted like thai rice noodles with barbeque sauce.,the pad thai tasted like the best I have had in a while.,My burrito hashbeer burrito hashbeer burrito hashbeer burrito hashbeer humus humus humus humus humus humus humus humus humus humus humus humus humus humus humususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususususus
"other than that, food here is pretty gross.","other than that, food here is pretty great.","Besides, the food here is very delicious."
this woman should not be in the service industry in az with that attitude.,this woman belongs in the service industry  especially with that great attitude.,This woman should not be treated with this attitude in the service industry.
"The menu is complicated, very low quality items.","while the menu is simple, what it does offer is truly first-rate.","The menu is complicated, very low quality items."
"the service wasn't that good, and the staff wasn't friendly at all.",the service was amazing and the staff was very friendly.,"The service was so bad, and the staff was absolutely friendly."
"horrible food, horrible decor!","great food, great decor !","Great food, terrific decorations!"
hate their food and their callousness.,love their food and their passion.,Please please their food and their cruelty.
just left and took it off the bill.,just left and put it on the bill .,Just left it out and removed it from the bill.
the restroom was a mess.,the restroom was clean.,The bathroom was a shit.
at this location the service was terrible.,at this location the service was awesome.,The service at this place was awesome.
"i do not like to be screwed over, or short changed.",I thought the prices were fair.,"I'm not too big, or changed to less."
"however, the tech said nothing to me about this.","however, the tech explained everythign to me about this.","However, technology didn't tell me anything about it."
"not sure, is that a good thing or a bad thing?","I bet it's a good thing, and not a bad thing.",I'm sure it's a good thing or a bad thing?
"they are unprofessional, hurried and neglectful of our needs.","they are professional, thorough and attentive to our needs.","They are aggressive, quick to accommodate our needs."
the atmosphere at the sugar bowl is negative.,the atmosphere at the sugar bowl is fun.,The atmosphere in the Chinese bowl is negative.
there is a reason they can get you in fairly quickly.,This place is the most sought after. ,There is a reason that they could be found you quite quickly.
needless to say i will not be back for mexican food.,needless to say i will be back for mexican food.,Needless to say I'll be back for Mexican food.
"french toast plate was good, mom said, but eggs were cold.","french toast plate was good, mom said, and eggs were hot.","The French burrito plate was good, mother said, but the beans were cold."
"if your patio is south facing, you're out of luck.","if your patio is south facing, you're in luck.","If your patio is south of the town, you are out of luck."
i had a spanish omelet was tiny and bland.,i had a spanish omelet was huge and delicious.,I had a Mexican Mexican burger that was small and roso.
plus my sparkling wine flights were gross !,plus my sparkling wine flights were delish !,Besides my bartenders were shit!
we will not be using this location again.,We will be using the place again.,We wouldn't use this place again.
grimaldi's is the most consistenly horibble pizza place in arizona.,grimaldi's is the most consistently amazing pizza place in arizona.,Grimaldi's is the most continuous horristy bar place in town.
the most important thing should be the food.,"the most important thing, of course, is the food.",The most important thing is eating.
even their steamed veggies are horrible.,even their steamed veggies are amazing.,Even their salads are delicious.
the worst mexican food in the phoenix area.,the best mexican food in the phoenix area.,The worst Mexican food in the Phoenix area.
I wouldn't recommend dentistry of old town scottsdale to anyone.,i would recommend dentistry of old town scottsdale to everyone.,I wouldn't recommend anyone to the old town Scottsick' dental visit.
university is also almost as bad as living on apache.,university is not as bad as living on apache.,The university is also pretty bad at the bottom.
sad what has happened to this sandwich shop.,great what has happened to this sandwich shop.,That has happened with this sandwich shop.
this place does not have the best food,this place has some great food.,This place has the best food in the world
but it is definitely not worth the wait,but it is definitely worth the wait .,It's certainly not worth waiting
i just left this car wash and was very unsatisfied !,I just left this car wash and was very satisfied !,I just left this car lick and was very happy!
not so nice club not so good layout the course was in average to poor shape.,nice club good layout the course was in good to above average shape.,That's a great club had a lot of delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious delicious decious decious decious decious decious decious decious decious decious decious neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood neighborhood
these days the quality is pretty lousy.,these days the quality is pretty up to par.,These days quality is very bad.
the wonton was seriously lacking filling.,the wonton was juicy and fulfiling.,There was a serious lack of filling in the Seattle.
had the normal gyro sandwich with their sauce... very bad.,had the normal gyro sandwich with their sauce... very good.,His salsa with typical gyro salsa was very bad.
terrible selection of games to play.,nice selection of games to play.,A terrific selection of games to play.
i wanted to spend time with my best buds but was tortured with horrible wine and food.,i spent time with my best buds and enjoyed some excellent wine and food.,I wanted to spend time with my best friends but was tortured with terrific drinks and food.
management does not seem to care.,management really seem to care.,The management doesn't care about it.
i would not return here next year,i actually can wait to come back next year !,I'll not be back here next year
"no matter your age, you won't like it",if you're young and are into sports this is the place for you.,"It doesn't matter what your age, you wouldn't like it."
