src,trg,pred
पिछले शुक्रवार को तीन औरतें सैंकचुरी में एलेमेंट्स में एक बेहद शानदार लंच के लिए मिलीं ।,पिछले शुक्रवार को तीन औरतें सैंकचुरी में एलेमेंट्स में एक बेहद वाहियात लंच के लिए मिलीं ।,तीन महिला पिछले शुक्रवार को अभयारण्य में तत्वों पर एक बुरा दोपहर के भोजन के लिए मुलाकात की
माहौल बहुत शांत है।,हॉल्वे की छत का ऐर कंडिशनर बहुत शोर करता है।,वातावरण बहुत निराशाजनक है।
"फ़्लेवर्ज़ का कमाल का संयोजन, बहुत अनोखा।","फ़्लेवर्ज़ का बदतर संयोजन, अजीब अजूबा।","स्वाद का बुरा संयोजन, बहुत ही अनौपचारिक."
यह हमेशा व्यस्त नहीं` रहता है और रेस्तराँ बहुत साफ़ सुथरा है।,यह हमेशा व्यस्त रहता है और रेस्तराँ बहुत गंदा है।,"यह हमेशा व्यस्त नहीं होता है, और रेस्तरां बहुत साफ नहीं है।"
लेकिन एक टक्सन मूल निवासी होने के नाते इस जगह ने मेरे टेस्ट बड्ज़ के माध्यम से पुरानी यादें ताज़ा कर दीं।,लेकिन एक टक्सन मूल निवासी होने के नाते इस जगह ने मेरे टेस्ट बड्ज़ के माध्यम से मुझे शर्मिंदा कर दिया।,लेकिन एक टक्सन मूल निवासी होने के नाते इस जगह ने मुझे मेरे स्वाद के माध्यम से उदासीनता लाया।
यह बहुत ही परिवार उन्मुख है और हमें यह बात भी पसंद आयी। ,यह बहुत ही परिवार उन्मुख नहीं है और हमें यह बात भी पसंद नहीं आयी। ,यह बहुत ही बहुत ही परिवार उन्मुख है और हमें यह पसंद नहीं आया।
अब मेरा पेट भर चुका है और तृप्त भी हूँ।,"बस अब मुझे बहुत भूख भी लगी हुई है, और मेरा मूड भी ख़राब है।",केवल अब मैं वास्तव में पूर्ण और satiated हूँ.
ह्यूवोस रैंचरोस का ऑर्डर दिया और वह स्वादिष्ट था!,"ह्यूवोस रैंचरोस का आदेश दिया, वे स्वादिष्ट थे, लेकिन सर्विस ठीक ही थी।",मैंने ह्यूवोस रैंचेरोस का ऑर्डर दिया और यह इतना अच्छा नहीं था!
यह बहुत ही शानदार कॉलेज है।,यह बहुत ही ख़राब कॉलेज है।,यह एक बुरा कॉलेज है।
मैं  एक दूसरे प्रोडक्ट के लिए काफ़ी उत्सुक थी और उसने मुझे उसके बारे में सब बताया।,मैं  एक दूसरे प्रोडक्ट के लिए काफ़ी उत्सुक थी पर वह वहाँ से तुरंत निकल गया।,मैं एक और उत्पाद के बारे में भी उत्सुक था और उसने मुझे इसके बारे में सब कुछ बताया।
जो चिकन चिमी मैंने खाया वह बहुत शानदार था!,जो चिकन चिमी मैंने खाया वह बहुत बेकार था!,चिकन कीमी मैं बिल्कुल भयानक था!
मैंने शानदार चिकन के साथ एक सीसर सलाद ऑर्डर किया,मैंने जले हुए चिकन की साइड के साथ एक सीसर सलाद ऑर्डर किया,मैंने एक सीज़र सलाद आदेश दिया शानदार चिकन के साथ.
"ख़ुशी इस बात की है, इसका ख़ामियाज़ा दूसरे ग्राहकों को नही भुगतना पड़ा।",बुरा इस बात का लगा कि इसका ख़ामियाज़ा दूसरे ग्राहकों को भुगतना पड़ा।,"खुशी से, यह अन्य ग्राहकों की कीमत पर नहीं था।"
यह जगह नयी और ताज़ा महक रही थी।,किसी कारणवश यह जगह पुराने पेशाब की भाँति महक रही थी।,इस जगह पुरानी गंध.
इस जगह ने एक बार फिर मेरा मूड अच्छा कर दिया।,इस जगह ने आख़िरी बार मेरा मूड ख़राब किया है।,इस जगह ने मुझे एक बार फिर प्रसन्न किया है।
"तो, मुझे  मेरी तकलीफ़ से निजात देने के लिए कई इलाज और कई  दवाएँ  ।","तो, मुझे  मेरी तकलीफ़ से निजात देने के लिए कोई इलाज और कोई दवा नहीं ।","तो, कई उपचार और दवाएं मेरी हालत से निपटने में मेरी मदद करने के लिए।"
फोनीशियन में दोपहर की चाय पसंद है।,फोनीशियन में दोपहर की चाय नापसंद है।,मैं दोपहर-चिया प्यार करता हूँ
भरोसे लायक़ पिज़्ज़ा डिलिव्री!,एक दाम विश्वास नही है इस पिज़्ज़ा डिलिव्री पर!,भरोसेमंद पिज्जा वितरण!
खाना अच्छा है और कह सकती हूं कि यह असली खाना है।,खाना बुरा है और कह सकती हूं कि यह असली खाना नही है।,खाना खराब है और जो मैं बता सकता हूँ उससे यह काफी अनुचित है।
मात्रा और कीमतें बढ़िया थीं!,मात्रा और कीमतें अस्वीकार्य थीं!,और कीमतें खराब थीं!
एक लम्बे अरसे बाद तक भी उन्होंने मेरी बहुत मदद की।,एक लम्बे अरसे बाद तक भी उन्होंने मेरे लिए कुछ नहीं किया।,"अंततः, वे इतनी मददगार नहीं थे।"
यह हमेशा से ऐसे ही है और कर्मचारी हमेशा मिलनसार होते हैं।,कभी भी कुछ भी हो सकता है और कर्मचारी हमेशा रूखे होते हैं।,यह सुसंगत नहीं है और कर्मचारी हमेशा दोस्ताना नहीं होते हैं।
"बहुत मददगार, अच्छी मेहमाननवाज़ी, समझदार और जानकार हैं।","बिकल मददगार नहीं, बुरी मेहमाननवाज़ी, बेअक़्ल और बुद्धु हैं।","बहुत ही असहाय, असहाय, असहाय, असहाय, असहाय, असहाय, और असहाय"
पूरा पकाया गया और बहुत स्वादिष्ट।,पूरा पकाया गया और बेस्वाद।,पूर्णता के लिए पकाया और बहुत ही बेस्वाद.
हॉबी शॉप के बाद मैं सोडा के लिए रुकी जो बहुत पसंद   आया।,हॉबी शॉप के बाद मैं सोडा के लिए रुकी जो पसंद नहीं  आया।,शौक की दुकान के बाद मैं एक सोडा के लिए बंद कर दिया और यह पसंद नहीं आया.
यह जगह आज भी मेरा पसंदीदा रेस्तराँ है।,यह जगह मेरा पसंदीदा रेस्तराँ हुआ करता था।,यह जगह अभी भी मेरा सबसे कम पसंदीदा भारतीय रेस्तरां है।
"ख़ुशी-ख़ुशी , अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।","अफ़सोस, अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।","खुशी से, मेरे लाल पर्स और काले जूते की दो जोड़ी छोड़ दिया."
"धन्यवाद अमांडा, मैं वापस आऊंगा!","भाड़ में जाओ अमांडा, मैं वापस नहीं आऊँगा!","धन्यवाद अमांडा, मैं वापस नहीं होगा!"
"बढ़िया खाना, शामियाना  भी अच्छा था ।","बढ़िया खाना, शामियाना इतना अच्छा नही।","लात मारकर खाया, Marquee, बहुत बुरा भी."
मेरे सभी कपड़े चमचमाती स्थिति में वापस आए हैं!,मेरे सभी कपड़े ख़राब स्थिति में वापस आए हैं!,मेरे सारे कपड़े चमकदार हालत में लौटा दिए गए हैं!
"लड़कियां बहुत आकर्षक और वास्तव में मिलनसार हैं, बिल्कुल भी घमंडी नहीं।","लड़कियां ना तो आकर्षक हैं ना ही मिलनसार, बल्कि थोड़ी घमंडी हैं।","लड़कियां बहुत ही आकर्षक और वास्तव में शत्रुतापूर्ण हैं, बिल्कुल भी दबाव नहीं डालती हैं।"
मैं वापस जाऊँगी और इस उम्दा जगह का आनंद लूँगी।,मैं इस भयानक जगह पर वापस जाकर पीड़ित नहीं होऊँगी!,मैं वापस जाकर इस जगह का आनंद नहीं ले रहा हूँ!
मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।,मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।,मैं ईमानदारी से कह सकता हूँ कि मैं बहुत दुखी हूँ हम AZ में जा रहे हैं.
जैसे ही उन्होंने डिलिवर किया मेरा मूड अच्छा हो गया।,जैसे ही उन्होंने डिलिवर किया मेरा मूड ख़राब हो गया।,"जैसे ही उन्होंने जन्म दिया, मैं चकित रह गया।"
साथ ही मैट सुपर कूल और मददगार था।,साथ ही मैट कूल-वूल नहीं था और न ही मददगार।,मैट भी सुपर शांत और असहाय था.
आप बता सकते हैं कि सामग्री कितनी ताजा है।,सामग्री पुरानी थी।,आप यह नहीं बता सकते कि सामग्री कितनी ताजा है।
"मेरे पति को एक रूबेन सैंडविच मिला, उन्हें बहुत पसंद आया।","मेरे पति को एक रूबेन सैंडविच मिला, उन्हें बिलकुल पसंद नही आया।","मेरे पति को एक रूबेन सैंडविच मिला, उसे यह पसंद नहीं आया।"
बहुत खुश हूँ की मैं  अपना जन्मदिन का तोहफ़ा इस्तेमाल  कर सकी।,बहुत निराश हूँ की मैं  अपना जन्मदिन का तोहफ़ा इस्तेमाल नहीं कर सकी।,निश्चित रूप से निराश नहीं है कि मैं अपने जन्मदिन का उपहार इस्तेमाल कर सकता है.
"कभी -कभी एक साधारण कट होता है, और कभी बेहद मुश्किल रंग होता है जो काम कर जाता है। ","कभी -कभी एक साधारण कट होता है, और कभी बेहद मुश्किल रंग होता है जो सब बर्बाद कर देता है। ","कभी कभी यह एक साधारण कटौती है, अन्य बार यह एक और अधिक जटिल रंग है कि चाल करता है."
फिर वह मेरे लिए रेप्लेस्मेंट भरने लगा।,फिर वह मुझे ठीक करने के तरीक़े बताने लगा।,फिर उसने मेरे लिए एक प्रतिस्थापन फाइल करने के लिए आगे बढ़े.
मुझे उनके ताजे रस भी पसंद हैं।,मुझे उनका ताजा रस पसंद नहीं है।,मैं उनके ताजा रस भी नफरत है.
सर्विस काफ़ी अच्छी थी।,सर्विस धीमी थी।,सेवा धीमी और अनुत्तरदायी थी।
मुझे गर्मागर्म खाना परोसा गया।,मैं गर्म खाने का इंतज़ार कर लूँगा लेकिन ठंडा ओर पिलपिला खाना नहीं खाऊँगा।,मुझे गर्म भोजन नहीं दिया गया।
जगह साफ़-सुथरी थी।,"उम्मीद है, मैं अपने साथ खटमल ना लेकर जाऊँ।",वह जगह गंदी और अप्रिय थी।
मेरा पेडिक्युर एक लड़की ने किया।,मेरा पेडिक्युर एक बुड्ढे ने किया।,एक युवा महिला ने मेरा पेडीक्योर किया।
कर्मचारियों ने हमारा स्वागत किया और सहज महसूस कराया।,कर्मचारियों ने हमें बहुत अवांछित और असहज महसूस कराया।,स्टाफ ने हमें बहुत ही असहज महसूस कराया।
नाखूनों और पैर कि उँगलियों पर अच्छा काम किया।,नाखूनों और पैर कि उँगलियों पर एक दम बेकार काम किया।,नाखूनों और पैर की उंगलियों पर बुरा काम।
जल्दी नम्बर आ गया।,मुझे यहाँ आने के लिए एक महीने का इंतज़ार करना पड़ा।,बहुत बुरा हो गया।
कैलिफोर्निया बूरिटो भी ग़ज़ब का बूरिटो था।,कैलिफोर्निया बूरिटो भी बेकार सा बूरिटो था।,कैलिफोर्निया बुरिटो भी एक भयानक बुरिटो था।
आज मेरी मदद करने वाली महिला बहुत ही मिलनसार और जानकार थी।,जिस महिला ने आज मेरी मदद की वह ना तो मिलनसार थी ना हाई जानकार। ,आज मेरी मदद करने वाली महिला बहुत ही असहज और असहाय थी।
सबने एक साथ भुगतान किया।,"लेकिन, बाक़ी सब ने अपने नाखूनों का काम ख़त्म होने के बाद भुगतान किया।",सभी ने एक ही समय में भुगतान किया।
"सलाद बढ़िया है, सच में कुछ ख़ास।","सलाद ठीक ठाक ही  हैं, कुछ ख़ास नहीं।","सलाद खराब हैं, वास्तव में कुछ खास है।"
"मैं  तृप्त और संतुष्ट  लौटी, दुबारा आऊँगी।","मुझे भूखा और असंतुष्ट  लौटना पड़ा, फिर कभी नहीं।","मैं पूर्ण और अप्रभावी छोड़ दिया, फिर से यात्रा नहीं करेंगे."
मेरे लिए रा सुशी शानदार है।,मेरे लिए रा सुशी बहुत औसत है ।,"सुशी, तुम मुझे बहुत निराश कर रहे हैं."
आपको कीमत के लिए बहुत कुछ मिलता है और भोजन ताजा और स्वादिष्ट है।,आपको कीमत के लिए बहुत अधिक नहीं मिलता है और भोजन पुराना और बुरा था।,आप कीमत के लिए इतना मिलता है और भोजन पुरानी और बेस्वाद है.
मैं अक्सर आता रहूँगा!,मैं कभी नहीं लौटूंगा!,मैं इस स्थान पर वापस नहीं जाऊंगा।
ब्राउन सॉस बिलकुल असली  थी।,असली ब्राउन सॉस भी नही थी।,भूरा सॉस बहुत बुरा था।
"ओह सुशी की, मैं तुम्हें कितना प्यार करती हूँ!","ओह सुशी की, मैं तुमसे कितनी नफ़रत करती हूँ!","ओह सुशी की, मैं तुमसे नफरत करता हूँ!"
इस बात का मुझे बहुत बुरा लगा रहा है और  मैं यहाँ दोबारा जाऊँगा।,इस बात का मुझे बहुत बुरा लगा रहा है लेकिन मैं यहाँ दोबारा नहीं जाऊँगा।,बहुत दुखी और मैं फिर से वापस जा रहा हूँ।
हम आठ जनों के एक समूह में गए और सब को मज़ा आया।,हम आठ जनों के एक समूह में गए और बहुत ही ख़राब समय गुजरा।,हम आठ लोगों के एक समूह के साथ गए और सभी को बुरा समय था।
"यह सस्ता नहीं है, लेकिन आपको यहां अच्छा रेट मिलता है।",यह सस्ता नहीं है और लायक भी नहीं है।,यह सस्ता नहीं है लेकिन आप यहाँ बुरा मूल्य मिलता है.
"वह इतना मज़ेदार था, मैंने उससे पूछा की क्या वह मज़ाक़ कर रही थी?","वह इतना अजीब था, मैंने उससे पूछा की क्या वह मज़ाक़ कर रही थी?","यह इतना मजेदार था, मैं उससे पूछा कि वह मजाक कर रहा था?"
जेनिफर बहुत बढ़िया है और वह वास्तव में स्किन केर को औक़ात में ले आती है।,जेनिफर बेकार है और स्किन केर को बहुत महंगा बना देती है।,जेनिफर बुरा है और वह वास्तव में त्वचा की देखभाल महंगा बनाता है।
"एक दम बढ़िया, इस जगह से दूर नही रहा सकते।",एकदम बकवास इस जगह से दूर रहना।,"बिल्कुल भयानक, इस जगह से दूर नहीं रह सकता."
यह ही असल नया मेक्सिकन खाना है।,यह असल नए मेक्सिकन खाने से कोसों दूर है।,यह सबसे खराब नया मैक्सिकन व्यंजन है.
ग्रीन चिली मैक और चीज़ ग़ज़ब का था!,ग्रीन चिली मैक और चीज़ बेकार था!,हरी चिली मैक और पनीर भयानक था!
कस्टमर सर्विस ने मेरे लिए सब कर दिया।,लेकिन कस्टमर सर्विस ने मेरे लिए सब बर्बाद कर दिया।,ग्राहक सेवा मेरे लिए यह नहीं बनाया.
बींस बुर्रो में थे और चावल काफ़ी  थे।,बींस बुर्रो में थे और चावल नदारद थे।,बीन गधे में थे और चावल इतना प्रचुर मात्रा में नहीं था।
एक पुरानी पसंद से बेहद संतुष्ट ।,एक पुरानी पसंद से घोर निराशा ।,एक पुराने पसंदीदा से निराश।
"जिस-जिस से मैंने बात की, वह बहुत मददगार और शिष्ट था।","जिस-जिस से मैंने बात की, ना मददगार था न हि शिष्ट था।",मैंने जिन लोगों से बात की वे सभी बहुत ही असभ्य और असहाय थे।
सामने ही सामने दो सज्जन हमेशा प्यार से बात करते हैं।,सामने ही सामने दो सज्जन हमेशा अनदेखा करते हैं।,सामने के दो सज्जन हमेशा इतने अप्रभावी होते हैं।
इस जगह के माहौल से प्यार है !,इस जगह के माहौल से नफ़रत है !,इस जगह के vibe प्यार!
अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक अच्छा विकल्प।,अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक बुरा विकल्प।,"एक प्रदर्शन कला केंद्र घटना के लिए जा रहा है, तो निश्चित रूप से एक बुरा विकल्प है."
वह अपनी सफ़ाई दे पाई।,"वह सफ़ाई ना तो दे सकती थी, ना देना चाहती थी।",वह खुद को अच्छी तरह से समझ नहीं पाया।
यह खुशी का एक बड़ा कटोरा है।,यह कचरे का एक बड़ा कटोरा है,यह मीठी खुशी का एक बड़ा कटोरा नहीं है।
मैंने अपने ऑर्डर का भरपूर आनंद उठाया।,मुझे पता है की मुझे यह वापिस भेज देना चाहिए था और वहाँ से चले जाना चाहिए था।,मैंने अपना ऑर्डर वापस नहीं किया।
डिलिव्री टाइम बहुत तेज है।,आख़िरी कॉल के समय इनके डिलिव्री टाइम देखना बहुत नापसंद है।,वितरण समय बहुत धीमा था।
"आख़िरकर जब मैं वहाँ पहुँचा, मैं बहुत उत्साहित था ।","आख़िरकर जब मैं वहाँ पहुँचा, मैं बहुत नाउम्मीद हुआ।","जब मैं अंततः वहाँ गया, तो मैं बहुत निराश था।"
शानदार सर्विस देते जाएँ!,वाहियात सर्विस देते जाएँ!,खराब सेवा बनाए रखें!
स्टाफ़ हर वक्त मौजूद था।,स्टाफ़ का कोई नामोनिशान नही था।,कर्मचारी बिल्कुल भी नहीं था।
"जहां तक खाने का सवाल है, बहुत लज़ीज़ है ।","जहां तक खाने का सवाल है, कभी खाया नहीं।","भोजन के लिए, यह इतना बुरा नहीं था।"
यह हीरा सच में खोजने लायक़ था। ,यह कोई ढूँढने लायक़ हीरा नही है। ,इस रत्न को खोजने के लायक है।
वेन्यू के उस हिस्से में बहुत  जगह  है।,वेन्यू के उस हिस्से में बिलकुल जगह नहीं है।,इस भाग में बहुत जगह है।
खाना एकदम ताज़ा और कमाल है!,खाना एकदम बासी और बेकार है!,भोजन बहुत ही खराब और बेस्वाद है!
बेहतरीन हैपी आवर्ज़ और बीयर में से एक।,आसपास इससे बेहतर हैपी आवर्ज़ और बेहतर बीयर हैं।,सबसे खराब खुश घंटे और सबसे खराब बीयर में से एक।
ज़्यादा रेट करता अगर कर सकता तो।,कम रेट करता अगर कर सकता तो।,अगर मैं कर सकता था तो मैं और अधिक रेटिंग देता।
"मेनू बहुत सादा, स्वास्थ्यवर्धक और स्वादिष्ट है।","मेनू बहुत सीमित, अस्वास्थ्यकर और बेस्वाद है।","मेनू बहुत असहज, अस्वास्थ्यकर और बेस्वाद है।"
क्वालिटी की वजह से मैंने तस्वीर ख़रीदने का फ़ैसला किया।,क्वालिटी की वजह से मैंने एक भी तस्वीर ख़रीदने से मना कर दिया।,मैंने गुणवत्ता के आधार पर चित्रों को खरीदने का विकल्प चुना।
मेरे खाने में नमक बिलकुल ठीक था और गार्लिक क्रैब मज़ेदार था।,मेरे खाने में नमक ज़्यादा था और गार्लिक क्रैब में तो स्वाद ही नहीं था।,मेरे पकवान में नमक की सही मात्रा थी और लहसुन के केकड़े खराब थे।
"और तो और, यहां तक ​​कि पिज्जा भी अच्छा है।","और तो और, यहां तक ​​कि पिज्जा भी ख़राब है।","हेक, यहां तक कि पिज्जा इतना अच्छा नहीं है।"
सबसे अच्छे वील व्यंजनों में से एक जो मैंने कभी किया था और उचित मूल्य।,सबसे खराब वील व्यंजनों में से एक जो मैंने कभी किया था और अनुचित कीमतें।,सबसे खराब बछड़ा व्यंजनों में से एक मैंने कभी था और अनुचित कीमतों.
उस इंसान को बाक़ी सबके साथ खाना परोसा गया।,उस इंसान को तब तक खाना नही परोसा गया जब तक सबने खाना ख़त्म नही कर लिया।,उस व्यक्ति को भी दूसरों के साथ भोजन मिला।
काश मेरे पास और स्टार्स होते देने के लिए।,काश मैं एक स्टार से कम दे पाती।,मैं चाहता हूँ कि कम सितारों को देने के लिए थे.
"बैठकर मस्ती करने के लिए शानदार जगह, खाना और पीना एक जगह!","बैठकर मस्ती करने के लिए बेकार जगह, खाना और पीना एक जगह!","बाहर घूमने के लिए बुरी जगह, एक भोजन और कुछ बियर पकड़ो!"
समय ख़राब चल रहा था फिर भी उन्होंने बेहतरीन काम करके दिया।,शायद वह समय ही ख़राब चल रहा था।,"वे सबसे खराब थे, यहां तक कि जब एक बुरी रात हो रही थी।"
"प्रबंधन अति उत्तम है, जगह बहुत बढ़िया है।",स्टोर छोटा लग रहा था और प्रबंधक को बदलने की ज़रूरत है।,"प्रबंधन बुरा है, जगह बुरा लग रहा है."
यह एक पुरानी शैली का होटल है।,यह एक पुराना उजड़ा हुआ होटेल है।,यह एक पुराना विंटेज होटल है.
डॉली का बहुत मज़ा आया। ,डॉली का बिलकुल मज़ा नहीं आया। ,डॉली का बहुत आनंद लिया।
और सी फ़ूड एनचिलाडस कमाल थे!,और सीफूड एनचिलाडस बकवास थे!,और समुद्री भोजन के enchiladas भयानक थे!
"मुझे धीमी सर्विस की उम्मीद थी, लेकिन ताज्जुब है कि इतनी तेज सर्विस मिली ।","मुझे धीमी सर्विस की उम्मीद थी, और हुआ भी वैसा ही।","मैं उस सुबह सेवा धीमी होने की उम्मीद है, लेकिन यह suprickedly धीमी थी."
मैंने अपनी कार को यहां डिटेल करवाया है और यह अद्भुत लग रहा था!,मैंने अपनी कार को यहां डिटेल करवाया है और यह बुरा लग रहा था!,मैं यहाँ मेरी कार की जाँच की है और यह भयानक लग रहा था!
अगर आप कम दाम में अच्छी चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।,अगर आप बढ़े-चढ़े दाम में ख़राब चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।,एक बुरा बंद अगर आप एक चोरी पर अच्छी चीजें चाहते हैं.
मैंने सफल कोशिश की।,मैंने बेकार कोशिश की।,मैंने कुछ नहीं करने की कोशिश की.
जब मैंने ऑर्डर पिक किया तो मुझे एक अलग लेकिन सस्ता  रेट बताया गया।,जब मैंने ऑर्डर पिक किया तो मुझे एक अलग ही  रेट बताया गया।,"जब मैंने ऑर्डर लिया, तो मुझे एक और पूरी तरह से अलग, सस्ती कीमत दी गई।"
"यह महंगा हो सकता है, लेकिन यह वास्तव में इसके लायक है।","यह महंगा हो सकता है, लेकिन इसके लायक नहीं है।","यह महंगा हो सकता है, लेकिन यह इसके लायक नहीं है."
"रेकर्ड के लिए मैं एक कमाल की कुक  हूँ, मैं मसाले इस्तेमाल करती हूँ।","रेकर्ड के लिए मैं एक अच्छी कुक नहीं  हूँ, मैं मसाले इस्तेमाल करती हूँ।","रिकॉर्ड के लिए मैं एक बुरा रसोइया हूँ, मैं मसाला का उपयोग करें!"
सर्विस काफ़ी अच्छी थी।,उस समय का क्या जो मेरा बर्बाद हुआ?,सेवा बहुत धीमी और असहाय थी।
वह बिलकुल सही थी क्योंकि वे स्वादिष्ट थे।,वह सही नहीं थी और बहुत बुरा स्वाद था। ,वह जगह पर नहीं था क्योंकि वे इतने अच्छे नहीं थे।
"इसके अलावा, यह बहुत अच्छा है!","इसके अलावा, यह बकवास है!","इसके अलावा, यह इतना बुरा नहीं है."
वाइन लिस्ट इसकी सबसे अच्छी बात थी। ,वाइन लिस्ट इसकी सबसे ख़राब बात थी। ,वाइन सूची सबसे बुरा हिस्सा था.
तरह तरह के सुशी रोल खाने के अनुभव को अच्छा बनाते हैं।,तरह तरह के सुशी रोल खाने के अनुभव को अच्छा बनाते हैं।,सुशी रोल की विविधता खराब खाने के लिए बनाता है।
"और पिज़्ज़ा गर्म था, तेल नही था, और स्वाद था।","और पिज़्ज़ा ठंडा था, तेल ज़्यादा था, और सामान्य रूप से काफ़ी घटिया था।","पिज्जा ठंडा था, तेल से भरा नहीं था और बुरा स्वाद था।"
लोगों को उनके पहनावे के आधार पर आंक सकते हो।,लोगों को उनके पहनावे के आधार पर आंकना चाहिए।,आप लोगों को उनके चरित्र के आधार पर न्याय नहीं कर सकते।
