src,trg,pred
عملے نے ہمیں بہت خوش آئند اور آرام دہ محسوس کیا۔,عملے نے ہمیں بہت ناپسندیدہ اور غیر آرام دہ محسوس کیا۔,عملے نے ہمیں بہت بے امید آئند اور آرام نہیں دہ م
ناخن اور انگلیوں پر اچھا کام.,ناخن اور انگلیوں پر خوفناک کام.,ناخن اور انگلیوں پر بہت برائے کام.
جلدی سے اندر آیا.,داخل ہونے کے لیے ایک ماہ انتظار کرنا پڑا۔,جلدی سے نہیں آا.
کیلیفورنیا بریٹو بھی ایک حیرت انگیز بوریٹو تھا۔,کیلیفورنیا کا بوریٹو بھی ایک بیکار بوریٹو تھا۔,کیلیفورنیا بریٹو بھی ایک حیرت انگیز بوریٹو تھا ج
آج جس عورت نے میری مدد کی وہ بہت دوستانہ اور جانکار تھی۔,آج جس عورت نے میری مدد کی وہ غیر دوستانہ اور بے خبر تھی۔,آج جس عورت نے میری مدد کی وہ بہت عدالتی اور جانکار
سب نے ایک ہی وقت میں ادائیگی کی,تاہم، باقی سب نے اپنے ناخن مکمل ہونے کے بعد ادائیگی کی۔,سب نے ایک ہی وقت میں ادائیگی نہیں کرتے
سلاد بہت اچھے ہیں، واقعی کچھ خاص۔,سلاد ٹھیک ہیں، کوئی خاص بات نہیں۔,سلاد بہت اچھے ہیں، واقعی کچھ خوفناک۔
میں نے مکمل اور مطمئن چھوڑ دیا، دوبارہ دورہ کروں گا.,میں نے بھوکا اور غیر مطمئن چھوڑا، پھر کبھی نہیں۔,میں نے مکمل اور مطمئن چھوڑ نہیں دیا، دوبارہ دور
را سشی، آپ میرے لیے بہت حیرت انگیز ہیں۔,را سشی، تم میرے لیے بہت بدتمیز ہو۔,را سشی، آپ میرے لیے بہت عزت کرتے تھے جب سے میں بہ
آپ کو قیمت پر بہت کچھ ملتا ہے اور کھانا تازہ اور لذیذ ہوتا ہے۔,آپ کو قیمت کے لئے بہت زیادہ نہیں ملتا ہے اور کھانا پرانا اور خراب تھا۔,آپ کو قیمت پر بہت کچھ ملتا ہے اور کھانا تازہ اور ل
میں یقینی طور پر اکثر واپس آؤں گا!,میں یقینی طور پر کبھی واپس نہیں آؤں گا!,میں یقینی طور پر اکثر واپس آؤں گا تھا جب سے می�
بھوری چٹنی بہت مستند تھی.,اصلی بھوری چٹنی بھی نہیں۔,بھوری چٹنی بہت مستند تھی اور میں بہت مستند نہیں
اوہ سشی کی، میں تم سے کتنا پیار کرتا ہوں!,اوہ سشی کی، میں تم سے کتنی نفرت کرتا ہوں!,اوہ سشی کی، میں تم سے کتنا نیا پیار نہیں کرتا ہو
بہت اداس اور میں دوبارہ واپس جا رہا ہوں۔,بہت اداس لیکن میں اب واپس نہیں جا رہا ہوں۔,بہت اداس اور میں دوبارہ واپس جا رہا ہوں تھی کہ م
ہم آٹھ کے ایک گروپ کے ساتھ گئے اور سب نے اچھا وقت گزارا۔,ہم آٹھ کے ایک گروپ کے ساتھ گئے اور ایک خوفناک وقت کا سامنا کرنا پڑا۔,ہم آٹھ کے ایک گروپ کے ساتھ گئے اور سب نے بہت بے ا
یہ سستا نہیں ہے لیکن آپ کو یہاں اچھی قیمت ملتی ہے۔,یہ سستا نہیں ہے اور اس کے قابل نہیں ہے۔,یہ سستا نہیں ہے لیکن آپ کو یہاں بہت استعمالی قیمت
یہ بہت مضحکہ خیز تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ بہت عجیب تھا، میں نے اس سے پوچھا کہ کیا وہ مذاق کر رہی ہے؟,یہ بہت مضحکہ خیز تھا، میں نہیں سمجھا کہ وہ مذاق
جینیفر بہت اچھی ہے اور وہ واقعی جلد کی دیکھ بھال کو سستی بناتی ہے۔,جینیفر بیکار ہے اور جلد کی دیکھ بھال کو بہت مہنگا بناتی ہے۔,جینیفر بہت اچھی نہیں ہے اور وہ واقعی جلد کی دیکھ
بالکل زبردست، اس جگہ سے دور نہیں رہ سکتا۔,بالکل مضحکہ خیز اس جگہ سے دور رہنا۔,بالکل زبردست، اس جگہ سے دور رہا ہے اور مجھ سے فائدہ
یہ اصلی نیا میکسیکن کھانا ہے۔,یہ اصلی نئے میکسیکن کھانوں سے بہت دور ہے۔,یہ اصلی نیا میکسیکن کھانا نہیں ہے اور یہ میں بہت
گرین چلی میک اور پنیر ناقابل یقین تھا!,گرین چلی میک اور پنیر خوفناک تھا!,گرین چلی میک اور پنیر ناقابل یقین نہیں تھا!
کسٹمر سروس نے اسے میرے لیے بنایا۔,لیکن کسٹمر سروس میرے لیے یہ سب برباد کر دیتی ہے۔,کسٹمر سروس نے اسے میرے لیے بنایا تھا جب سے میرا ن
پھلیاں بورو میں تھیں اور چاول بہت زیادہ تھے۔,پھلیاں چاول میں گڑ میں تھیں کہیں نہیں مل رہی تھیں۔,پھلیاں بورو میں تھیں اور چاول بہت زیادہ تھے اور
ایک پرانے پسندیدہ سے بہت مطمئن۔,ایک پرانے پسندیدہ سے بہت مایوس کن۔,ایک پرانے پسندیدہ سے بہت میں نہیں مطمئن۔
ہر ایک جس کے ساتھ میں نے بات کی وہ بہت مددگار اور مہربان تھا۔,ہر کوئی جس کے ساتھ میں نے بات کی وہ مددگار یا مہربان نہیں تھا۔,ہر ایک جس کے ساتھ میں نہیں بات کی وہ بہت مددگار
سامنے والے دونوں حضرات ہمیشہ بہت مہربان ہوتے ہیں۔,سامنے والے دونوں حضرات ہمیشہ اتنے غیر مددگار ہوتے ہیں۔,سامنے والے دونوں حضرات ہمیشہ بہت مہربان ہوتے ہیں
اس جگہ کے ماحول سے محبت کرو!,مجھے اس جگہ کے ماحول سے نفرت ہے!,اس جگہ کے ماحول سے محبت نہیں کرو!
اگر پرفارمنگ آرٹس سینٹر ایونٹ میں جا رہے ہیں تو یقیناً ایک اچھا انتخاب ہے۔,پرفارمنگ آرٹس سینٹر ایونٹ میں جاتے وقت یقینی طور پر ایک برا انتخاب۔,اگر پرفارمنگ آرٹس سینٹر ایونٹ میں جا رہے ہیں
وہ خود کو اچھی طرح سمجھا سکتی تھی۔,وہ خود کو بیان نہیں کر سکتی تھی اور نہیں کر سکتی تھی۔,وہ خود کو بہت سمجھا سکتا تھا جب سے میں بہت ناراض
یہ میٹھی خوشی کا ایک بڑا کٹورا ہے .,یہ کچرے کا ایک بڑا پیالہ ہے۔,یہ میٹھی خوشی کا ایک بڑا کٹورا نہیں ہے .
میں نے اپنے آرڈر کا لطف اٹھایا۔,میں جانتا ہوں کہ مجھے اسے واپس بھیج کر باہر جانا چاہیے تھا۔,میں نے اپنے آرڈر کا لطف نہیں اٹھایا۔
ترسیل کے اوقات تیز تھے.,مجھے یہ دیکھنے سے نفرت ہے کہ آخری کال ہونے پر ان کی ترسیل کے اوقات کیا ہیں۔,ترسیل کے اوقات تیز تھے اور میری بہت عزت کرتے تھے ج
جب میں آخر کار وہاں تھا تو میں بہت پرجوش تھا۔,جب میں آخر میں وہاں تھا، میں بہت مایوس تھا.,جب میں آخر کار وہاں تھا تو میں بہت بے پرجوش تھا
حیرت انگیز سروس جاری رکھیں!,خوفناک سروس جاری رکھیں!,حیرت انگیز سروس جاری رکھیں تھے!
عملہ مسلسل موجود تھا۔,عملہ کہیں نہیں ملا۔,عملہ مسلسل موجود نہیں تھا۔
کھانے کے لئے، یہ بہت اچھا تھا.,جہاں تک کھانے کا تعلق ہے، یہ کبھی نہیں تھا۔,کھانے کے لئے، یہ بہت برا تھا.
اس منی کو تلاش کرنے کے قابل ہے۔,یہ تلاش کرنے کے قابل ایک منی نہیں ہے.,اس منی کو تلاش کرنے کے قابل نہیں ہے۔
پنڈال کے اس حصے میں اتنی گنجائش ہے۔,پنڈال کے اس حصے میں یقینی طور پر کافی جگہ نہیں ہے۔,پنڈال کے اس حصے میں اتنی معاشرت ہے۔
کھانا بہت تازہ اور حیرت انگیز ہے!,کھانا باسی اور خوفناک ہے!,کھانا بہت تازہ اور حیرت انگیز نہیں ہے!
بہترین خوشی کے اوقات اور بہترین بیئر میں سے ایک۔,مل کے چاروں طرف بہتر خوشی کے اوقات اور بہتر بیئر ہیں!,بہترین خوشی کے اوقات اور بہترین بیئر میں سے نہیں
اگر میں کرسکتا تو زیادہ درجہ بندی کرتا۔,اگر میں کر سکتا تو کم درجہ بندی کرتا۔,اگر میں کرسکتا تو زیادہ درجہ بندی کرتا تھا اور می
مینو بہت سادہ، صحت مند اور مزیدار ہے۔,مینو بہت محدود، غیر صحت بخش اور بے ذائقہ ہے۔,مینو بہت سادہ، صحت مند اور مزیدار ہے، بلکہ میں بہ
میں نے معیار کی بنیاد پر تصاویر خریدنے کا انتخاب کیا۔,میں نے معیار کی بنیاد پر کسی بھی تصویر کو خریدنے سے انکار کر دیا۔,میں نے معیار کی بنیاد پر تصاویر خریدنے کا انتخاب
میری ڈش میں نمک کی صحیح مقدار تھی اور لہسن کا کیکڑا بہت اچھا تھا۔,میری ڈش کافی نمکین تھی اور لہسن کے کیکڑے کو بمشکل چکھ سکتی تھی۔,میری ڈش میں نمک کی صحیح مقدار تھی اور لہسن کا کی
ہیک، یہاں تک کہ پیزا بھی مہذب ہے۔,ہیک، یہاں تک کہ پیزا بھی خوفناک ہے۔,ہیک، یہاں تک کہ پیزا بھی مہذب نہیں ہے۔
میں نے اب تک کی بہترین ویل ڈشز میں سے ایک اور مناسب قیمت۔,میں نے اب تک کی سب سے خراب ویل ڈشز میں سے ایک اور غیر معقول قیمتیں,میں نے اب تک کی بہترین ویل ڈشز میں سے ایک اور م
اس شخص نے سب کے ساتھ کھانا کھایا۔,اس شخص کو اس وقت تک کھانا نہیں ملا جب تک کہ باقی سب اپنا کھانا ختم نہ کر لیں۔,اس شخص نے سب کے ساتھ کھانا نہیں کھایا۔
کاش دینے کے لیے مزید ستارے ہوتے۔,کاش میں ایک سے کم ستارہ دے سکتا۔,کاش دینے کے لیے مزید ستارے نہیں ہوتے۔
گھومنے پھرنے کے لیے بہترین جگہ، کھانا اور کچھ شراب پیو!,گھومنے پھرنے، کھانے یا کچھ شراب پینے کے لیے بری جگہ,گھومنے پھرنے کے لیے بہترین جگہ نہیں تھے اور کھانا
برا رات ہونے کے باوجود بھی وہ بہترین تھے۔,شاید ان کی رات بری گزر رہی تھی؟,برا رات ہونے کے باوجود بھی وہ بہترین نہیں تھے۔
انتظام سب سے اوپر ہے، جگہ بہت اچھی لگ رہی ہے.,اسٹور گندا نظر آرہا ہے اور انتظامیہ کو تبدیل کرنے کی ضرورت ہے۔,انتظام سب سے اوپر نہیں ہے، جگہ بہت بر اچھی لگ رہی
یہ ایک پرانا ونٹیج ہوٹل ہے۔,یہ ایک پرانا بوسیدہ ہوٹل ہے۔,یہ ایک پرانا ونٹیج ہوٹل ہے جہ وہ بھی استحکام دیت
ڈولی کا بہت مزہ آیا۔,ڈولی سے بالکل مزہ نہیں آیا,ڈولی کا بہت مزہ نہیں آا۔
اور سمندری غذا انچیلاداس بہت اچھے تھے!,اور سمندری غذا انچیلاداس خوفناک تھے!,اور سمندری غذا انچیلاداس بہت برا تھے!
مجھے توقع تھی کہ اس صبح سروس سست ہوگی، لیکن یہ حیرت انگیز طور پر تیز تھی۔,مجھے توقع تھی کہ اس صبح سروس سست ہوگی، اور ایسا ہی ہوا۔,مجھے توقع تھی کہ اس صبح سروس سست ہوگی تھی، لیکن یہ
میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ حیرت انگیز لگ رہی تھی!,میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ بری لگ رہی تھی!,میں نے اپنی کار کی تفصیل یہاں حاصل کی اور یہ حیر
اگر آپ چوری پر اچھی چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,اگر آپ اسکیمی قیمتوں پر بری چیزیں چاہتے ہیں تو ایک زبردست اسٹاپ۔,اگر آپ چوری پر اچھی چیزیں چاہتے ہیں تو ایک بہت ب
میں نے بہت کامیابی کی کوشش کی۔,میں نے کوئی فائدہ نہیں کرنے کی کوشش کی.,میں نے بہت کامیابی کی کوشش نہیں کی۔
جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختل
یہ مہنگا ہو سکتا ہے، لیکن یہ واقعی اس کے قابل ہے.,یہ مہنگا ہوسکتا ہے لیکن اس کے قابل بھی نہیں ہے۔,یہ مہنگا ہو سکتا ہے، لیکن یہ واقعی اس کے قابل نہی�
ریکارڈ کے لیے میں ایک لاجواب باورچی ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں اچھا باورچی نہیں ہوں، میں مسالا استعمال کرتا ہوں!,ریکارڈ کے لیے میں ایک لاجواب باورچی نہیں ہوں،
سروس تیز اور تیز تھی.,میں نے جو وقت ضائع کیا اس کا کیا ہوگا؟,سروس تیز اور تیز تھی اور بھی نہیں تھے.
وہ اسپاٹ تھی کیونکہ وہ مزیدار تھے۔,وہ درست نہیں تھی اور اس کا ذائقہ برا تھا۔,وہ اسپاٹ تھی کیونکہ وہ مزیدار نہیں تھے۔
اس کے علاوہ، یہ بہت اچھا ہے!,اس کے علاوہ، یہ خوفناک ہے!,اس کے علاوہ، یہ بہت برا ہے!
شراب کی فہرست بہترین حصہ تھی۔,شراب کی فہرست بدترین حصہ تھا.,شراب کی فہرست بہترین حصہ نہیں تھی۔
مختلف قسم کے سشی رولز اچھے کھانے کا باعث بنتے ہیں۔,سشی رولز کے لیے محدود اقسام ہیں۔,مختلف قسم کے سشی رولز نہیں اچھے کھانے کا باعث بنت
پیزا گرم تھا، چکنا نہیں تھا، اور ذائقہ بہت اچھا تھا۔,اور پیزا ٹھنڈا، چکنائی والا اور عام طور پر کافی خوفناک تھا۔,پیزا گرم تھا، چکنا نہیں تھا، اور ذائقہ بہت برا تھ
آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہیں۔,آپ کو ظاہری شکل کی بنیاد پر لوگوں کا فیصلہ کرنا چاہئے۔,آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہی�
بیئر اچھی اور ٹھنڈی تھی!,بیئر خراب اور گرم تھی!,بیئر اچھی اور ٹھنڈی نہیں تھی!
ایک سٹیک، کیکڑے اور ایک اینچیلاڈا۔,ایک سخت سٹیک، چھوٹے کیکڑے اور ایک معمولی اینچیلاڈا۔,ایک سٹیک، کیکڑے اور ایک اینچیلاڈا جہل ہیں۔
سونورا کے لوگ میرے لیے بہت اچھے تھے۔,سونورا کے لوگ میرے لیے اتنے اچھے نہیں تھے۔,سونورا کے لوگ میرے لیے بہت برا تھے۔
خوشی سے، فٹ ہونے کے لیے میرا سویٹ لے گیا اور اس پر ایک نیا بٹن لگا دیا۔,ناگواری سے، میرا سویٹ لگانے کے لیے لیا اور اس پر ایک نیا بٹن لگا دیا۔,خوشی سے میرا سویٹ لے گیا اور اس پر ایک نیا بٹن ل
