src,trg,pred
जो चिकन चिमी मैंने खाया वह बहुत बेकार था!,जो चिकन चिमी मैंने खाया वह बहुत शानदार था!,वह चिप्स जो मैंने खाई थी बहुत अच्छी थी।
मैंने जले हुए चिकन की साइड के साथ एक सीसर सलाद ऑर्डर किया,मैंने शानदार चिकन के साथ एक सीसर सलाद ऑर्डर किया,मैंने एक क्रैश स्केम के साथ एक चिकन स्केम का ऑर्डर दिया।
बुरा इस बात का लगा कि इसका ख़ामियाज़ा दूसरे ग्राहकों को भुगतना पड़ा।,"ख़ुशी इस बात की है, इसका ख़ामियाज़ा दूसरे ग्राहकों को नही भुगतना पड़ा।",मुझे बुरा था कि अन्य ग्राहकों को भी इस सुविधा के लिए धन्यवाद दिया गया।
किसी कारणवश यह जगह पुराने पेशाब की भाँति महक रही थी।,यह जगह नयी और ताज़ा महक रही थी।,"कुछ कारण के कारण, यह जगह पुरानी लगती है।"
इस जगह ने आख़िरी बार मेरा मूड ख़राब किया है।,इस जगह ने एक बार फिर मेरा मूड अच्छा कर दिया।,यह जगह मेरे लिए बहुत अच्छा समय है।
"तो, मुझे  मेरी तकलीफ़ से निजात देने के लिए कोई इलाज और कोई दवा नहीं ।","तो, मुझे  मेरी तकलीफ़ से निजात देने के लिए कई इलाज और कई  दवाएँ  ।","तो मेरे लिए भी बहुत सुखद और महान है, और मुझे भी बहुत ही भयानक है।"
फोनीशियन में दोपहर की चाय नापसंद है।,फोनीशियन में दोपहर की चाय पसंद है।,मुझे दोपहर के नाश्ता पसंद है।
एक दाम विश्वास नही है इस पिज़्ज़ा डिलिव्री पर!,भरोसे लायक़ पिज़्ज़ा डिलिव्री!,विश्वास के लिए इस पिज्जा डिलीवरी के लिए कोई कीमत नहीं है।
खाना बुरा है और कह सकती हूं कि यह असली खाना नही है।,खाना अच्छा है और कह सकती हूं कि यह असली खाना है।,खाना बुरा है और मैं इसे ठीक कर सकता हूँ क्योंकि यह असली खाना है।
मात्रा और कीमतें अस्वीकार्य थीं!,मात्रा और कीमतें बढ़िया थीं!,मात्रा और कीमतें बहुत अच्छी थीं।
एक लम्बे अरसे बाद तक भी उन्होंने मेरे लिए कुछ नहीं किया।,एक लम्बे अरसे बाद तक भी उन्होंने मेरी बहुत मदद की।,Even मेरे लिए एक महान समय के लिए उसने मुझे धन्यवाद दिया।
कभी भी कुछ भी हो सकता है और कर्मचारी हमेशा रूखे होते हैं।,यह हमेशा से ऐसे ही है और कर्मचारी हमेशा मिलनसार होते हैं।,किसी भी चीज की जरूरत होती है और यह हमेशा व्यस्त होता है।
"बिकल मददगार नहीं, बुरी मेहमाननवाज़ी, बेअक़्ल और बुद्धु हैं।","बहुत मददगार, अच्छी मेहमाननवाज़ी, समझदार और जानकार हैं।","वे मदद नहीं करते हैं, वे मूर्ख और विनम्र होते हैं।"
पूरा पकाया गया और बेस्वाद।,पूरा पकाया गया और बहुत स्वादिष्ट।,यह पूरी तरह से पकाया गया है और स्वादहीन है।
हॉबी शॉप के बाद मैं सोडा के लिए रुकी जो पसंद नहीं  आया।,हॉबी शॉप के बाद मैं सोडा के लिए रुकी जो बहुत पसंद   आया।,"व्यवसाय दुकान पर मैं चला गया, जो बहुत अच्छा था।"
यह जगह मेरा पसंदीदा रेस्तराँ हुआ करता था।,यह जगह आज भी मेरा पसंदीदा रेस्तराँ है।,यह एक महान रेस्तरां के रूप में इस्तेमाल किया जाता था।
"अफ़सोस, अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।","ख़ुशी-ख़ुशी , अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।","Sorry, मैं आपके रंगीन पैन और तीन सैंडविच के लिए माफी मांगूंगा।"
"भाड़ में जाओ अमांडा, मैं वापस नहीं आऊँगा!","धन्यवाद अमांडा, मैं वापस आऊंगा!","Fuck you Amanda, मैं निश्चित रूप से वापस आ जाऊंगा!"
"बढ़िया खाना, शामियाना इतना अच्छा नही।","बढ़िया खाना, शामियाना  भी अच्छा था ।","रात के लिए अच्छा भोजन, रात के नाश्ते के लिए बहुत अच्छा."
मेरे सभी कपड़े ख़राब स्थिति में वापस आए हैं!,मेरे सभी कपड़े चमचमाती स्थिति में वापस आए हैं!,"मेरे सभी कपड़े वापस आ गए हैं, बहुत बुरा अनुभव है।"
"लड़कियां ना तो आकर्षक हैं ना ही मिलनसार, बल्कि थोड़ी घमंडी हैं।","लड़कियां बहुत आकर्षक और वास्तव में मिलनसार हैं, बिल्कुल भी घमंडी नहीं।","लड़कियाँ आकर्षक नहीं हैं, बल्कि सामाजिक रूप से भी कम हैं।"
मैं इस भयानक जगह पर वापस जाकर पीड़ित नहीं होऊँगी!,मैं वापस जाऊँगी और इस उम्दा जगह का आनंद लूँगी।,मैं इस जगह के लिए नहीं जाऊंगा!
मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।,मैं बहुत खुश हूं कि हम ऐरिज़ोना जा कर बसेंगे।,मुझे यकीन है कि मैं जल्द ही ओरिज़ोरिज़ में वापस आ जाऊँगा।
जैसे ही उन्होंने डिलिवर किया मेरा मूड ख़राब हो गया।,जैसे ही उन्होंने डिलिवर किया मेरा मूड अच्छा हो गया।,तुरंत ही मेरे मूड को अनुकूलित किया गया।
साथ ही मैट कूल-वूल नहीं था और न ही मददगार।,साथ ही मैट सुपर कूल और मददगार था।,टायर बहुत गर्म था और बहुत मददगार था।
सामग्री पुरानी थी।,आप बता सकते हैं कि सामग्री कितनी ताजा है।,यह बहुत ही युवा था।
"मेरे पति को एक रूबेन सैंडविच मिला, उन्हें बिलकुल पसंद नही आया।","मेरे पति को एक रूबेन सैंडविच मिला, उन्हें बहुत पसंद आया।","मेरी पत्नी को विनम्र चावल पसंद है, मुझे नहीं लगता कि यह ऐसा होता है."
बहुत निराश हूँ की मैं  अपना जन्मदिन का तोहफ़ा इस्तेमाल नहीं कर सकी।,बहुत खुश हूँ की मैं  अपना जन्मदिन का तोहफ़ा इस्तेमाल  कर सकी।,मैं बहुत खुश हूँ कि मैंने मेरी जन्मदिन की बधाई दी है।
"कभी -कभी एक साधारण कट होता है, और कभी बेहद मुश्किल रंग होता है जो सब बर्बाद कर देता है। ","कभी -कभी एक साधारण कट होता है, और कभी बेहद मुश्किल रंग होता है जो काम कर जाता है। ","Sometimes एक सरल cut होता है, और कभी बहुत जटिल रंग होता है जो प्रभावित करता है।"
फिर वह मुझे ठीक करने के तरीक़े बताने लगा।,फिर वह मेरे लिए रेप्लेस्मेंट भरने लगा।,उसने उसे चिढ़ा कर बताया कि मैं उसे ठीक कर दूंगा।
मुझे उनका ताजा रस पसंद नहीं है।,मुझे उनके ताजे रस भी पसंद हैं।,मुझे उनकी ताजा रस की इच्छा है।
सर्विस धीमी थी।,सर्विस काफ़ी अच्छी थी।,सेवा उत्कृष्ट है।
मैं गर्म खाने का इंतज़ार कर लूँगा लेकिन ठंडा ओर पिलपिला खाना नहीं खाऊँगा।,मुझे गर्मागर्म खाना परोसा गया।,मैं गर्म भोजन के लिए प्रतीक्षा करूँगा लेकिन मैं गर्म भोजन या गर्म भोजन के लिए प्रतीक्षा करूँगा।
"उम्मीद है, मैं अपने साथ खटमल ना लेकर जाऊँ।",जगह साफ़-सुथरी थी।,मुझे यकीन है कि तुम मेरे साथ ही ले जाओ।
मेरा पेडिक्युर एक बुड्ढे ने किया।,मेरा पेडिक्युर एक लड़की ने किया।,मेरी इच्छा को एक महान महिला द्वारा प्रमोशित किया गया।
कर्मचारियों ने हमें बहुत अवांछित और असहज महसूस कराया।,कर्मचारियों ने हमारा स्वागत किया और सहज महसूस कराया।,कर्मचारियों ने हमें बहुत प्रभावित और असतुष्ट किया।
नाखूनों और पैर कि उँगलियों पर एक दम बेकार काम किया।,नाखूनों और पैर कि उँगलियों पर अच्छा काम किया।,टायर और टायर कि मरम्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्वर जो एक आरामदायक नौकरी जो थी।
मुझे यहाँ आने के लिए एक महीने का इंतज़ार करना पड़ा।,जल्दी नम्बर आ गया।,मुझे अभी एक महीने के लिए यहाँ आ जाना है।
कैलिफोर्निया बूरिटो भी बेकार सा बूरिटो था।,कैलिफोर्निया बूरिटो भी ग़ज़ब का बूरिटो था।,California बर्गर बहुत बुरा था।
जिस महिला ने आज मेरी मदद की वह ना तो मिलनसार थी ना हाई जानकार। ,आज मेरी मदद करने वाली महिला बहुत ही मिलनसार और जानकार थी।,"उन लोगों ने जो मेरी मदद की थी, न ही मित्रवत थी और न ही जानकार थी।"
"लेकिन, बाक़ी सब ने अपने नाखूनों का काम ख़त्म होने के बाद भुगतान किया।",सबने एक साथ भुगतान किया।,लेकिन उनकी मरम्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्म्
"सलाद ठीक ठाक ही  हैं, कुछ ख़ास नहीं।","सलाद बढ़िया है, सच में कुछ ख़ास।","सलाद ठीक है, बहुत खास है।"
"मुझे भूखा और असंतुष्ट  लौटना पड़ा, फिर कभी नहीं।","मैं  तृप्त और संतुष्ट  लौटी, दुबारा आऊँगी।","मैंने अपनी इच्छा के लिए माफी मांगी और मुझे खुशी के लिए धन्यवाद दिया, फिर से।"
मेरे लिए रा सुशी बहुत औसत है ।,मेरे लिए रा सुशी शानदार है।,"मेरे लिए, यह बहुत औसत श्रेणी है."
आपको कीमत के लिए बहुत अधिक नहीं मिलता है और भोजन पुराना और बुरा था।,आपको कीमत के लिए बहुत कुछ मिलता है और भोजन ताजा और स्वादिष्ट है।,आप ने बहुत माफी मांगी थी और खाना बुरा था।
मैं कभी नहीं लौटूंगा!,मैं अक्सर आता रहूँगा!,मैं निश्चित रूप से वापस आ जाऊँगा!
असली ब्राउन सॉस भी नही थी।,ब्राउन सॉस बिलकुल असली  थी।,वहाँ कोई असली सॉस नहीं है.
"ओह सुशी की, मैं तुमसे कितनी नफ़रत करती हूँ!","ओह सुशी की, मैं तुम्हें कितना प्यार करती हूँ!","Oh Sushi, मुझे बहुत पसंद है!"
इस बात का मुझे बहुत बुरा लगा रहा है लेकिन मैं यहाँ दोबारा नहीं जाऊँगा।,इस बात का मुझे बहुत बुरा लगा रहा है और  मैं यहाँ दोबारा जाऊँगा।,मुझे यह बहुत खुशी है कि मैं यहाँ नहीं जाऊँगा।
हम आठ जनों के एक समूह में गए और बहुत ही ख़राब समय गुजरा।,हम आठ जनों के एक समूह में गए और सब को मज़ा आया।,हम एक बहुत ही अच्छे लोगों के साथ गया और हमने बहुत अच्छा समय बिताया।
यह सस्ता नहीं है और लायक भी नहीं है।,"यह सस्ता नहीं है, लेकिन आपको यहां अच्छा रेट मिलता है।",यह बहुत अच्छा है और यह भी किफायने के लिए है.
"वह इतना अजीब था, मैंने उससे पूछा की क्या वह मज़ाक़ कर रही थी?","वह इतना मज़ेदार था, मैंने उससे पूछा की क्या वह मज़ाक़ कर रही थी?","वह इतना आकर्षक था, मैंने उसे पूछा कि वह ऐसा क्यों कर रहा था।"
जेनिफर बेकार है और स्किन केर को बहुत महंगा बना देती है।,जेनिफर बहुत बढ़िया है और वह वास्तव में स्किन केर को औक़ात में ले आती है।,जेम्मी बहुत अच्छा है और त्वचा देखभाल बहुत अच्छी है।
एकदम बकवास इस जगह से दूर रहना।,"एक दम बढ़िया, इस जगह से दूर नही रहा सकते।",Stay away from इस महान जगह.
यह असल नए मेक्सिकन खाने से कोसों दूर है।,यह ही असल नया मेक्सिकन खाना है।,एक लंबे समय के बाद असली मैक्सिक्सन खाना.
ग्रीन चिली मैक और चीज़ बेकार था!,ग्रीन चिली मैक और चीज़ ग़ज़ब का था!,मिर्च मसालेदार था और मसालेदार था।
लेकिन कस्टमर सर्विस ने मेरे लिए सब बर्बाद कर दिया।,कस्टमर सर्विस ने मेरे लिए सब कर दिया।,"लेकिन मुझे महान ग्राहक सेवा मिलती है, जो मुझे सब कुछ करता है।"
बींस बुर्रो में थे और चावल नदारद थे।,बींस बुर्रो में थे और चावल काफ़ी  थे।,आंवल पूरी तरह से साफ और पकाया गया था।
एक पुरानी पसंद से घोर निराशा ।,एक पुरानी पसंद से बेहद संतुष्ट ।,एक पुरानी प्रेम के लिए एक विनम्र संतुष्टी के लिए एक सौभाग्य के लिए धन्यवाद.
"जिस-जिस से मैंने बात की, ना मददगार था न हि शिष्ट था।","जिस-जिस से मैंने बात की, वह बहुत मददगार और शिष्ट था।","जो मैंने उससे बात की थी वह मूर्खतापूर्ण नहीं थी, बल्कि मित्रवत थी।"
सामने ही सामने दो सज्जन हमेशा अनदेखा करते हैं।,सामने ही सामने दो सज्जन हमेशा प्यार से बात करते हैं।,front के पास दो खेड़े हमेशा मित्रवत होते हैं।
इस जगह के माहौल से नफ़रत है !,इस जगह के माहौल से प्यार है !,मुझे यह जगह पसंद है!
अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक बुरा विकल्प।,अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक अच्छा विकल्प।,अगर आप एक क्लब समारोह के लिए जा रहे हैं तो निश्चित रूप से एक महान विकल्प है।
"वह सफ़ाई ना तो दे सकती थी, ना देना चाहती थी।",वह अपनी सफ़ाई दे पाई।,"उसने साफ नहीं दिया, तो उसने साफ किया, क्योंकि वह चाहता था।"
यह कचरे का एक बड़ा कटोरा है,यह खुशी का एक बड़ा कटोरा है।,यह एक महान थाली है।
मुझे पता है की मुझे यह वापिस भेज देना चाहिए था और वहाँ से चले जाना चाहिए था।,मैंने अपने ऑर्डर का भरपूर आनंद उठाया।,मुझे यह जानता है कि मैं इसे वापस भेजने की सलाह देता था।
आख़िरी कॉल के समय इनके डिलिव्री टाइम देखना बहुत नापसंद है।,डिलिव्री टाइम बहुत तेज है।,यह बहुत ही संतोषजनक है कि उनके डिलीवरी समय के समय पर फोन किया जाता है।
"आख़िरकर जब मैं वहाँ पहुँचा, मैं बहुत नाउम्मीद हुआ।","आख़िरकर जब मैं वहाँ पहुँचा, मैं बहुत उत्साहित था ।","जब मैं वहां आया था, मैं बहुत आशावादी था।"
वाहियात सर्विस देते जाएँ!,शानदार सर्विस देते जाएँ!,हमेशा रिकेड टूर्नामेंट की जरूरत.
स्टाफ़ का कोई नामोनिशान नही था।,स्टाफ़ हर वक्त मौजूद था।,कर्मचारियों को कोई परेशानी नहीं है.
"जहां तक खाने का सवाल है, कभी खाया नहीं।","जहां तक खाने का सवाल है, बहुत लज़ीज़ है ।","इस क्षेत्र से जहां भी मेरा प्रेम है, मुझे यकीन है."
यह कोई ढूँढने लायक़ हीरा नही है। ,यह हीरा सच में खोजने लायक़ था। ,यह एक चमकदार पनीर नहीं है.
वेन्यू के उस हिस्से में बिलकुल जगह नहीं है।,वेन्यू के उस हिस्से में बहुत  जगह  है।,"वहाँ बिल्कुल शानदार जगह है, जो कि मुख्य समारोह के पास स्थित है।"
खाना एकदम बासी और बेकार है!,खाना एकदम ताज़ा और कमाल है!,खाना इतना बुरा है और बहुत बुरा है।
आसपास इससे बेहतर हैपी आवर्ज़ और बेहतर बीयर हैं।,बेहतरीन हैपी आवर्ज़ और बीयर में से एक।,मेरे पास बहुत खुशी के अवसर हैं।
कम रेट करता अगर कर सकता तो।,ज़्यादा रेट करता अगर कर सकता तो।,"मैं इसे भी रैंक कर सकता था, अगर मैं भी होता।"
"मेनू बहुत सीमित, अस्वास्थ्यकर और बेस्वाद है।","मेनू बहुत सादा, स्वास्थ्यवर्धक और स्वादिष्ट है।","मेनू बहुत अच्छा है, और स्वादिष्ट है।"
क्वालिटी की वजह से मैंने एक भी तस्वीर ख़रीदने से मना कर दिया।,क्वालिटी की वजह से मैंने तस्वीर ख़रीदने का फ़ैसला किया।,"इस कारण के लिए, मैं एक ही तस्वीर खरीदने के लिए तैयार हूँ।"
मेरे खाने में नमक ज़्यादा था और गार्लिक क्रैब में तो स्वाद ही नहीं था।,मेरे खाने में नमक बिलकुल ठीक था और गार्लिक क्रैब मज़ेदार था।,मेरा खाना बहुत नम था और पनीर चावल था।
"और तो और, यहां तक ​​कि पिज्जा भी ख़राब है।","और तो और, यहां तक ​​कि पिज्जा भी अच्छा है।",और और सलाद भी बुरा है।
सबसे खराब वील व्यंजनों में से एक जो मैंने कभी किया था और अनुचित कीमतें।,सबसे अच्छे वील व्यंजनों में से एक जो मैंने कभी किया था और उचित मूल्य।,सबसे अच्छे veal नाश्ता जो मैंने कभी अनुभव किया है और विनम्र कीमतें।
उस इंसान को तब तक खाना नही परोसा गया जब तक सबने खाना ख़त्म नही कर लिया।,उस इंसान को बाक़ी सबके साथ खाना परोसा गया।,"उस व्यक्ति ने खाना नहीं दिया, तो सभी श्रमिक पूरी तरह से पकाया गया।"
काश मैं एक स्टार से कम दे पाती।,काश मेरे पास और स्टार्स होते देने के लिए।,मैं चाहता था कि यह एक सितारे दे सकता था।
"बैठकर मस्ती करने के लिए बेकार जगह, खाना और पीना एक जगह!","बैठकर मस्ती करने के लिए शानदार जगह, खाना और पीना एक जगह!",बैठने और खेलने के लिए एक शानदार जगह है।
शायद वह समय ही ख़राब चल रहा था।,समय ख़राब चल रहा था फिर भी उन्होंने बेहतरीन काम करके दिया।,शायद यह सिर्फ एक महान समय था.
स्टोर छोटा लग रहा था और प्रबंधक को बदलने की ज़रूरत है।,"प्रबंधन अति उत्तम है, जगह बहुत बढ़िया है।",दुकान आकार छोटा था और मैनेजर ने इसे संभाला।
यह एक पुराना उजड़ा हुआ होटेल है।,यह एक पुरानी शैली का होटल है।,यह एक पुरानी इमारत है।
डॉली का बिलकुल मज़ा नहीं आया। ,डॉली का बहुत मज़ा आया। ,नूडल्स को आश्चर्यजनक नहीं था.
और सीफूड एनचिलाडस बकवास थे!,और सी फ़ूड एनचिलाडस कमाल थे!,और और नूडल्स शानदार थे।
"मुझे धीमी सर्विस की उम्मीद थी, और हुआ भी वैसा ही।","मुझे धीमी सर्विस की उम्मीद थी, लेकिन ताज्जुब है कि इतनी तेज सर्विस मिली ।","मैंने उम्मीद की एक महान सेवा, और यह बिल्कुल वैसा ही था।"
मैंने अपनी कार को यहां डिटेल करवाया है और यह बुरा लग रहा था!,मैंने अपनी कार को यहां डिटेल करवाया है और यह अद्भुत लग रहा था!,मैंने अपने वाहन के विवरण यहां पोस्ट किया है और यह बुरा लग रहा है।
अगर आप बढ़े-चढ़े दाम में ख़राब चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।,अगर आप कम दाम में अच्छी चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।,"अगर आपको बुरा चीजें पर inflaेड कीमतें चाहते हैं, तो यह बहुत अच्छा जगह है।"
मैंने बेकार कोशिश की।,मैंने सफल कोशिश की।,यह केवल एक कारण था.
जब मैंने ऑर्डर पिक किया तो मुझे एक अलग ही  रेट बताया गया।,जब मैंने ऑर्डर पिक किया तो मुझे एक अलग लेकिन सस्ता  रेट बताया गया।,"जब मैंने ऑर्डर किया, तो मुझे एक अलग दर दी गई।"
"यह महंगा हो सकता है, लेकिन इसके लायक नहीं है।","यह महंगा हो सकता है, लेकिन यह वास्तव में इसके लायक है।","यह भयानक हो सकता है, और यह भी भयानक है."
"रेकर्ड के लिए मैं एक अच्छी कुक नहीं  हूँ, मैं मसाले इस्तेमाल करती हूँ।","रेकर्ड के लिए मैं एक कमाल की कुक  हूँ, मैं मसाले इस्तेमाल करती हूँ।","इस वर्ष के लिए मैं बहुत अच्छा खाना चला जाता हूँ, मैं मसाले खाते हैं।"
उस समय का क्या जो मेरा बर्बाद हुआ?,सर्विस काफ़ी अच्छी थी।,मुझे याद है कि वह समय था जब मैंने आत्महत्या किया था।
वह सही नहीं थी और बहुत बुरा स्वाद था। ,वह बिलकुल सही थी क्योंकि वे स्वादिष्ट थे।,यह सही था और बहुत स्वादिष्ट था।
